                                                   LOG (TOTAL) [ERG/SEC/A]
               |-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
WAVELENGTH [A]    1Myr             2Myr           3Myr             4Myr           5Myr            6Myr             7Myr           8Myr             9Myr            10Myr            11Myr          12Myr           13Myr           14Myr           15Myr          16Myr           17Myr           18Myr           19Myr           20Myr           30Myr           40Myr           50Myr           60Myr           70Myr           80Myr           90Myr          100Myr           200Myr           300Myr         400Myr          500Myr          600Myr          700Myr          800Myr          900Myr
91.000000       20.820950       20.829510       20.837620       20.841390       20.841550       20.841550       20.841550       20.841550       20.841550       20.841550       20.841550       20.841550       20.841550       20.841550       20.841550       20.841550       20.841550       20.841550       20.841550       20.841550       20.841550       20.841550       20.841550       20.841550       20.841550       20.841550       20.841550       20.841550       20.841550       20.841550       20.841550       20.841550       20.841550       20.841550       20.841550       20.841550    
94.000000       21.294120       21.303770       21.312900       21.317160       21.317370       21.317370       21.317370       21.317370       21.317370       21.317370       21.317370       21.317370       21.317370       21.317370       21.317370       21.317370       21.317370       21.317370       21.317370       21.317370       21.317370       21.317370       21.317370       21.317370       21.317370       21.317370       21.317370       21.317370       21.317370       21.317370       21.317370       21.317370       21.317370       21.317370       21.317370       21.317370    
96.000000       21.750870       21.761750       21.772010       21.776810       21.777070       21.777080       21.777080       21.777080       21.777080       21.777080       21.777080       21.777080       21.777080       21.777080       21.777080       21.777080       21.777080       21.777080       21.777080       21.777080       21.777080       21.777080       21.777080       21.777080       21.777080       21.777080       21.777080       21.777080       21.777080       21.777080       21.777080       21.777080       21.777080       21.777080       21.777080       21.777080    
98.000000       22.014570       22.026270       22.037280       22.042440       22.042750       22.042750       22.042750       22.042750       22.042750       22.042750       22.042750       22.042750       22.042750       22.042750       22.042750       22.042750       22.042750       22.042750       22.042750       22.042750       22.042750       22.042750       22.042750       22.042750       22.042750       22.042750       22.042750       22.042750       22.042750       22.042750       22.042750       22.042750       22.042750       22.042750       22.042750       22.042750    
100.00000       22.320710       22.333440       22.345410       22.351030       22.351390       22.351390       22.351390       22.351390       22.351390       22.351390       22.351390       22.351390       22.351390       22.351390       22.351390       22.351390       22.351390       22.351390       22.351390       22.351390       22.351390       22.351390       22.351390       22.351390       22.351390       22.351390       22.351390       22.351390       22.351390       22.351390       22.351390       22.351390       22.351390       22.351390       22.351390       22.351390    
102.00000       22.695260       22.709450       22.722740       22.729000       22.729450       22.729450       22.729450       22.729450       22.729450       22.729450       22.729450       22.729450       22.729450       22.729450       22.729450       22.729450       22.729450       22.729450       22.729450       22.729450       22.729450       22.729450       22.729450       22.729450       22.729450       22.729450       22.729450       22.729450       22.729450       22.729450       22.729450       22.729450       22.729450       22.729450       22.729450       22.729450    
104.00000       22.961840       22.977190       22.991550       22.998320       22.998850       22.998850       22.998850       22.998850       22.998850       22.998850       22.998850       22.998850       22.998850       22.998850       22.998850       22.998850       22.998850       22.998850       22.998850       22.998850       22.998850       22.998850       22.998850       22.998850       22.998850       22.998850       22.998850       22.998850       22.998850       22.998850       22.998850       22.998850       22.998850       22.998850       22.998850       22.998850    
106.00000       23.219690       23.236290       23.251780       23.259090       23.259700       23.259700       23.259700       23.259700       23.259700       23.259700       23.259700       23.259700       23.259700       23.259700       23.259700       23.259700       23.259700       23.259700       23.259700       23.259700       23.259700       23.259700       23.259700       23.259700       23.259700       23.259700       23.259700       23.259700       23.259700       23.259700       23.259700       23.259700       23.259700       23.259700       23.259700       23.259700    
108.00000       23.513520       23.531650       23.548520       23.556500       23.557220       23.557230       23.557230       23.557230       23.557230       23.557230       23.557230       23.557230       23.557230       23.557230       23.557230       23.557230       23.557230       23.557230       23.557230       23.557230       23.557230       23.557230       23.557230       23.557230       23.557230       23.557230       23.557230       23.557230       23.557230       23.557230       23.557230       23.557230       23.557230       23.557230       23.557230       23.557230    
110.00000       23.879680       23.899940       23.918700       23.927610       23.928490       23.928490       23.928490       23.928490       23.928490       23.928490       23.928490       23.928490       23.928490       23.928490       23.928490       23.928490       23.928490       23.928490       23.928490       23.928490       23.928490       23.928490       23.928490       23.928490       23.928490       23.928490       23.928490       23.928490       23.928490       23.928490       23.928490       23.928490       23.928490       23.928490       23.928490       23.928490    
114.00000       24.334710       24.358050       24.379530       24.389770       24.390920       24.390940       24.390940       24.390940       24.390940       24.390940       24.390940       24.390940       24.390940       24.390940       24.390940       24.390940       24.390940       24.390940       24.390940       24.390940       24.390940       24.390940       24.390940       24.390940       24.390940       24.390940       24.390940       24.390940       24.390940       24.390940       24.390940       24.390940       24.390940       24.390940       24.390940       24.390940    
118.00000       24.791330       24.818140       24.842650       24.854390       24.855870       24.855900       24.855900       24.855900       24.855900       24.855900       24.855900       24.855900       24.855900       24.855900       24.855900       24.855900       24.855900       24.855900       24.855900       24.855900       24.855900       24.855900       24.855900       24.855900       24.855900       24.855900       24.855900       24.855900       24.855900       24.855900       24.855900       24.855900       24.855900       24.855900       24.855900       24.855900    
121.00000       25.193970       25.224210       25.251680       25.264880       25.266700       25.266730       25.266730       25.266730       25.266730       25.266730       25.266730       25.266730       25.266730       25.266730       25.266730       25.266730       25.266730       25.266730       25.266730       25.266730       25.266730       25.266730       25.266730       25.266730       25.266730       25.266730       25.266730       25.266730       25.266730       25.266730       25.266730       25.266730       25.266730       25.266730       25.266730       25.266730    
125.00000       25.570080       25.603880       25.634380       25.649070       25.651290       25.651330       25.651330       25.651330       25.651330       25.651330       25.651330       25.651330       25.651330       25.651330       25.651330       25.651330       25.651330       25.651330       25.651330       25.651330       25.651330       25.651330       25.651330       25.651330       25.651330       25.651330       25.651330       25.651330       25.651330       25.651330       25.651330       25.651330       25.651330       25.651330       25.651330       25.651330    
127.00000       25.811670       25.847890       25.880430       25.896140       25.898640       25.898690       25.898690       25.898690       25.898690       25.898690       25.898690       25.898690       25.898690       25.898690       25.898690       25.898690       25.898690       25.898690       25.898690       25.898690       25.898690       25.898690       25.898690       25.898690       25.898690       25.898690       25.898690       25.898690       25.898690       25.898690       25.898690       25.898690       25.898690       25.898690       25.898690       25.898690    
128.00000       25.946020       25.983620       26.017300       26.033590       26.036250       26.036300       26.036300       26.036300       26.036300       26.036300       26.036300       26.036300       26.036300       26.036300       26.036300       26.036300       26.036300       26.036300       26.036300       26.036300       26.036300       26.036300       26.036300       26.036300       26.036300       26.036300       26.036300       26.036300       26.036300       26.036300       26.036300       26.036300       26.036300       26.036300       26.036300       26.036300    
131.00000       26.148630       26.188470       26.224020       26.241250       26.244190       26.244260       26.244270       26.244270       26.244270       26.244270       26.244270       26.244270       26.244270       26.244270       26.244270       26.244270       26.244270       26.244270       26.244270       26.244270       26.244270       26.244270       26.244270       26.244270       26.244270       26.244270       26.244270       26.244270       26.244270       26.244270       26.244270       26.244270       26.244270       26.244270       26.244270       26.244270    
132.00000       26.338430       26.380340       26.417580       26.435660       26.438870       26.438950       26.438960       26.438960       26.438960       26.438960       26.438960       26.438960       26.438960       26.438960       26.438960       26.438960       26.438960       26.438960       26.438960       26.438960       26.438960       26.438960       26.438960       26.438960       26.438960       26.438960       26.438960       26.438960       26.438960       26.438960       26.438960       26.438960       26.438960       26.438960       26.438960       26.438960    
134.00000       26.477550       26.521050       26.559610       26.578360       26.581780       26.581870       26.581880       26.581880       26.581880       26.581880       26.581880       26.581880       26.581880       26.581880       26.581880       26.581880       26.581880       26.581880       26.581880       26.581880       26.581880       26.581880       26.581880       26.581880       26.581880       26.581880       26.581880       26.581880       26.581880       26.581880       26.581880       26.581880       26.581880       26.581880       26.581880       26.581880    
137.00000       26.724780       26.771250       26.812200       26.832170       26.836010       26.836120       26.836120       26.836120       26.836120       26.836120       26.836120       26.836120       26.836120       26.836120       26.836120       26.836120       26.836120       26.836120       26.836120       26.836120       26.836120       26.836120       26.836120       26.836120       26.836120       26.836120       26.836120       26.836120       26.836120       26.836120       26.836120       26.836120       26.836120       26.836120       26.836120       26.836120    
140.00000       27.011950       27.061870       27.105590       27.126980       27.131320       27.131450       27.131450       27.131450       27.131450       27.131450       27.131450       27.131450       27.131450       27.131450       27.131450       27.131450       27.131450       27.131450       27.131450       27.131450       27.131450       27.131450       27.131450       27.131450       27.131450       27.131450       27.131450       27.131450       27.131450       27.131450       27.131450       27.131450       27.131450       27.131450       27.131450       27.131450    
143.00000       27.314080       27.367840       27.414580       27.437530       27.442450       27.442600       27.442610       27.442610       27.442610       27.442610       27.442610       27.442610       27.442610       27.442610       27.442610       27.442610       27.442610       27.442610       27.442610       27.442610       27.442610       27.442610       27.442610       27.442610       27.442610       27.442610       27.442610       27.442610       27.442610       27.442610       27.442610       27.442610       27.442610       27.442610       27.442610       27.442610    
147.00000       27.630220       27.688270       27.738350       27.763030       27.768630       27.768830       27.768840       27.768840       27.768840       27.768840       27.768840       27.768840       27.768840       27.768840       27.768840       27.768840       27.768840       27.768840       27.768840       27.768840       27.768840       27.768840       27.768840       27.768840       27.768840       27.768840       27.768840       27.768840       27.768840       27.768840       27.768840       27.768840       27.768840       27.768840       27.768840       27.768840    
151.00000       27.927940       27.990010       28.043170       28.069460       28.075740       28.075980       28.076000       28.076000       28.076000       28.076000       28.076000       28.076000       28.076000       28.076000       28.076000       28.076000       28.076000       28.076000       28.076000       28.076000       28.076000       28.076000       28.076000       28.076000       28.076000       28.076000       28.076000       28.076000       28.076000       28.076000       28.076000       28.076000       28.076000       28.076000       28.076000       28.076000    
155.00000       28.241910       28.308450       28.365000       28.393060       28.400120       28.400410       28.400440       28.400440       28.400440       28.400440       28.400440       28.400440       28.400440       28.400440       28.400440       28.400440       28.400440       28.400440       28.400440       28.400440       28.400440       28.400440       28.400440       28.400440       28.400440       28.400440       28.400440       28.400440       28.400440       28.400440       28.400440       28.400440       28.400440       28.400440       28.400440       28.400440    
159.00000       28.496380       28.566740       28.626130       28.655700       28.663440       28.663780       28.663820       28.663830       28.663830       28.663830       28.663830       28.663830       28.663830       28.663830       28.663830       28.663830       28.663830       28.663830       28.663830       28.663830       28.663830       28.663830       28.663830       28.663830       28.663830       28.663830       28.663830       28.663830       28.663830       28.663830       28.663830       28.663830       28.663830       28.663830       28.663830       28.663830    
162.00000       28.717390       28.791020       28.852800       28.883650       28.892010       28.892400       28.892450       28.892450       28.892450       28.892450       28.892450       28.892450       28.892450       28.892450       28.892450       28.892450       28.892450       28.892450       28.892450       28.892450       28.892450       28.892450       28.892450       28.892450       28.892450       28.892450       28.892450       28.892450       28.892450       28.892450       28.892450       28.892450       28.892450       28.892450       28.892450       28.892450    
166.00000       28.981790       29.059520       29.124280       29.156740       29.165880       29.166330       29.166390       29.166390       29.166390       29.166390       29.166390       29.166390       29.166390       29.166390       29.166390       29.166390       29.166390       29.166390       29.166390       29.166390       29.166390       29.166390       29.166390       29.166390       29.166390       29.166390       29.166390       29.166390       29.166390       29.166390       29.166390       29.166390       29.166390       29.166390       29.166390       29.166390    
170.00000       29.253560       29.335730       29.403660       29.437830       29.447830       29.448370       29.448430       29.448430       29.448430       29.448430       29.448430       29.448430       29.448430       29.448430       29.448430       29.448430       29.448430       29.448430       29.448430       29.448430       29.448430       29.448430       29.448430       29.448430       29.448430       29.448430       29.448430       29.448430       29.448430       29.448430       29.448430       29.448430       29.448430       29.448430       29.448430       29.448430    
173.00000       29.440900       29.526230       29.596390       29.631770       29.642420       29.643020       29.643090       29.643100       29.643100       29.643100       29.643100       29.643100       29.643100       29.643100       29.643100       29.643100       29.643100       29.643100       29.643100       29.643100       29.643100       29.643100       29.643100       29.643100       29.643100       29.643100       29.643100       29.643100       29.643100       29.643100       29.643100       29.643100       29.643100       29.643100       29.643100       29.643100    
177.00000       29.637440       29.726090       29.798550       29.835200       29.846530       29.847200       29.847280       29.847280       29.847280       29.847280       29.847280       29.847280       29.847280       29.847280       29.847280       29.847280       29.847280       29.847280       29.847280       29.847280       29.847280       29.847280       29.847280       29.847280       29.847280       29.847280       29.847280       29.847280       29.847280       29.847280       29.847280       29.847280       29.847280       29.847280       29.847280       29.847280    
180.00000       29.830970       29.922990       29.997770       30.035690       30.047710       30.048460       30.048550       30.048550       30.048550       30.048550       30.048550       30.048550       30.048550       30.048550       30.048550       30.048550       30.048550       30.048550       30.048550       30.048550       30.048550       30.048550       30.048550       30.048550       30.048550       30.048550       30.048550       30.048550       30.048550       30.048550       30.048550       30.048550       30.048550       30.048550       30.048550       30.048550    
182.00000       29.909030       30.002630       30.078510       30.117040       30.129420       30.130210       30.130300       30.130310       30.130310       30.130310       30.130310       30.130310       30.130310       30.130310       30.130310       30.130310       30.130310       30.130310       30.130310       30.130310       30.130310       30.130310       30.130310       30.130310       30.130310       30.130310       30.130310       30.130310       30.130310       30.130310       30.130310       30.130310       30.130310       30.130310       30.130310       30.130310    
186.00000       30.147700       30.245380       30.324010       30.364070       30.377310       30.378210       30.378330       30.378340       30.378340       30.378340       30.378340       30.378340       30.378340       30.378340       30.378340       30.378340       30.378340       30.378340       30.378340       30.378340       30.378340       30.378340       30.378340       30.378340       30.378340       30.378340       30.378340       30.378340       30.378340       30.378340       30.378340       30.378340       30.378340       30.378340       30.378340       30.378340    
191.00000       30.396390       30.498770       30.580550       30.622360       30.636630       30.637670       30.637810       30.637830       30.637830       30.637830       30.637830       30.637830       30.637830       30.637830       30.637830       30.637830       30.637830       30.637830       30.637830       30.637830       30.637830       30.637830       30.637830       30.637830       30.637830       30.637830       30.637830       30.637830       30.637830       30.637830       30.637830       30.637830       30.637830       30.637830       30.637830       30.637830    
194.00000       30.538480       30.643510       30.727030       30.769830       30.784700       30.785830       30.785990       30.786010       30.786010       30.786010       30.786010       30.786010       30.786010       30.786010       30.786010       30.786010       30.786010       30.786010       30.786010       30.786010       30.786010       30.786010       30.786010       30.786010       30.786010       30.786010       30.786010       30.786010       30.786010       30.786010       30.786010       30.786010       30.786010       30.786010       30.786010       30.786010    
198.00000       30.753070       30.862190       30.948380       30.992710       31.008530       31.009810       31.009990       31.010020       31.010020       31.010020       31.010020       31.010020       31.010020       31.010020       31.010020       31.010020       31.010020       31.010020       31.010020       31.010020       31.010020       31.010020       31.010020       31.010020       31.010020       31.010020       31.010020       31.010020       31.010020       31.010020       31.010020       31.010020       31.010020       31.010020       31.010020       31.010020    
202.00000       30.904350       31.016560       31.104750       31.150220       31.166750       31.168140       31.168350       31.168380       31.168380       31.168380       31.168380       31.168380       31.168380       31.168380       31.168380       31.168380       31.168380       31.168380       31.168380       31.168380       31.168380       31.168380       31.168380       31.168380       31.168380       31.168380       31.168380       31.168380       31.168380       31.168380       31.168380       31.168380       31.168380       31.168380       31.168380       31.168380    
205.00000       31.046660       31.161670       31.251650       31.298150       31.315340       31.316850       31.317070       31.317110       31.317110       31.317110       31.317110       31.317110       31.317110       31.317110       31.317110       31.317110       31.317110       31.317110       31.317110       31.317110       31.317110       31.317110       31.317110       31.317110       31.317110       31.317110       31.317110       31.317110       31.317110       31.317110       31.317110       31.317110       31.317110       31.317110       31.317110       31.317110    
210.00000       31.281290       31.401030       31.493990       31.542230       31.560580       31.562310       31.562570       31.562610       31.562610       31.562610       31.562610       31.562610       31.562610       31.562610       31.562610       31.562610       31.562610       31.562610       31.562610       31.562610       31.562610       31.562610       31.562610       31.562610       31.562610       31.562610       31.562610       31.562610       31.562610       31.562610       31.562610       31.562610       31.562610       31.562610       31.562610       31.562610    
