                                                   LOG (TOTAL) [ERG/SEC/A]
               |-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
WAVELENGTH [A]    1Myr             2Myr           3Myr             4Myr           5Myr            6Myr             7Myr           8Myr             9Myr            10Myr            11Myr          12Myr           13Myr           14Myr           15Myr          16Myr           17Myr           18Myr           19Myr           20Myr           30Myr           40Myr           50Myr           60Myr           70Myr           80Myr           90Myr          100Myr           200Myr           300Myr         400Myr          500Myr          600Myr          700Myr          800Myr          900Myr
91.000000       20.418750       16.894890       12.595880       36.929980       36.725090       37.201200      -4.4892800      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
94.000000       20.903970       17.461740       13.310600       37.006320       36.789160       37.266120      -4.4892800      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
96.000000       21.368350       18.005780       13.998950       37.060260       36.834920       37.312350      -4.4892800      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
98.000000       21.642820       18.326370       14.400660       37.108000       36.875710       37.353520      -4.4892800      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
100.00000       21.955560       18.693450       14.865560       37.140680       36.901920       37.379960      -4.4892800      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
102.00000       22.339220       19.144000       15.433370       37.162910       36.918660       37.396840      -4.4892800      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
104.00000       22.611600       19.465540       15.840080       37.168100       36.920200       37.398360      -4.4892800      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
106.00000       22.875090       19.777160       16.233590       37.172390       36.919990       37.397960      -4.4892800      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
108.00000       23.174270       20.131120       16.680330       37.176050       36.920530       37.398320      -4.4892800      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
110.00000       23.546550       20.572100       17.234730       37.180420       36.922450       37.400200      -4.4892800      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
