                                             LOG (LUMINOSITY)
               |-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
WAVELENGTH [A]    1 Myr          2 Myr          3 Myr          4 Myr          5 Myr          6 Myr          7 Myr          8 Myr          9 Myr          10 Myr         11 Myr         12 Myr         13 Myr        14 Myr         15 Myr         16 Myr          17 Myr        18 Myr         19 Myr         20 Myr
1.21300e+03    3.79740e+01    3.82880e+01    3.84647e+01    3.85711e+01    3.86608e+01    3.87415e+01    3.88074e+01    3.88595e+01    3.89019e+01    3.89365e+01    3.89650e+01    3.89889e+01    3.90095e+01    3.90269e+01    3.90419e+01    3.90545e+01    3.90659e+01    3.90760e+01    3.90850e+01    3.90932e+01    
1.21375e+03    3.78594e+01    3.81454e+01    3.83190e+01    3.84365e+01    3.85350e+01    3.86277e+01    3.87000e+01    3.87563e+01    3.88015e+01    3.88381e+01    3.88681e+01    3.88931e+01    3.89146e+01    3.89329e+01    3.89486e+01    3.89619e+01    3.89740e+01    3.89847e+01    3.89943e+01    3.90030e+01    
1.21450e+03    3.78366e+01    3.81257e+01    3.82993e+01    3.84125e+01    3.85105e+01    3.85993e+01    3.86722e+01    3.87297e+01    3.87756e+01    3.88128e+01    3.88430e+01    3.88682e+01    3.88898e+01    3.89081e+01    3.89238e+01    3.89370e+01    3.89491e+01    3.89597e+01    3.89692e+01    3.89779e+01    
1.21525e+03    3.77955e+01    3.80811e+01    3.82607e+01    3.84460e+01    3.85326e+01    3.86198e+01    3.86935e+01    3.87519e+01    3.87985e+01    3.88362e+01    3.88665e+01    3.88918e+01    3.89135e+01    3.89318e+01    3.89472e+01    3.89600e+01    3.89716e+01    3.89818e+01    3.89909e+01    3.89992e+01    
1.21600e+03    3.78598e+01    3.81595e+01    3.83537e+01    3.84684e+01    3.85604e+01    3.86520e+01    3.87292e+01    3.87900e+01    3.88383e+01    3.88773e+01    3.89083e+01    3.89342e+01    3.89562e+01    3.89746e+01    3.89899e+01    3.90025e+01    3.90137e+01    3.90236e+01    3.90323e+01    3.90401e+01    
1.21675e+03    3.79154e+01    3.82017e+01    3.83795e+01    3.85036e+01    3.86066e+01    3.87090e+01    3.87938e+01    3.88595e+01    3.89110e+01    3.89525e+01    3.89852e+01    3.90121e+01    3.90351e+01    3.90541e+01    3.90698e+01    3.90826e+01    3.90939e+01    3.91037e+01    3.91124e+01    3.91202e+01    
1.21750e+03    3.79973e+01    3.82844e+01    3.84593e+01    3.85896e+01    3.86976e+01    3.88000e+01    3.88844e+01    3.89497e+01    3.90010e+01    3.90423e+01    3.90750e+01    3.91020e+01    3.91250e+01    3.91440e+01    3.91598e+01    3.91727e+01    3.91840e+01    3.91939e+01    3.92026e+01    3.92104e+01    
1.21825e+03    3.80872e+01    3.83757e+01    3.85562e+01    3.86830e+01    3.87911e+01    3.88920e+01    3.89738e+01    3.90371e+01    3.90872e+01    3.91276e+01    3.91598e+01    3.91864e+01    3.92091e+01    3.92280e+01    3.92438e+01    3.92567e+01    3.92681e+01    3.92780e+01    3.92867e+01    3.92946e+01    
1.21900e+03    3.81536e+01    3.84384e+01    3.86137e+01    3.87401e+01    3.88493e+01    3.89516e+01    3.90344e+01    3.90981e+01    3.91486e+01    3.91893e+01    3.92219e+01    3.92489e+01    3.92719e+01    3.92912e+01    3.93073e+01    3.93206e+01    3.93324e+01    3.93427e+01    3.93518e+01    3.93599e+01    
1.21975e+03    3.82147e+01    3.85001e+01    3.86806e+01    3.88055e+01    3.89128e+01    3.90137e+01    3.90950e+01    3.91576e+01    3.92072e+01    3.92473e+01    3.92797e+01    3.93064e+01    3.93294e+01    3.93486e+01    3.93648e+01    3.93783e+01    3.93902e+01    3.94007e+01    3.94100e+01    3.94184e+01    
1.22050e+03    3.82824e+01    3.85739e+01    3.87540e+01    3.88807e+01    3.89863e+01    3.90824e+01    3.91596e+01    3.92192e+01    3.92666e+01    3.93053e+01    3.93366e+01    3.93626e+01    3.93850e+01    3.94038e+01    3.94199e+01    3.94332e+01    3.94453e+01    3.94558e+01    3.94652e+01    3.94737e+01    
1.22125e+03    3.83473e+01    3.86435e+01    3.88233e+01    3.89521e+01    3.90553e+01    3.91474e+01    3.92207e+01    3.92775e+01    3.93229e+01    3.93601e+01    3.93905e+01    3.94159e+01    3.94378e+01    3.94563e+01    3.94723e+01    3.94857e+01    3.94978e+01    3.95084e+01    3.95179e+01    3.95266e+01    
1.22200e+03    3.83764e+01    3.86672e+01    3.88499e+01    3.89834e+01    3.90884e+01    3.91808e+01    3.92539e+01    3.93104e+01    3.93558e+01    3.93930e+01    3.94235e+01    3.94490e+01    3.94710e+01    3.94898e+01    3.95060e+01    3.95197e+01    3.95321e+01    3.95431e+01    3.95529e+01    3.95618e+01    
1.22275e+03    3.84107e+01    3.87013e+01    3.88869e+01    3.90194e+01    3.91227e+01    3.92130e+01    3.92843e+01    3.93397e+01    3.93842e+01    3.94208e+01    3.94510e+01    3.94762e+01    3.94981e+01    3.95168e+01    3.95330e+01    3.95468e+01    3.95592e+01    3.95703e+01    3.95801e+01    3.95892e+01    
1.22350e+03    3.84583e+01    3.87512e+01    3.89424e+01    3.90745e+01    3.91752e+01    3.92600e+01    3.93265e+01    3.93783e+01    3.94204e+01    3.94551e+01    3.94839e+01    3.95081e+01    3.95292e+01    3.95473e+01    3.95630e+01    3.95765e+01    3.95888e+01    3.95996e+01    3.96094e+01    3.96184e+01    
1.22425e+03    3.84786e+01    3.87726e+01    3.89621e+01    3.90972e+01    3.91983e+01    3.92822e+01    3.93470e+01    3.93973e+01    3.94383e+01    3.94722e+01    3.95005e+01    3.95243e+01    3.95451e+01    3.95630e+01    3.95787e+01    3.95922e+01    3.96045e+01    3.96155e+01    3.96253e+01    3.96344e+01    
1.22500e+03    3.84948e+01    3.87892e+01    3.89813e+01    3.91158e+01    3.92160e+01    3.92977e+01    3.93604e+01    3.94089e+01    3.94486e+01    3.94816e+01    3.95091e+01    3.95324e+01    3.95528e+01    3.95703e+01    3.95858e+01    3.95992e+01    3.96114e+01    3.96224e+01    3.96322e+01    3.96413e+01    
1.22575e+03    3.84922e+01    3.87895e+01    3.89810e+01    3.91139e+01    3.92122e+01    3.92939e+01    3.93567e+01    3.94055e+01    3.94454e+01    3.94785e+01    3.95062e+01    3.95296e+01    3.95501e+01    3.95678e+01    3.95835e+01    3.95970e+01    3.96095e+01    3.96206e+01    3.96306e+01    3.96399e+01    
1.22650e+03    3.85014e+01    3.88000e+01    3.89986e+01    3.91340e+01    3.92318e+01    3.93111e+01    3.93719e+01    3.94192e+01    3.94579e+01    3.94901e+01    3.95171e+01    3.95400e+01    3.95601e+01    3.95775e+01    3.95930e+01    3.96064e+01    3.96187e+01    3.96298e+01    3.96398e+01    3.96490e+01    
1.22725e+03    3.84912e+01    3.87910e+01    3.89898e+01    3.91270e+01    3.92259e+01    3.93064e+01    3.93683e+01    3.94165e+01    3.94560e+01    3.94888e+01    3.95164e+01    3.95398e+01    3.95604e+01    3.95782e+01    3.95940e+01    3.96078e+01    3.96204e+01    3.96318e+01    3.96421e+01    3.96516e+01    
1.22800e+03    3.85013e+01    3.87979e+01    3.89943e+01    3.91309e+01    3.92314e+01    3.93116e+01    3.93734e+01    3.94217e+01    3.94613e+01    3.94943e+01    3.95221e+01    3.95457e+01    3.95665e+01    3.95845e+01    3.96005e+01    3.96144e+01    3.96273e+01    3.96388e+01    3.96493e+01    3.96589e+01    
1.22875e+03    3.85063e+01    3.88014e+01    3.89907e+01    3.91280e+01    3.92309e+01    3.93130e+01    3.93755e+01    3.94240e+01    3.94639e+01    3.94972e+01    3.95253e+01    3.95491e+01    3.95702e+01    3.95884e+01    3.96046e+01    3.96187e+01    3.96318e+01    3.96435e+01    3.96541e+01    3.96639e+01    
1.22950e+03    3.85027e+01    3.87956e+01    3.89824e+01    3.91185e+01    3.92226e+01    3.93062e+01    3.93698e+01    3.94194e+01    3.94601e+01    3.94942e+01    3.95229e+01    3.95474e+01    3.95690e+01    3.95879e+01    3.96046e+01    3.96191e+01    3.96326e+01    3.96448e+01    3.96558e+01    3.96660e+01    
1.23025e+03    3.85099e+01    3.88020e+01    3.89839e+01    3.91172e+01    3.92212e+01    3.93049e+01    3.93689e+01    3.94188e+01    3.94601e+01    3.94945e+01    3.95236e+01    3.95484e+01    3.95703e+01    3.95895e+01    3.96066e+01    3.96215e+01    3.96352e+01    3.96477e+01    3.96589e+01    3.96694e+01    
1.23100e+03    3.85235e+01    3.88187e+01    3.90022e+01    3.91343e+01    3.92379e+01    3.93206e+01    3.93830e+01    3.94316e+01    3.94718e+01    3.95056e+01    3.95341e+01    3.95585e+01    3.95802e+01    3.95991e+01    3.96160e+01    3.96307e+01    3.96444e+01    3.96567e+01    3.96679e+01    3.96783e+01    
1.23175e+03    3.85344e+01    3.88298e+01    3.90154e+01    3.91478e+01    3.92499e+01    3.93310e+01    3.93921e+01    3.94396e+01    3.94791e+01    3.95124e+01    3.95404e+01    3.95646e+01    3.95860e+01    3.96048e+01    3.96216e+01    3.96363e+01    3.96499e+01    3.96622e+01    3.96734e+01    3.96838e+01    
1.23250e+03    3.85232e+01    3.88150e+01    3.89998e+01    3.91320e+01    3.92355e+01    3.93183e+01    3.93808e+01    3.94295e+01    3.94698e+01    3.95037e+01    3.95324e+01    3.95570e+01    3.95789e+01    3.95980e+01    3.96152e+01    3.96302e+01    3.96442e+01    3.96569e+01    3.96684e+01    3.96791e+01    
1.23325e+03    3.85267e+01    3.88178e+01    3.90001e+01    3.91292e+01    3.92308e+01    3.93130e+01    3.93760e+01    3.94250e+01    3.94660e+01    3.95003e+01    3.95293e+01    3.95543e+01    3.95765e+01    3.95961e+01    3.96136e+01    3.96291e+01    3.96435e+01    3.96565e+01    3.96683e+01    3.96793e+01    
1.23400e+03    3.85437e+01    3.88366e+01    3.90177e+01    3.91458e+01    3.92456e+01    3.93265e+01    3.93883e+01    3.94367e+01    3.94773e+01    3.95114e+01    3.95402e+01    3.95652e+01    3.95874e+01    3.96071e+01    3.96247e+01    3.96402e+01    3.96547e+01    3.96678e+01    3.96797e+01    3.96908e+01    
1.23475e+03    3.85551e+01    3.88480e+01    3.90264e+01    3.91527e+01    3.92526e+01    3.93339e+01    3.93959e+01    3.94447e+01    3.94857e+01    3.95202e+01    3.95494e+01    3.95747e+01    3.95973e+01    3.96172e+01    3.96351e+01    3.96508e+01    3.96655e+01    3.96788e+01    3.96909e+01    3.97022e+01    
1.23550e+03    3.85422e+01    3.88353e+01    3.90137e+01    3.91394e+01    3.92397e+01    3.93226e+01    3.93862e+01    3.94360e+01    3.94778e+01    3.95128e+01    3.95425e+01    3.95682e+01    3.95911e+01    3.96113e+01    3.96294e+01    3.96455e+01    3.96604e+01    3.96740e+01    3.96863e+01    3.96978e+01    
1.23625e+03    3.85390e+01    3.88313e+01    3.90082e+01    3.91355e+01    3.92362e+01    3.93195e+01    3.93836e+01    3.94337e+01    3.94754e+01    3.95105e+01    3.95403e+01    3.95660e+01    3.95890e+01    3.96092e+01    3.96274e+01    3.96436e+01    3.96587e+01    3.96724e+01    3.96849e+01    3.96965e+01    
1.23700e+03    3.85378e+01    3.88299e+01    3.90087e+01    3.91369e+01    3.92368e+01    3.93194e+01    3.93834e+01    3.94334e+01    3.94750e+01    3.95099e+01    3.95396e+01    3.95652e+01    3.95881e+01    3.96083e+01    3.96266e+01    3.96428e+01    3.96581e+01    3.96719e+01    3.96846e+01    3.96963e+01    
1.23775e+03    3.85435e+01    3.88366e+01    3.90176e+01    3.91467e+01    3.92465e+01    3.93284e+01    3.93921e+01    3.94421e+01    3.94835e+01    3.95182e+01    3.95478e+01    3.95733e+01    3.95960e+01    3.96161e+01    3.96343e+01    3.96506e+01    3.96659e+01    3.96797e+01    3.96923e+01    3.97041e+01    
1.23850e+03    3.85660e+01    3.88629e+01    3.90457e+01    3.91733e+01    3.92709e+01    3.93511e+01    3.94134e+01    3.94623e+01    3.95027e+01    3.95368e+01    3.95658e+01    3.95907e+01    3.96130e+01    3.96328e+01    3.96507e+01    3.96667e+01    3.96817e+01    3.96953e+01    3.97078e+01    3.97194e+01    
1.23925e+03    3.86014e+01    3.88984e+01    3.90849e+01    3.92179e+01    3.93152e+01    3.93924e+01    3.94517e+01    3.94981e+01    3.95364e+01    3.95688e+01    3.95966e+01    3.96205e+01    3.96418e+01    3.96607e+01    3.96778e+01    3.96932e+01    3.97075e+01    3.97206e+01    3.97326e+01    3.97437e+01    
1.24000e+03    3.85890e+01    3.88848e+01    3.90733e+01    3.92056e+01    3.93046e+01    3.93846e+01    3.94460e+01    3.94939e+01    3.95331e+01    3.95662e+01    3.95946e+01    3.96189e+01    3.96405e+01    3.96596e+01    3.96770e+01    3.96924e+01    3.97070e+01    3.97202e+01    3.97323e+01    3.97435e+01    
1.24075e+03    3.86346e+01    3.89350e+01    3.91263e+01    3.92589e+01    3.93526e+01    3.94270e+01    3.94838e+01    3.95283e+01    3.95648e+01    3.95958e+01    3.96225e+01    3.96454e+01    3.96658e+01    3.96839e+01    3.97003e+01    3.97150e+01    3.97288e+01    3.97414e+01    3.97530e+01    3.97638e+01    
1.24150e+03    3.86542e+01    3.89593e+01    3.91569e+01    3.92921e+01    3.93841e+01    3.94552e+01    3.95093e+01    3.95517e+01    3.95865e+01    3.96163e+01    3.96420e+01    3.96640e+01    3.96837e+01    3.97012e+01    3.97170e+01    3.97312e+01    3.97446e+01    3.97568e+01    3.97679e+01    3.97784e+01    
1.24225e+03    3.86695e+01    3.89759e+01    3.91771e+01    3.93149e+01    3.94050e+01    3.94736e+01    3.95253e+01    3.95660e+01    3.95995e+01    3.96281e+01    3.96530e+01    3.96742e+01    3.96933e+01    3.97101e+01    3.97255e+01    3.97392e+01    3.97522e+01    3.97640e+01    3.97749e+01    3.97850e+01    
1.24300e+03    3.86901e+01    3.89973e+01    3.92009e+01    3.93371e+01    3.94245e+01    3.94904e+01    3.95398e+01    3.95786e+01    3.96106e+01    3.96380e+01    3.96618e+01    3.96822e+01    3.97005e+01    3.97167e+01    3.97315e+01    3.97448e+01    3.97573e+01    3.97687e+01    3.97792e+01    3.97890e+01    
1.24375e+03    3.87319e+01    3.90430e+01    3.92503e+01    3.93868e+01    3.94712e+01    3.95326e+01    3.95775e+01    3.96127e+01    3.96418e+01    3.96669e+01    3.96888e+01    3.97076e+01    3.97245e+01    3.97396e+01    3.97533e+01    3.97657e+01    3.97775e+01    3.97882e+01    3.97981e+01    3.98074e+01    
1.24450e+03    3.87140e+01    3.90248e+01    3.92295e+01    3.93642e+01    3.94482e+01    3.95105e+01    3.95564e+01    3.95924e+01    3.96223e+01    3.96480e+01    3.96702e+01    3.96894e+01    3.97066e+01    3.97219e+01    3.97360e+01    3.97486e+01    3.97606e+01    3.97716e+01    3.97817e+01    3.97912e+01    
1.24525e+03    3.87183e+01    3.90303e+01    3.92351e+01    3.93686e+01    3.94511e+01    3.95118e+01    3.95562e+01    3.95911e+01    3.96202e+01    3.96452e+01    3.96669e+01    3.96857e+01    3.97026e+01    3.97177e+01    3.97315e+01    3.97440e+01    3.97559e+01    3.97667e+01    3.97768e+01    3.97862e+01    
1.24600e+03    3.87032e+01    3.90126e+01    3.92126e+01    3.93421e+01    3.94255e+01    3.94877e+01    3.95335e+01    3.95695e+01    3.95995e+01    3.96252e+01    3.96476e+01    3.96669e+01    3.96843e+01    3.96997e+01    3.97139e+01    3.97267e+01    3.97388e+01    3.97500e+01    3.97602e+01    3.97699e+01    
1.24675e+03    3.86815e+01    3.89899e+01    3.91881e+01    3.93128e+01    3.93946e+01    3.94584e+01    3.95061e+01    3.95438e+01    3.95752e+01    3.96021e+01    3.96254e+01    3.96455e+01    3.96636e+01    3.96797e+01    3.96944e+01    3.97076e+01    3.97201e+01    3.97316e+01    3.97422e+01    3.97521e+01    
1.24750e+03    3.86390e+01    3.89451e+01    3.91419e+01    3.92665e+01    3.93495e+01    3.94175e+01    3.94693e+01    3.95103e+01    3.95444e+01    3.95734e+01    3.95983e+01    3.96199e+01    3.96392e+01    3.96562e+01    3.96717e+01    3.96856e+01    3.96988e+01    3.97108e+01    3.97218e+01    3.97322e+01    
1.24825e+03    3.86621e+01    3.89717e+01    3.91706e+01    3.93009e+01    3.93850e+01    3.94496e+01    3.94981e+01    3.95366e+01    3.95686e+01    3.95960e+01    3.96197e+01    3.96402e+01    3.96586e+01    3.96749e+01    3.96897e+01    3.97030e+01    3.97155e+01    3.97270e+01    3.97376e+01    3.97475e+01    
1.24900e+03    3.86634e+01    3.89709e+01    3.91698e+01    3.92997e+01    3.93850e+01    3.94501e+01    3.94986e+01    3.95368e+01    3.95686e+01    3.95958e+01    3.96193e+01    3.96397e+01    3.96580e+01    3.96742e+01    3.96889e+01    3.97022e+01    3.97146e+01    3.97261e+01    3.97366e+01    3.97465e+01    
1.24975e+03    3.86546e+01    3.89626e+01    3.91595e+01    3.92888e+01    3.93752e+01    3.94409e+01    3.94901e+01    3.95288e+01    3.95611e+01    3.95887e+01    3.96125e+01    3.96331e+01    3.96516e+01    3.96680e+01    3.96830e+01    3.96964e+01    3.97091e+01    3.97207e+01    3.97314e+01    3.97414e+01    
1.25050e+03    3.85449e+01    3.88436e+01    3.90345e+01    3.91663e+01    3.92609e+01    3.93380e+01    3.93981e+01    3.94456e+01    3.94844e+01    3.95172e+01    3.95453e+01    3.95694e+01    3.95908e+01    3.96097e+01    3.96270e+01    3.96423e+01    3.96568e+01    3.96701e+01    3.96822e+01    3.96935e+01    
1.25125e+03    3.86545e+01    3.89606e+01    3.91551e+01    3.92843e+01    3.93714e+01    3.94381e+01    3.94880e+01    3.95273e+01    3.95601e+01    3.95881e+01    3.96124e+01    3.96334e+01    3.96523e+01    3.96691e+01    3.96844e+01    3.96982e+01    3.97113e+01    3.97232e+01    3.97342e+01    3.97445e+01    
1.25200e+03    3.86428e+01    3.89474e+01    3.91439e+01    3.92756e+01    3.93640e+01    3.94315e+01    3.94822e+01    3.95222e+01    3.95554e+01    3.95839e+01    3.96084e+01    3.96297e+01    3.96488e+01    3.96658e+01    3.96813e+01    3.96953e+01    3.97084e+01    3.97205e+01    3.97317e+01    3.97421e+01    
1.25275e+03    3.86430e+01    3.89483e+01    3.91447e+01    3.92763e+01    3.93650e+01    3.94328e+01    3.94836e+01    3.95236e+01    3.95568e+01    3.95852e+01    3.96098e+01    3.96311e+01    3.96502e+01    3.96672e+01    3.96827e+01    3.96966e+01    3.97098e+01    3.97219e+01    3.97331e+01    3.97435e+01    
1.25350e+03    3.86273e+01    3.89310e+01    3.91225e+01    3.92515e+01    3.93403e+01    3.94100e+01    3.94631e+01    3.95051e+01    3.95400e+01    3.95697e+01    3.95952e+01    3.96174e+01    3.96372e+01    3.96548e+01    3.96708e+01    3.96852e+01    3.96989e+01    3.97114e+01    3.97229e+01    3.97336e+01    
1.25425e+03    3.86424e+01    3.89476e+01    3.91427e+01    3.92715e+01    3.93597e+01    3.94286e+01    3.94804e+01    3.95213e+01    3.95553e+01    3.95844e+01    3.96094e+01    3.96311e+01    3.96506e+01    3.96678e+01    3.96836e+01    3.96978e+01    3.97112e+01    3.97234e+01    3.97347e+01    3.97453e+01    
1.25500e+03    3.86550e+01    3.89616e+01    3.91571e+01    3.92863e+01    3.93727e+01    3.94398e+01    3.94905e+01    3.95307e+01    3.95642e+01    3.95929e+01    3.96176e+01    3.96390e+01    3.96583e+01    3.96754e+01    3.96909e+01    3.97049e+01    3.97182e+01    3.97303e+01    3.97414e+01    3.97518e+01    
1.25575e+03    3.86609e+01    3.89663e+01    3.91617e+01    3.92920e+01    3.93785e+01    3.94449e+01    3.94946e+01    3.95339e+01    3.95668e+01    3.95950e+01    3.96193e+01    3.96404e+01    3.96593e+01    3.96761e+01    3.96915e+01    3.97052e+01    3.97182e+01    3.97300e+01    3.97410e+01    3.97512e+01    
1.25650e+03    3.86425e+01    3.89479e+01    3.91434e+01    3.92732e+01    3.93604e+01    3.94276e+01    3.94781e+01    3.95178e+01    3.95510e+01    3.95794e+01    3.96039e+01    3.96251e+01    3.96441e+01    3.96610e+01    3.96764e+01    3.96902e+01    3.97031e+01    3.97150e+01    3.97260e+01    3.97362e+01    
1.25725e+03    3.86407e+01    3.89474e+01    3.91430e+01    3.92723e+01    3.93594e+01    3.94254e+01    3.94748e+01    3.95137e+01    3.95461e+01    3.95738e+01    3.95978e+01    3.96185e+01    3.96371e+01    3.96536e+01    3.96686e+01    3.96821e+01    3.96948e+01    3.97065e+01    3.97172e+01    3.97273e+01    
1.25800e+03    3.86183e+01    3.89238e+01    3.91193e+01    3.92493e+01    3.93374e+01    3.94058e+01    3.94571e+01    3.94975e+01    3.95309e+01    3.95594e+01    3.95840e+01    3.96051e+01    3.96240e+01    3.96407e+01    3.96559e+01    3.96695e+01    3.96823e+01    3.96940e+01    3.97047e+01    3.97148e+01    
1.25875e+03    3.86414e+01    3.89482e+01    3.91455e+01    3.92760e+01    3.93636e+01    3.94298e+01    3.94789e+01    3.95174e+01    3.95494e+01    3.95768e+01    3.96003e+01    3.96206e+01    3.96388e+01    3.96548e+01    3.96694e+01    3.96823e+01    3.96945e+01    3.97056e+01    3.97158e+01    3.97254e+01    
1.25950e+03    3.84929e+01    3.87888e+01    3.89750e+01    3.91036e+01    3.92021e+01    3.92847e+01    3.93500e+01    3.94013e+01    3.94429e+01    3.94778e+01    3.95073e+01    3.95324e+01    3.95547e+01    3.95741e+01    3.95915e+01    3.96068e+01    3.96212e+01    3.96341e+01    3.96460e+01    3.96570e+01    
1.26025e+03    3.84780e+01    3.87715e+01    3.89579e+01    3.90862e+01    3.91831e+01    3.92669e+01    3.93336e+01    3.93859e+01    3.94281e+01    3.94634e+01    3.94932e+01    3.95185e+01    3.95409e+01    3.95604e+01    3.95779e+01    3.95933e+01    3.96076e+01    3.96207e+01    3.96326e+01    3.96437e+01    
1.26100e+03    3.85545e+01    3.88567e+01    3.90533e+01    3.91878e+01    3.92826e+01    3.93567e+01    3.94126e+01    3.94562e+01    3.94918e+01    3.95221e+01    3.95479e+01    3.95699e+01    3.95894e+01    3.96066e+01    3.96220e+01    3.96357e+01    3.96485e+01    3.96602e+01    3.96709e+01    3.96809e+01    
1.26175e+03    3.86201e+01    3.89266e+01    3.91229e+01    3.92543e+01    3.93435e+01    3.94118e+01    3.94628e+01    3.95025e+01    3.95351e+01    3.95630e+01    3.95868e+01    3.96073e+01    3.96255e+01    3.96415e+01    3.96559e+01    3.96688e+01    3.96809e+01    3.96919e+01    3.97019e+01    3.97114e+01    
1.26250e+03    3.86388e+01    3.89460e+01    3.91428e+01    3.92730e+01    3.93608e+01    3.94276e+01    3.94773e+01    3.95162e+01    3.95482e+01    3.95755e+01    3.95990e+01    3.96191e+01    3.96370e+01    3.96527e+01    3.96670e+01    3.96797e+01    3.96915e+01    3.97023e+01    3.97122e+01    3.97215e+01    
1.26325e+03    3.86410e+01    3.89489e+01    3.91470e+01    3.92784e+01    3.93658e+01    3.94320e+01    3.94815e+01    3.95202e+01    3.95521e+01    3.95794e+01    3.96029e+01    3.96230e+01    3.96409e+01    3.96566e+01    3.96709e+01    3.96835e+01    3.96953e+01    3.97060e+01    3.97159e+01    3.97251e+01    
1.26400e+03    3.86417e+01    3.89492e+01    3.91463e+01    3.92789e+01    3.93678e+01    3.94345e+01    3.94837e+01    3.95221e+01    3.95536e+01    3.95806e+01    3.96037e+01    3.96235e+01    3.96412e+01    3.96568e+01    3.96708e+01    3.96833e+01    3.96950e+01    3.97057e+01    3.97155e+01    3.97247e+01    
1.26475e+03    3.86026e+01    3.89085e+01    3.91078e+01    3.92442e+01    3.93372e+01    3.94079e+01    3.94607e+01    3.95017e+01    3.95354e+01    3.95640e+01    3.95885e+01    3.96095e+01    3.96282e+01    3.96446e+01    3.96594e+01    3.96725e+01    3.96849e+01    3.96962e+01    3.97065e+01    3.97161e+01    
