                                             LOG (LUMINOSITY)
               |-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
WAVELENGTH [A]    1 Myr          2 Myr          3 Myr          4 Myr          5 Myr          6 Myr          7 Myr          8 Myr          9 Myr          10 Myr         11 Myr         12 Myr         13 Myr        14 Myr         15 Myr         16 Myr          17 Myr        18 Myr         19 Myr         20 Myr
1.34500e+03    3.91081e+01    3.94021e+01    3.95878e+01    3.97258e+01    3.98434e+01    3.99427e+01    4.00120e+01    4.00584e+01    4.00934e+01    4.01211e+01    4.01436e+01    4.01620e+01    4.01779e+01    4.01916e+01    4.02037e+01    4.02144e+01    4.02245e+01    4.02337e+01    4.02419e+01    4.02495e+01    
1.34575e+03    3.91029e+01    3.93970e+01    3.95816e+01    3.97176e+01    3.98326e+01    3.99331e+01    4.00048e+01    4.00530e+01    4.00891e+01    4.01178e+01    4.01409e+01    4.01598e+01    4.01761e+01    4.01901e+01    4.02025e+01    4.02133e+01    4.02236e+01    4.02328e+01    4.02412e+01    4.02489e+01    
1.34650e+03    3.91064e+01    3.94000e+01    3.95857e+01    3.97236e+01    3.98413e+01    3.99423e+01    4.00136e+01    4.00615e+01    4.00977e+01    4.01263e+01    4.01495e+01    4.01683e+01    4.01847e+01    4.01987e+01    4.02110e+01    4.02219e+01    4.02321e+01    4.02413e+01    4.02496e+01    4.02573e+01    
1.34725e+03    3.90924e+01    3.93852e+01    3.95692e+01    3.97046e+01    3.98207e+01    3.99231e+01    3.99971e+01    4.00469e+01    4.00843e+01    4.01139e+01    4.01377e+01    4.01571e+01    4.01739e+01    4.01882e+01    4.02009e+01    4.02120e+01    4.02225e+01    4.02319e+01    4.02404e+01    4.02482e+01    
1.34800e+03    3.91048e+01    3.93984e+01    3.95836e+01    3.97213e+01    3.98387e+01    3.99404e+01    4.00120e+01    4.00600e+01    4.00960e+01    4.01245e+01    4.01475e+01    4.01663e+01    4.01826e+01    4.01965e+01    4.02088e+01    4.02196e+01    4.02298e+01    4.02390e+01    4.02473e+01    4.02550e+01    
1.34875e+03    3.91165e+01    3.94111e+01    3.95973e+01    3.97349e+01    3.98522e+01    3.99523e+01    4.00226e+01    4.00696e+01    4.01051e+01    4.01332e+01    4.01558e+01    4.01743e+01    4.01903e+01    4.02040e+01    4.02162e+01    4.02268e+01    4.02369e+01    4.02460e+01    4.02542e+01    4.02617e+01    
1.34950e+03    3.91119e+01    3.94057e+01    3.95916e+01    3.97305e+01    3.98489e+01    3.99501e+01    4.00212e+01    4.00688e+01    4.01045e+01    4.01328e+01    4.01557e+01    4.01743e+01    4.01904e+01    4.02041e+01    4.02163e+01    4.02270e+01    4.02371e+01    4.02462e+01    4.02544e+01    4.02619e+01    
1.35025e+03    3.91176e+01    3.94116e+01    3.95971e+01    3.97342e+01    3.98505e+01    3.99513e+01    4.00226e+01    4.00705e+01    4.01065e+01    4.01350e+01    4.01579e+01    4.01766e+01    4.01927e+01    4.02065e+01    4.02187e+01    4.02293e+01    4.02393e+01    4.02483e+01    4.02565e+01    4.02639e+01    
1.35100e+03    3.91178e+01    3.94118e+01    3.95977e+01    3.97364e+01    3.98544e+01    3.99552e+01    4.00261e+01    4.00735e+01    4.01091e+01    4.01373e+01    4.01600e+01    4.01785e+01    4.01945e+01    4.02081e+01    4.02202e+01    4.02307e+01    4.02406e+01    4.02496e+01    4.02576e+01    4.02650e+01    
1.35175e+03    3.91174e+01    3.94110e+01    3.95969e+01    3.97358e+01    3.98544e+01    3.99556e+01    4.00262e+01    4.00733e+01    4.01087e+01    4.01368e+01    4.01594e+01    4.01778e+01    4.01937e+01    4.02072e+01    4.02192e+01    4.02297e+01    4.02396e+01    4.02485e+01    4.02565e+01    4.02639e+01    
1.35250e+03    3.91236e+01    3.94180e+01    3.96048e+01    3.97441e+01    3.98625e+01    3.99625e+01    4.00322e+01    4.00786e+01    4.01136e+01    4.01413e+01    4.01636e+01    4.01818e+01    4.01976e+01    4.02110e+01    4.02229e+01    4.02334e+01    4.02432e+01    4.02521e+01    4.02601e+01    4.02674e+01    
1.35325e+03    3.91219e+01    3.94163e+01    3.96029e+01    3.97418e+01    3.98610e+01    3.99615e+01    4.00314e+01    4.00780e+01    4.01130e+01    4.01408e+01    4.01632e+01    4.01815e+01    4.01974e+01    4.02109e+01    4.02228e+01    4.02333e+01    4.02432e+01    4.02521e+01    4.02601e+01    4.02675e+01    
1.35400e+03    3.91351e+01    3.94299e+01    3.96167e+01    3.97552e+01    3.98742e+01    3.99729e+01    4.00413e+01    4.00871e+01    4.01215e+01    4.01490e+01    4.01711e+01    4.01892e+01    4.02049e+01    4.02182e+01    4.02301e+01    4.02403e+01    4.02501e+01    4.02589e+01    4.02668e+01    4.02741e+01    
1.35475e+03    3.91317e+01    3.94263e+01    3.96129e+01    3.97516e+01    3.98704e+01    3.99693e+01    4.00377e+01    4.00835e+01    4.01179e+01    4.01454e+01    4.01675e+01    4.01857e+01    4.02014e+01    4.02148e+01    4.02266e+01    4.02370e+01    4.02468e+01    4.02556e+01    4.02636e+01    4.02709e+01    
1.35550e+03    3.91222e+01    3.94168e+01    3.96030e+01    3.97404e+01    3.98574e+01    3.99568e+01    4.00264e+01    4.00731e+01    4.01083e+01    4.01362e+01    4.01589e+01    4.01773e+01    4.01933e+01    4.02069e+01    4.02190e+01    4.02296e+01    4.02396e+01    4.02486e+01    4.02567e+01    4.02642e+01    
1.35625e+03    3.91105e+01    3.94044e+01    3.95895e+01    3.97265e+01    3.98425e+01    3.99433e+01    4.00149e+01    4.00630e+01    4.00992e+01    4.01278e+01    4.01510e+01    4.01699e+01    4.01863e+01    4.02003e+01    4.02127e+01    4.02235e+01    4.02337e+01    4.02430e+01    4.02513e+01    4.02589e+01    
1.35700e+03    3.91042e+01    3.93984e+01    3.95841e+01    3.97209e+01    3.98375e+01    3.99381e+01    4.00096e+01    4.00577e+01    4.00939e+01    4.01227e+01    4.01459e+01    4.01648e+01    4.01812e+01    4.01952e+01    4.02076e+01    4.02184e+01    4.02287e+01    4.02380e+01    4.02464e+01    4.02540e+01    
1.35775e+03    3.91057e+01    3.93996e+01    3.95853e+01    3.97235e+01    3.98417e+01    3.99426e+01    4.00131e+01    4.00603e+01    4.00958e+01    4.01240e+01    4.01467e+01    4.01654e+01    4.01815e+01    4.01953e+01    4.02075e+01    4.02181e+01    4.02283e+01    4.02374e+01    4.02457e+01    4.02533e+01    
1.35850e+03    3.91068e+01    3.94012e+01    3.95871e+01    3.97244e+01    3.98417e+01    3.99412e+01    4.00111e+01    4.00581e+01    4.00933e+01    4.01212e+01    4.01438e+01    4.01622e+01    4.01781e+01    4.01917e+01    4.02037e+01    4.02143e+01    4.02242e+01    4.02333e+01    4.02414e+01    4.02489e+01    
1.35925e+03    3.90982e+01    3.93919e+01    3.95774e+01    3.97148e+01    3.98325e+01    3.99338e+01    4.00052e+01    4.00531e+01    4.00889e+01    4.01173e+01    4.01403e+01    4.01589e+01    4.01750e+01    4.01888e+01    4.02010e+01    4.02116e+01    4.02217e+01    4.02308e+01    4.02390e+01    4.02465e+01    
1.36000e+03    3.91094e+01    3.94032e+01    3.95895e+01    3.97288e+01    3.98480e+01    3.99485e+01    4.00185e+01    4.00652e+01    4.01003e+01    4.01281e+01    4.01506e+01    4.01689e+01    4.01848e+01    4.01983e+01    4.02103e+01    4.02207e+01    4.02306e+01    4.02395e+01    4.02476e+01    4.02550e+01    
1.36075e+03    3.91077e+01    3.94025e+01    3.95893e+01    3.97276e+01    3.98458e+01    3.99453e+01    4.00149e+01    4.00615e+01    4.00966e+01    4.01245e+01    4.01469e+01    4.01653e+01    4.01811e+01    4.01947e+01    4.02067e+01    4.02171e+01    4.02270e+01    4.02360e+01    4.02440e+01    4.02514e+01    
1.36150e+03    3.90840e+01    3.93775e+01    3.95624e+01    3.96986e+01    3.98152e+01    3.99171e+01    3.99894e+01    4.00379e+01    4.00743e+01    4.01031e+01    4.01262e+01    4.01451e+01    4.01614e+01    4.01752e+01    4.01875e+01    4.01982e+01    4.02084e+01    4.02175e+01    4.02257e+01    4.02333e+01    
1.36225e+03    3.90823e+01    3.93757e+01    3.95615e+01    3.97002e+01    3.98189e+01    3.99200e+01    3.99909e+01    4.00384e+01    4.00740e+01    4.01022e+01    4.01248e+01    4.01433e+01    4.01593e+01    4.01728e+01    4.01849e+01    4.01953e+01    4.02053e+01    4.02142e+01    4.02223e+01    4.02297e+01    
1.36300e+03    3.90725e+01    3.93656e+01    3.95504e+01    3.96870e+01    3.98035e+01    3.99056e+01    3.99783e+01    4.00270e+01    4.00634e+01    4.00921e+01    4.01151e+01    4.01338e+01    4.01500e+01    4.01637e+01    4.01759e+01    4.01865e+01    4.01965e+01    4.02056e+01    4.02137e+01    4.02212e+01    
1.36375e+03    3.90757e+01    3.93688e+01    3.95538e+01    3.96919e+01    3.98100e+01    3.99126e+01    3.99849e+01    4.00330e+01    4.00690e+01    4.00973e+01    4.01200e+01    4.01386e+01    4.01545e+01    4.01681e+01    4.01802e+01    4.01907e+01    4.02007e+01    4.02096e+01    4.02177e+01    4.02251e+01    
1.36450e+03    3.90931e+01    3.93877e+01    3.95750e+01    3.97147e+01    3.98334e+01    3.99334e+01    4.00033e+01    4.00497e+01    4.00846e+01    4.01121e+01    4.01343e+01    4.01523e+01    4.01679e+01    4.01813e+01    4.01931e+01    4.02035e+01    4.02133e+01    4.02221e+01    4.02301e+01    4.02374e+01    
1.36525e+03    3.90821e+01    3.93755e+01    3.95605e+01    3.96982e+01    3.98158e+01    3.99184e+01    3.99910e+01    4.00391e+01    4.00750e+01    4.01034e+01    4.01261e+01    4.01446e+01    4.01606e+01    4.01743e+01    4.01863e+01    4.01968e+01    4.02068e+01    4.02158e+01    4.02238e+01    4.02312e+01    
1.36600e+03    3.90918e+01    3.93853e+01    3.95712e+01    3.97103e+01    3.98299e+01    3.99320e+01    4.00033e+01    4.00505e+01    4.00858e+01    4.01137e+01    4.01361e+01    4.01543e+01    4.01700e+01    4.01834e+01    4.01952e+01    4.02056e+01    4.02153e+01    4.02241e+01    4.02320e+01    4.02393e+01    
1.36675e+03    3.91068e+01    3.94014e+01    3.95881e+01    3.97266e+01    3.98450e+01    3.99447e+01    4.00144e+01    4.00608e+01    4.00955e+01    4.01230e+01    4.01452e+01    4.01631e+01    4.01786e+01    4.01919e+01    4.02035e+01    4.02137e+01    4.02233e+01    4.02319e+01    4.02397e+01    4.02468e+01    
1.36750e+03    3.91121e+01    3.94072e+01    3.95948e+01    3.97342e+01    3.98531e+01    3.99519e+01    4.00207e+01    4.00665e+01    4.01010e+01    4.01282e+01    4.01502e+01    4.01680e+01    4.01834e+01    4.01966e+01    4.02081e+01    4.02182e+01    4.02277e+01    4.02362e+01    4.02439e+01    4.02510e+01    
1.36825e+03    3.91220e+01    3.94166e+01    3.96035e+01    3.97430e+01    3.98639e+01    3.99635e+01    4.00313e+01    4.00762e+01    4.01099e+01    4.01367e+01    4.01583e+01    4.01758e+01    4.01910e+01    4.02039e+01    4.02153e+01    4.02252e+01    4.02345e+01    4.02430e+01    4.02505e+01    4.02575e+01    
1.36900e+03    3.91160e+01    3.94104e+01    3.95972e+01    3.97368e+01    3.98561e+01    3.99556e+01    4.00242e+01    4.00698e+01    4.01039e+01    4.01310e+01    4.01529e+01    4.01706e+01    4.01860e+01    4.01990e+01    4.02105e+01    4.02205e+01    4.02300e+01    4.02385e+01    4.02462e+01    4.02532e+01    
1.36975e+03    3.91171e+01    3.94117e+01    3.95989e+01    3.97391e+01    3.98594e+01    3.99584e+01    4.00263e+01    4.00712e+01    4.01050e+01    4.01317e+01    4.01534e+01    4.01710e+01    4.01862e+01    4.01992e+01    4.02106e+01    4.02206e+01    4.02301e+01    4.02386e+01    4.02463e+01    4.02534e+01    
1.37050e+03    3.91036e+01    3.93979e+01    3.95845e+01    3.97232e+01    3.98416e+01    3.99410e+01    4.00099e+01    4.00559e+01    4.00905e+01    4.01178e+01    4.01399e+01    4.01579e+01    4.01735e+01    4.01868e+01    4.01985e+01    4.02088e+01    4.02185e+01    4.02273e+01    4.02352e+01    4.02425e+01    
1.37125e+03    3.90817e+01    3.93752e+01    3.95603e+01    3.96970e+01    3.98145e+01    3.99162e+01    3.99877e+01    4.00357e+01    4.00717e+01    4.01001e+01    4.01229e+01    4.01416e+01    4.01576e+01    4.01714e+01    4.01835e+01    4.01941e+01    4.02041e+01    4.02132e+01    4.02213e+01    4.02288e+01    
1.37200e+03    3.90743e+01    3.93675e+01    3.95526e+01    3.96909e+01    3.98095e+01    3.99118e+01    3.99837e+01    4.00317e+01    4.00678e+01    4.00963e+01    4.01191e+01    4.01378e+01    4.01539e+01    4.01677e+01    4.01799e+01    4.01905e+01    4.02006e+01    4.02097e+01    4.02178e+01    4.02253e+01    
1.37275e+03    3.90960e+01    3.93909e+01    3.95775e+01    3.97159e+01    3.98328e+01    3.99309e+01    3.99997e+01    4.00457e+01    4.00805e+01    4.01079e+01    4.01300e+01    4.01481e+01    4.01637e+01    4.01770e+01    4.01889e+01    4.01992e+01    4.02090e+01    4.02179e+01    4.02259e+01    4.02332e+01    
1.37350e+03    3.90802e+01    3.93739e+01    3.95590e+01    3.96953e+01    3.98115e+01    3.99126e+01    3.99841e+01    4.00320e+01    4.00680e+01    4.00964e+01    4.01192e+01    4.01378e+01    4.01538e+01    4.01675e+01    4.01796e+01    4.01902e+01    4.02003e+01    4.02093e+01    4.02175e+01    4.02250e+01    
1.37425e+03    3.90816e+01    3.93751e+01    3.95602e+01    3.96976e+01    3.98152e+01    3.99169e+01    3.99885e+01    4.00363e+01    4.00722e+01    4.01006e+01    4.01233e+01    4.01418e+01    4.01579e+01    4.01715e+01    4.01836e+01    4.01941e+01    4.02041e+01    4.02131e+01    4.02212e+01    4.02287e+01    
1.37500e+03    3.90877e+01    3.93814e+01    3.95671e+01    3.97056e+01    3.98239e+01    3.99250e+01    3.99960e+01    4.00435e+01    4.00791e+01    4.01072e+01    4.01299e+01    4.01483e+01    4.01643e+01    4.01779e+01    4.01898e+01    4.02003e+01    4.02102e+01    4.02191e+01    4.02271e+01    4.02345e+01    
1.37575e+03    3.90856e+01    3.93795e+01    3.95654e+01    3.97039e+01    3.98223e+01    3.99226e+01    3.99929e+01    4.00399e+01    4.00752e+01    4.01032e+01    4.01257e+01    4.01441e+01    4.01600e+01    4.01735e+01    4.01854e+01    4.01958e+01    4.02057e+01    4.02146e+01    4.02226e+01    4.02300e+01    
1.37650e+03    3.90688e+01    3.93616e+01    3.95456e+01    3.96822e+01    3.97984e+01    3.98997e+01    3.99714e+01    4.00194e+01    4.00555e+01    4.00840e+01    4.01069e+01    4.01257e+01    4.01418e+01    4.01556e+01    4.01678e+01    4.01784e+01    4.01884e+01    4.01975e+01    4.02056e+01    4.02131e+01    
1.37725e+03    3.90785e+01    3.93726e+01    3.95592e+01    3.96980e+01    3.98166e+01    3.99149e+01    3.99835e+01    4.00294e+01    4.00639e+01    4.00913e+01    4.01132e+01    4.01312e+01    4.01467e+01    4.01599e+01    4.01716e+01    4.01818e+01    4.01915e+01    4.02003e+01    4.02082e+01    4.02155e+01    
1.37800e+03    3.90807e+01    3.93745e+01    3.95604e+01    3.96986e+01    3.98166e+01    3.99151e+01    3.99839e+01    4.00298e+01    4.00643e+01    4.00915e+01    4.01134e+01    4.01313e+01    4.01468e+01    4.01599e+01    4.01715e+01    4.01817e+01    4.01913e+01    4.02001e+01    4.02079e+01    4.02152e+01    
1.37875e+03    3.90781e+01    3.93717e+01    3.95565e+01    3.96936e+01    3.98100e+01    3.99101e+01    3.99806e+01    4.00276e+01    4.00628e+01    4.00906e+01    4.01129e+01    4.01312e+01    4.01469e+01    4.01602e+01    4.01720e+01    4.01823e+01    4.01921e+01    4.02009e+01    4.02089e+01    4.02162e+01    
1.37950e+03    3.90758e+01    3.93692e+01    3.95551e+01    3.96935e+01    3.98120e+01    3.99123e+01    3.99826e+01    4.00296e+01    4.00648e+01    4.00927e+01    4.01151e+01    4.01333e+01    4.01491e+01    4.01625e+01    4.01743e+01    4.01847e+01    4.01945e+01    4.02034e+01    4.02114e+01    4.02187e+01    
1.38025e+03    3.90885e+01    3.93826e+01    3.95682e+01    3.97055e+01    3.98225e+01    3.99212e+01    3.99904e+01    4.00365e+01    4.00712e+01    4.00986e+01    4.01206e+01    4.01387e+01    4.01542e+01    4.01675e+01    4.01792e+01    4.01895e+01    4.01992e+01    4.02080e+01    4.02159e+01    4.02232e+01    
1.38100e+03    3.90897e+01    3.93841e+01    3.95712e+01    3.97105e+01    3.98296e+01    3.99271e+01    3.99946e+01    4.00397e+01    4.00737e+01    4.01006e+01    4.01223e+01    4.01400e+01    4.01553e+01    4.01684e+01    4.01799e+01    4.01900e+01    4.01995e+01    4.02082e+01    4.02159e+01    4.02231e+01    
1.38175e+03    3.90671e+01    3.93609e+01    3.95462e+01    3.96839e+01    3.98001e+01    3.98993e+01    3.99694e+01    4.00164e+01    4.00516e+01    4.00795e+01    4.01019e+01    4.01202e+01    4.01359e+01    4.01494e+01    4.01612e+01    4.01715e+01    4.01814e+01    4.01903e+01    4.01983e+01    4.02056e+01    
1.38250e+03    3.90785e+01    3.93724e+01    3.95584e+01    3.96971e+01    3.98152e+01    3.99133e+01    3.99811e+01    4.00262e+01    4.00603e+01    4.00873e+01    4.01090e+01    4.01268e+01    4.01422e+01    4.01553e+01    4.01669e+01    4.01770e+01    4.01867e+01    4.01954e+01    4.02032e+01    4.02104e+01    
1.38325e+03    3.90780e+01    3.93726e+01    3.95599e+01    3.97002e+01    3.98192e+01    3.99158e+01    3.99821e+01    4.00265e+01    4.00604e+01    4.00872e+01    4.01088e+01    4.01265e+01    4.01419e+01    4.01550e+01    4.01666e+01    4.01767e+01    4.01864e+01    4.01952e+01    4.02030e+01    4.02103e+01    
1.38400e+03    3.90618e+01    3.93563e+01    3.95428e+01    3.96810e+01    3.97976e+01    3.98943e+01    3.99619e+01    4.00075e+01    4.00422e+01    4.00696e+01    4.00917e+01    4.01099e+01    4.01256e+01    4.01390e+01    4.01508e+01    4.01612e+01    4.01711e+01    4.01801e+01    4.01882e+01    4.01956e+01    
1.38475e+03    3.90641e+01    3.93584e+01    3.95444e+01    3.96821e+01    3.97977e+01    3.98937e+01    3.99606e+01    4.00056e+01    4.00398e+01    4.00669e+01    4.00887e+01    4.01067e+01    4.01223e+01    4.01356e+01    4.01474e+01    4.01577e+01    4.01676e+01    4.01765e+01    4.01846e+01    4.01920e+01    
1.38550e+03    3.90408e+01    3.93340e+01    3.95192e+01    3.96564e+01    3.97725e+01    3.98706e+01    3.99395e+01    3.99863e+01    4.00219e+01    4.00501e+01    4.00726e+01    4.00912e+01    4.01074e+01    4.01211e+01    4.01333e+01    4.01440e+01    4.01542e+01    4.01635e+01    4.01718e+01    4.01794e+01    
1.38625e+03    3.90468e+01    3.93406e+01    3.95260e+01    3.96628e+01    3.97777e+01    3.98739e+01    3.99417e+01    3.99878e+01    4.00233e+01    4.00512e+01    4.00736e+01    4.00921e+01    4.01081e+01    4.01218e+01    4.01340e+01    4.01446e+01    4.01548e+01    4.01640e+01    4.01723e+01    4.01800e+01    
1.38700e+03    3.90361e+01    3.93295e+01    3.95145e+01    3.96509e+01    3.97654e+01    3.98615e+01    3.99300e+01    3.99770e+01    4.00132e+01    4.00416e+01    4.00642e+01    4.00831e+01    4.00994e+01    4.01133e+01    4.01256e+01    4.01364e+01    4.01468e+01    4.01561e+01    4.01645e+01    4.01723e+01    
1.38775e+03    3.90217e+01    3.93145e+01    3.94994e+01    3.96362e+01    3.97508e+01    3.98473e+01    3.99166e+01    3.99643e+01    4.00011e+01    4.00299e+01    4.00529e+01    4.00720e+01    4.00886e+01    4.01027e+01    4.01153e+01    4.01263e+01    4.01368e+01    4.01463e+01    4.01549e+01    4.01628e+01    
1.38850e+03    3.90228e+01    3.93158e+01    3.95011e+01    3.96390e+01    3.97550e+01    3.98508e+01    3.99187e+01    3.99652e+01    4.00012e+01    4.00294e+01    4.00519e+01    4.00707e+01    4.00870e+01    4.01009e+01    4.01133e+01    4.01242e+01    4.01346e+01    4.01440e+01    4.01526e+01    4.01604e+01    
1.38925e+03    3.90317e+01    3.93253e+01    3.95109e+01    3.96487e+01    3.97639e+01    3.98573e+01    3.99228e+01    3.99675e+01    4.00020e+01    4.00292e+01    4.00510e+01    4.00692e+01    4.00850e+01    4.00984e+01    4.01104e+01    4.01210e+01    4.01312e+01    4.01404e+01    4.01488e+01    4.01565e+01    
1.39000e+03    3.90230e+01    3.93168e+01    3.95033e+01    3.96421e+01    3.97579e+01    3.98500e+01    3.99137e+01    3.99571e+01    3.99907e+01    4.00172e+01    4.00385e+01    4.00563e+01    4.00718e+01    4.00850e+01    4.00969e+01    4.01074e+01    4.01175e+01    4.01267e+01    4.01351e+01    4.01428e+01    
1.39075e+03    3.90117e+01    3.93059e+01    3.94930e+01    3.96323e+01    3.97487e+01    3.98402e+01    3.99027e+01    3.99449e+01    3.99776e+01    4.00034e+01    4.00243e+01    4.00417e+01    4.00569e+01    4.00699e+01    4.00816e+01    4.00920e+01    4.01022e+01    4.01114e+01    4.01198e+01    4.01275e+01    
1.39150e+03    3.89954e+01    3.92901e+01    3.94778e+01    3.96175e+01    3.97337e+01    3.98246e+01    3.98868e+01    3.99289e+01    3.99613e+01    3.99870e+01    4.00077e+01    4.00250e+01    4.00401e+01    4.00530e+01    4.00647e+01    4.00751e+01    4.00852e+01    4.00945e+01    4.01029e+01    4.01107e+01    
1.39225e+03    3.89636e+01    3.92573e+01    3.94433e+01    3.95808e+01    3.96951e+01    3.97884e+01    3.98537e+01    3.98979e+01    3.99316e+01    3.99582e+01    3.99796e+01    3.99975e+01    4.00129e+01    4.00262e+01    4.00382e+01    4.00489e+01    4.00593e+01    4.00687e+01    4.00773e+01    4.00853e+01    
1.39300e+03    3.89306e+01    3.92243e+01    3.94086e+01    3.95427e+01    3.96524e+01    3.97470e+01    3.98167e+01    3.98642e+01    3.99000e+01    3.99281e+01    3.99507e+01    3.99694e+01    3.99855e+01    3.99993e+01    4.00117e+01    4.00227e+01    4.00334e+01    4.00432e+01    4.00521e+01    4.00602e+01    
1.39375e+03    3.88470e+01    3.91357e+01    3.93147e+01    3.94453e+01    3.95556e+01    3.96631e+01    3.97446e+01    3.98004e+01    3.98415e+01    3.98736e+01    3.98991e+01    3.99199e+01    3.99378e+01    3.99531e+01    3.99667e+01    3.99789e+01    3.99906e+01    4.00013e+01    4.00109e+01    4.00198e+01    
1.39450e+03    3.89224e+01    3.92142e+01    3.93990e+01    3.95373e+01    3.96544e+01    3.97536e+01    3.98245e+01    3.98722e+01    3.99078e+01    3.99358e+01    3.99583e+01    3.99767e+01    3.99926e+01    4.00062e+01    4.00184e+01    4.00292e+01    4.00397e+01    4.00493e+01    4.00580e+01    4.00660e+01    
1.39525e+03    3.89810e+01    3.92747e+01    3.94614e+01    3.96014e+01    3.97208e+01    3.98158e+01    3.98811e+01    3.99243e+01    3.99568e+01    3.99825e+01    4.00032e+01    4.00202e+01    4.00349e+01    4.00475e+01    4.00588e+01    4.00688e+01    4.00785e+01    4.00874e+01    4.00955e+01    4.01029e+01    
1.39600e+03    3.90065e+01    3.93010e+01    3.94879e+01    3.96263e+01    3.97430e+01    3.98368e+01    3.99019e+01    3.99456e+01    3.99785e+01    4.00045e+01    4.00255e+01    4.00428e+01    4.00577e+01    4.00706e+01    4.00820e+01    4.00922e+01    4.01021e+01    4.01111e+01    4.01193e+01    4.01268e+01    
1.39675e+03    3.90246e+01    3.93192e+01    3.95059e+01    3.96443e+01    3.97606e+01    3.98539e+01    3.99190e+01    3.99627e+01    3.99959e+01    4.00222e+01    4.00434e+01    4.00609e+01    4.00761e+01    4.00891e+01    4.01008e+01    4.01111e+01    4.01210e+01    4.01301e+01    4.01383e+01    4.01459e+01    
1.39750e+03    3.90147e+01    3.93078e+01    3.94931e+01    3.96313e+01    3.97474e+01    3.98431e+01    3.99107e+01    3.99563e+01    3.99911e+01    4.00186e+01    4.00408e+01    4.00592e+01    4.00751e+01    4.00887e+01    4.01009e+01    4.01116e+01    4.01219e+01    4.01313e+01    4.01397e+01    4.01476e+01    
1.39825e+03    3.90079e+01    3.93010e+01    3.94853e+01    3.96215e+01    3.97348e+01    3.98299e+01    3.98975e+01    3.99432e+01    3.99781e+01    4.00058e+01    4.00281e+01    4.00466e+01    4.00627e+01    4.00765e+01    4.00888e+01    4.00997e+01    4.01101e+01    4.01197e+01    4.01283e+01    4.01362e+01    
1.39900e+03    3.90119e+01    3.93055e+01    3.94925e+01    3.96324e+01    3.97496e+01    3.98426e+01    3.99068e+01    3.99499e+01    3.99831e+01    4.00095e+01    4.00308e+01    4.00486e+01    4.00641e+01    4.00774e+01    4.00894e+01    4.01000e+01    4.01103e+01    4.01196e+01    4.01281e+01    4.01359e+01    
1.39975e+03    3.90089e+01    3.93038e+01    3.94908e+01    3.96285e+01    3.97432e+01    3.98344e+01    3.98972e+01    3.99395e+01    3.99721e+01    3.99980e+01    4.00190e+01    4.00365e+01    4.00518e+01    4.00649e+01    4.00768e+01    4.00873e+01    4.00975e+01    4.01069e+01    4.01153e+01    4.01231e+01    
1.40050e+03    3.89692e+01    3.92623e+01    3.94477e+01    3.95852e+01    3.97011e+01    3.97966e+01    3.98630e+01    3.99076e+01    3.99418e+01    3.99687e+01    3.99906e+01    4.00087e+01    4.00245e+01    4.00381e+01    4.00503e+01    4.00613e+01    4.00719e+01    4.00816e+01    4.00904e+01    4.00985e+01    
1.40125e+03    3.89632e+01    3.92567e+01    3.94421e+01    3.95789e+01    3.96931e+01    3.97881e+01    3.98551e+01    3.99000e+01    3.99343e+01    3.99612e+01    3.99831e+01    4.00012e+01    4.00169e+01    4.00305e+01    4.00427e+01    4.00536e+01    4.00643e+01    4.00740e+01    4.00828e+01    4.00909e+01    
1.40200e+03    3.89458e+01    3.92387e+01    3.94232e+01    3.95587e+01    3.96713e+01    3.97682e+01    3.98390e+01    3.98867e+01    3.99224e+01    3.99506e+01    3.99733e+01    3.99920e+01    4.00081e+01    4.00220e+01    4.00345e+01    4.00457e+01    4.00565e+01    4.00663e+01    4.00753e+01    4.00835e+01    
1.40275e+03    3.88896e+01    3.91793e+01    3.93588e+01    3.94891e+01    3.96000e+01    3.97077e+01    3.97892e+01    3.98441e+01    3.98844e+01    3.99159e+01    3.99412e+01    3.99617e+01    3.99794e+01    3.99945e+01    4.00080e+01    4.00200e+01    4.00316e+01    4.00421e+01    4.00516e+01    4.00604e+01    
1.40350e+03    3.89686e+01    3.92612e+01    3.94465e+01    3.95854e+01    3.97040e+01    3.98045e+01    3.98763e+01    3.99238e+01    3.99589e+01    3.99867e+01    4.00092e+01    4.00275e+01    4.00434e+01    4.00569e+01    4.00690e+01    4.00797e+01    4.00900e+01    4.00994e+01    4.01079e+01    4.01157e+01    
1.40425e+03    3.90115e+01    3.93055e+01    3.94922e+01    3.96315e+01    3.97511e+01    3.98494e+01    3.99177e+01    3.99626e+01    3.99960e+01    4.00225e+01    4.00441e+01    4.00616e+01    4.00769e+01    4.00899e+01    4.01015e+01    4.01118e+01    4.01217e+01    4.01307e+01    4.01388e+01    4.01463e+01    
1.40500e+03    3.90190e+01    3.93133e+01    3.94999e+01    3.96389e+01    3.97574e+01    3.98556e+01    3.99241e+01    3.99691e+01    4.00027e+01    4.00294e+01    4.00510e+01    4.00686e+01    4.00839e+01    4.00970e+01    4.01086e+01    4.01189e+01    4.01288e+01    4.01378e+01    4.01459e+01    4.01534e+01    
