  1.2210000E+07  0.9680000      0.8130000      0.9680000    
  1.2310000E+07  0.8800000      0.7610000      0.8800000    
  1.2410000E+07  0.8320000      0.7280000      0.8320000    
  1.2510000E+07  0.7980000      0.7030000      0.7980000    
  1.2610000E+07  0.7650000      0.6790000      0.7650000    
  1.2710000E+07  0.7230000      0.6450000      0.7230000    
  1.2810000E+07  0.6930000      0.6190000      0.6930000    
  1.2910000E+07  0.6700000      0.6000000      0.6700000    
  1.3010000E+07  0.6180000      0.5540000      0.6180000    
  1.3110000E+07  0.5560000      0.4960000      0.5560000    
  1.3210000E+07  0.5330000      0.4770000      0.5330000    
  1.3310000E+07  0.5240000      0.4680000      0.5240000    
  1.3410000E+07  0.5070000      0.4540000      0.5070000    
  1.3510000E+07  0.4870000      0.4380000      0.4870000    
  1.3610000E+07  0.4840000      0.4350000      0.4840000    
  1.3710000E+07  0.4780000      0.4290000      0.4780000    
  1.3810000E+07  0.4690000      0.4210000      0.4690000    
  1.3910000E+07  0.4590000      0.4110000      0.4590000    
  1.4010000E+07  0.4590000      0.4100000      0.4590000    
  1.4110000E+07  0.4490000      0.4000000      0.4490000    
  1.4210000E+07  0.4430000      0.3950000      0.4430000    
  1.4310000E+07  0.4280000      0.3810000      0.4280000    
  1.4410000E+07  0.4210000      0.3720000      0.4210000    
  1.4510000E+07  0.4130000      0.3640000      0.4130000    
  1.4610000E+07  0.4090000      0.3580000      0.4090000    
  1.4710000E+07  0.4040000      0.3520000      0.4040000    
  1.4810000E+07  0.3880000      0.3360000      0.3880000    
  1.4910000E+07  0.3740000      0.3210000      0.3740000    
  1.5010000E+07  0.3690000      0.3140000      0.3690000    
  1.5110000E+07  0.3320000      0.2780000      0.3320000    
  1.5210000E+07  0.2880000      0.2350000      0.2880000    
  1.5310000E+07  0.2970000      0.2400000      0.2970000    
  1.5410000E+07  0.2870000      0.2300000      0.2870000    
  1.5510000E+07  0.2910000      0.2330000      0.2910000    
  1.5610000E+07  0.2910000      0.2320000      0.2910000    
  1.5710000E+07  0.2890000      0.2290000      0.2890000    
  1.5810000E+07  0.2840000      0.2240000      0.2840000    
  1.5910000E+07  0.2920000      0.2290000      0.2920000    
  1.6010000E+07  0.2890000      0.2240000      0.2890000    
  1.6110000E+07  0.2790000      0.2140000      0.2790000    
  1.6210000E+07  0.2890000      0.2210000      0.2890000    
  1.6310000E+07  0.3000000      0.2280000      0.3000000    
  1.6410000E+07  0.2880000      0.2150000      0.2880000    
  1.6510000E+07  0.3040000      0.2270000      0.3040000    
  1.6610000E+07  0.2960000      0.2180000      0.2960000    
  1.6710000E+07  0.2930000      0.2140000      0.2930000    
  1.6810000E+07  0.2970000      0.2160000      0.2970000    
  1.6910000E+07  0.2890000      0.2060000      0.2890000    
  1.7010000E+07  0.2850000      0.2020000      0.2850000    
  1.7110000E+07  0.2750000      0.1900000      0.2750000    
  1.7210000E+07  0.2690000      0.1830000      0.2690000    
  1.7310000E+07  0.2630000      0.1760000      0.2630000    
  1.7410000E+07  0.2550000      0.1660000      0.2550000    
  1.7510000E+07  0.2330000      0.1450000      0.2330000    
  1.7610000E+07  0.2020000      0.1160000      0.2020000    
  1.7710000E+07  0.1660000      7.9000004E-02  0.1660000    
  1.7810000E+07  0.1520000      6.6000000E-02  0.1520000    
  1.7910000E+07  0.1530000      6.7000002E-02  0.1530000    
  1.8010000E+07  0.1440000      5.9000000E-02  0.1440000    
  1.8110000E+07  0.1440000      5.9000000E-02  0.1440000    
  1.8210000E+07  0.1310000      4.6000000E-02  0.1310000    
  1.8310000E+07  0.1360000      5.0999999E-02  0.1360000    
  1.8410000E+07  0.1290000      4.5000002E-02  0.1290000    
  1.8510000E+07  0.1270000      4.1999999E-02  0.1270000    
  1.8610000E+07  0.1170000      3.2000002E-02  0.1170000    
  1.8710000E+07  0.1150000      2.9999999E-02  0.1150000    
  1.8810000E+07  0.1070000      2.3000000E-02  0.1070000    
  1.8910000E+07  0.1080000      2.4000000E-02  0.1080000    
  1.9010000E+07  9.4999999E-02  1.3000000E-02  9.4999999E-02
  1.9110000E+07  9.4999999E-02  1.3000000E-02  9.4999999E-02
  1.9210000E+07  8.6000003E-02  4.0000002E-03  8.6000003E-02
  1.9310000E+07  8.2999997E-02  2.0000001E-03  8.2999997E-02
  1.9410000E+07  7.7000000E-02 -4.0000002E-03  7.7000000E-02
  1.9510000E+07  7.4000001E-02 -8.0000004E-03  7.4000001E-02
  1.9610000E+07  6.1999999E-02 -1.8999999E-02  6.1999999E-02
  1.9710000E+07  5.2999999E-02 -2.6000001E-02  5.2999999E-02
  1.9810000E+07  4.8999999E-02 -2.9999999E-02  4.8999999E-02
  1.9910000E+07  4.1000001E-02 -3.7000000E-02  4.1000001E-02
  2.0010000E+07  1.8999999E-02 -5.9000000E-02  1.8999999E-02
  2.0110000E+07  1.5000000E-02 -6.1999999E-02  1.5000000E-02
  2.0210000E+07  6.0000001E-03 -7.0000000E-02  6.0000001E-03
  2.0310000E+07 -1.1000000E-02 -8.8000000E-02 -1.1000000E-02
  2.0410000E+07 -2.1000000E-02 -9.7000003E-02 -2.1000000E-02
  2.0510000E+07 -3.4000002E-02 -0.1100000     -3.4000002E-02
  2.0610000E+07 -4.8999999E-02 -0.1250000     -4.8999999E-02
  2.0710000E+07 -8.3999999E-02 -0.1590000     -8.3999999E-02
  2.0810000E+07 -0.1160000     -0.1890000     -0.1160000    
  2.0910000E+07 -0.1290000     -0.2010000     -0.1290000    
  2.1010000E+07 -0.1260000     -0.1990000     -0.1260000    
  2.1110000E+07 -0.1380000     -0.2090000     -0.1380000    
  2.1210000E+07 -0.1320000     -0.2040000     -0.1320000    
  2.1310000E+07 -0.1460000     -0.2170000     -0.1460000    
  2.1410000E+07 -0.1420000     -0.2130000     -0.1420000    
  2.1510000E+07 -0.1430000     -0.2150000     -0.1430000    
  2.1610000E+07 -0.1570000     -0.2270000     -0.1570000    
  2.1710000E+07 -0.1600000     -0.2310000     -0.1600000    
  2.1810000E+07 -0.1690000     -0.2390000     -0.1690000    
  2.1910000E+07 -0.1690000     -0.2400000     -0.1690000    
  2.2010000E+07 -0.1670000     -0.2390000     -0.1670000    
  2.2110000E+07 -0.1750000     -0.2450000     -0.1750000    
  2.2210000E+07 -0.1760000     -0.2470000     -0.1760000    
  2.2310000E+07 -0.1890000     -0.2590000     -0.1890000    
  2.2410000E+07 -0.1850000     -0.2550000     -0.1850000    
  2.2510000E+07 -0.1830000     -0.2540000     -0.1830000    
  2.2610000E+07 -0.1980000     -0.2670000     -0.1980000    
  2.2710000E+07 -0.2020000     -0.2720000     -0.2020000    
  2.2810000E+07 -0.2170000     -0.2860000     -0.2170000    
  2.2910000E+07 -0.2130000     -0.2830000     -0.2130000    
  2.3010000E+07 -0.2080000     -0.2790000     -0.2080000    
  2.3110000E+07 -0.2240000     -0.2930000     -0.2240000    
  2.3210000E+07 -0.2290000     -0.2970000     -0.2290000    
  2.3310000E+07 -0.2370000     -0.3050000     -0.2370000    
  2.3410000E+07 -0.2420000     -0.3120000     -0.2420000    
  2.3510000E+07 -0.2530000     -0.3210000     -0.2530000    
  2.3610000E+07 -0.2530000     -0.3220000     -0.2530000    
  2.3710000E+07 -0.2660000     -0.3340000     -0.2660000    
  2.3810000E+07 -0.2710000     -0.3400000     -0.2710000    
  2.3910000E+07 -0.2700000     -0.3400000     -0.2700000    
  2.4010000E+07 -0.2820000     -0.3510000     -0.2820000    
  2.4110000E+07 -0.2880000     -0.3570000     -0.2880000    
  2.4210000E+07 -0.3110000     -0.3790000     -0.3110000    
  2.4310000E+07 -0.3210000     -0.3890000     -0.3210000    
  2.4410000E+07 -0.3740000     -0.4380000     -0.3740000    
  2.4510000E+07 -0.3920000     -0.4570000     -0.3920000    
  2.4610000E+07 -0.3930000     -0.4600000     -0.3930000    
  2.4710000E+07 -0.4050000     -0.4710000     -0.4050000    
  2.4810000E+07 -0.4020000     -0.4690000     -0.4020000    
  2.4910000E+07 -0.4030000     -0.4700000     -0.4030000    
  2.5010000E+07 -0.4080000     -0.4750000     -0.4080000    
  2.5110000E+07 -0.4070000     -0.4740000     -0.4070000    
  2.5210000E+07 -0.4100000     -0.4770000     -0.4100000    
  2.5310000E+07 -0.4100000     -0.4770000     -0.4100000    
  2.5410000E+07 -0.4210000     -0.4870000     -0.4210000    
  2.5510000E+07 -0.4140000     -0.4810000     -0.4140000    
  2.5610000E+07 -0.4240000     -0.4910000     -0.4240000    
  2.5710000E+07 -0.4310000     -0.4980000     -0.4310000    
  2.5810000E+07 -0.4280000     -0.4960000     -0.4280000    
  2.5910000E+07 -0.4310000     -0.4980000     -0.4310000    
  2.6010000E+07 -0.4350000     -0.5030000     -0.4350000    
  2.6110000E+07 -0.4480000     -0.5160000     -0.4480000    
  2.6210000E+07 -0.4460000     -0.5140000     -0.4460000    
  2.6310000E+07 -0.4450000     -0.5140000     -0.4450000    
  2.6410000E+07 -0.4590000     -0.5270000     -0.4590000    
  2.6510000E+07 -0.4560000     -0.5250000     -0.4560000    
  2.6610000E+07 -0.4520000     -0.5210000     -0.4520000    
  2.6710000E+07 -0.4460000     -0.5170000     -0.4460000    
  2.6810000E+07 -0.4570000     -0.5270000     -0.4570000    
  2.6910000E+07 -0.4540000     -0.5260000     -0.4540000    
  2.7010000E+07 -0.4530000     -0.5260000     -0.4530000    
  2.7110000E+07 -0.4660000     -0.5380000     -0.4660000    
  2.7210000E+07 -0.4620000     -0.5340000     -0.4620000    
  2.7310000E+07 -0.4650000     -0.5370000     -0.4650000    
  2.7410000E+07 -0.4670000     -0.5410000     -0.4670000    
  2.7510000E+07 -0.4630000     -0.5380000     -0.4630000    
  2.7610000E+07 -0.4710000     -0.5470000     -0.4710000    
  2.7710000E+07 -0.4840000     -0.5590000     -0.4840000    
  2.7810000E+07 -0.4780000     -0.5550000     -0.4780000    
  2.7910000E+07 -0.4810000     -0.5570000     -0.4810000    
  2.8010000E+07 -0.4910000     -0.5680000     -0.4910000    
  2.8110000E+07 -0.5000000     -0.5780000     -0.5000000    
  2.8210000E+07 -0.4960000     -0.5740000     -0.4960000    
  2.8310000E+07 -0.5130000     -0.5900000     -0.5130000    
  2.8410000E+07 -0.5100000     -0.5890000     -0.5100000    
  2.8510000E+07 -0.5110000     -0.5900000     -0.5110000    
  2.8610000E+07 -0.5340000     -0.6130000     -0.5340000    
  2.8710000E+07 -0.5330000     -0.6120000     -0.5330000    
  2.8810000E+07 -0.5450000     -0.6240000     -0.5450000    
  2.8910000E+07 -0.5720000     -0.6490000     -0.5720000    
  2.9010000E+07 -0.6200000     -0.6950000     -0.6200000    
  2.9110000E+07 -0.6320000     -0.7080000     -0.6320000    
  2.9210000E+07 -0.6420000     -0.7160000     -0.6420000    
  2.9310000E+07 -0.6410000     -0.7150000     -0.6410000    
  2.9410000E+07 -0.6450000     -0.7200000     -0.6450000    
  2.9510000E+07 -0.6560000     -0.7290000     -0.6560000    
  2.9610000E+07 -0.6560000     -0.7300000     -0.6560000    
  2.9710000E+07 -0.6580000     -0.7340000     -0.6580000    
  2.9810000E+07 -0.6600000     -0.7360000     -0.6600000    
  2.9910000E+07 -0.6610000     -0.7370000     -0.6610000    
  3.0010000E+07 -0.6760000     -0.7500000     -0.6760000    
  3.0110000E+07 -0.6750000     -0.7490000     -0.6750000    
  3.0210000E+07 -0.6630000     -0.7390000     -0.6630000    
  3.0310000E+07 -0.6690000     -0.7440000     -0.6690000    
  3.0410000E+07 -0.6810000     -0.7560000     -0.6810000    
  3.0510000E+07 -0.6790000     -0.7540000     -0.6790000    
  3.0610000E+07 -0.6870000     -0.7600000     -0.6870000    
  3.0710000E+07 -0.6840000     -0.7580000     -0.6840000    
  3.0810000E+07 -0.6840000     -0.7580000     -0.6840000    
  3.0910000E+07 -0.7030000     -0.7760000     -0.7030000    
  3.1010000E+07 -0.6890000     -0.7630000     -0.6890000    
  3.1110000E+07 -0.6970000     -0.7700000     -0.6970000    
