                                             LOG (LUMINOSITY)
               |-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
WAVELENGTH [A]    1 Myr          2 Myr          3 Myr          4 Myr          5 Myr          6 Myr          7 Myr          8 Myr          9 Myr          10 Myr         11 Myr         12 Myr         13 Myr        14 Myr         15 Myr         16 Myr          17 Myr        18 Myr         19 Myr         20 Myr          30Myr          40Myr          50Myr           60Myr         70Myr           80Myr         90Myr           100Myr
1.02700e+03    3.89278e+01    3.92204e+01    3.94018e+01    3.95291e+01    3.96483e+01    3.97414e+01    3.98101e+01    3.98579e+01    3.98917e+01    3.99184e+01    3.99411e+01    3.99602e+01    3.99768e+01    3.99907e+01    4.00022e+01    4.00113e+01    4.00191e+01    4.00256e+01    4.00312e+01    4.00362e+01    4.00697e+01    4.00876e+01    4.00949e+01    4.00980e+01    4.00995e+01    4.01006e+01    4.01014e+01    4.01020e+01    
1.02720e+03    3.89690e+01    3.92629e+01    3.94457e+01    3.95748e+01    3.96918e+01    3.97831e+01    3.98520e+01    3.99006e+01    3.99354e+01    3.99626e+01    3.99855e+01    4.00044e+01    4.00208e+01    4.00343e+01    4.00453e+01    4.00540e+01    4.00614e+01    4.00675e+01    4.00726e+01    4.00772e+01    4.01075e+01    4.01240e+01    4.01307e+01    4.01337e+01    4.01352e+01    4.01362e+01    4.01370e+01    4.01376e+01    
1.02740e+03    3.89996e+01    3.92941e+01    3.94778e+01    3.96078e+01    3.97225e+01    3.98140e+01    3.98839e+01    3.99343e+01    3.99709e+01    3.99997e+01    4.00234e+01    4.00427e+01    4.00591e+01    4.00725e+01    4.00835e+01    4.00922e+01    4.00995e+01    4.01055e+01    4.01105e+01    4.01150e+01    4.01441e+01    4.01596e+01    4.01662e+01    4.01692e+01    4.01708e+01    4.01719e+01    4.01729e+01    4.01736e+01    
1.02760e+03    3.90036e+01    3.92979e+01    3.94817e+01    3.96125e+01    3.97273e+01    3.98231e+01    3.98957e+01    3.99478e+01    3.99861e+01    4.00163e+01    4.00412e+01    4.00615e+01    4.00789e+01    4.00932e+01    4.01050e+01    4.01144e+01    4.01225e+01    4.01292e+01    4.01349e+01    4.01400e+01    4.01710e+01    4.01857e+01    4.01916e+01    4.01941e+01    4.01955e+01    4.01965e+01    4.01974e+01    4.01981e+01    
1.02780e+03    3.89836e+01    3.92761e+01    3.94575e+01    3.95835e+01    3.96923e+01    3.97897e+01    3.98651e+01    3.99191e+01    3.99585e+01    3.99898e+01    4.00157e+01    4.00370e+01    4.00553e+01    4.00703e+01    4.00827e+01    4.00926e+01    4.01011e+01    4.01081e+01    4.01141e+01    4.01194e+01    4.01520e+01    4.01676e+01    4.01739e+01    4.01765e+01    4.01778e+01    4.01787e+01    4.01795e+01    4.01801e+01    
1.02800e+03    3.89578e+01    3.92486e+01    3.94282e+01    3.95508e+01    3.96557e+01    3.97514e+01    3.98272e+01    3.98814e+01    3.99206e+01    3.99518e+01    3.99779e+01    3.99997e+01    4.00184e+01    4.00338e+01    4.00465e+01    4.00564e+01    4.00649e+01    4.00718e+01    4.00777e+01    4.00829e+01    4.01159e+01    4.01327e+01    4.01394e+01    4.01423e+01    4.01437e+01    4.01448e+01    4.01456e+01    4.01462e+01    
1.02820e+03    3.89996e+01    3.92914e+01    3.94725e+01    3.95976e+01    3.97022e+01    3.97995e+01    3.98748e+01    3.99286e+01    3.99681e+01    3.99994e+01    4.00250e+01    4.00460e+01    4.00639e+01    4.00785e+01    4.00906e+01    4.01001e+01    4.01082e+01    4.01148e+01    4.01205e+01    4.01255e+01    4.01568e+01    4.01722e+01    4.01780e+01    4.01802e+01    4.01812e+01    4.01818e+01    4.01825e+01    4.01831e+01    
1.02840e+03    3.90363e+01    3.93295e+01    3.95127e+01    3.96422e+01    3.97486e+01    3.98472e+01    3.99205e+01    3.99721e+01    4.00104e+01    4.00409e+01    4.00658e+01    4.00862e+01    4.01035e+01    4.01178e+01    4.01295e+01    4.01388e+01    4.01468e+01    4.01535e+01    4.01591e+01    4.01641e+01    4.01945e+01    4.02089e+01    4.02145e+01    4.02168e+01    4.02178e+01    4.02185e+01    4.02192e+01    4.02198e+01    
1.02860e+03    3.90513e+01    3.93435e+01    3.95253e+01    3.96523e+01    3.97588e+01    3.98598e+01    3.99350e+01    3.99887e+01    4.00289e+01    4.00607e+01    4.00864e+01    4.01069e+01    4.01243e+01    4.01385e+01    4.01503e+01    4.01598e+01    4.01681e+01    4.01749e+01    4.01808e+01    4.01861e+01    4.02173e+01    4.02312e+01    4.02366e+01    4.02388e+01    4.02399e+01    4.02408e+01    4.02416e+01    4.02422e+01    
1.02880e+03    3.90493e+01    3.93391e+01    3.95168e+01    3.96360e+01    3.97418e+01    3.98471e+01    3.99260e+01    3.99813e+01    4.00220e+01    4.00542e+01    4.00806e+01    4.01020e+01    4.01205e+01    4.01357e+01    4.01487e+01    4.01592e+01    4.01684e+01    4.01763e+01    4.01831e+01    4.01892e+01    4.02243e+01    4.02388e+01    4.02446e+01    4.02472e+01    4.02484e+01    4.02494e+01    4.02501e+01    4.02507e+01    
1.02900e+03    3.90964e+01    3.93880e+01    3.95688e+01    3.96945e+01    3.98040e+01    3.99091e+01    3.99866e+01    4.00414e+01    4.00821e+01    4.01140e+01    4.01397e+01    4.01604e+01    4.01780e+01    4.01924e+01    4.02047e+01    4.02148e+01    4.02236e+01    4.02311e+01    4.02377e+01    4.02436e+01    4.02769e+01    4.02903e+01    4.02959e+01    4.02985e+01    4.02998e+01    4.03007e+01    4.03013e+01    4.03019e+01    
1.02920e+03    3.91192e+01    3.94109e+01    3.95915e+01    3.97165e+01    3.98281e+01    3.99336e+01    4.00091e+01    4.00618e+01    4.01011e+01    4.01321e+01    4.01569e+01    4.01769e+01    4.01937e+01    4.02075e+01    4.02192e+01    4.02288e+01    4.02371e+01    4.02441e+01    4.02502e+01    4.02557e+01    4.02870e+01    4.03000e+01    4.03054e+01    4.03079e+01    4.03093e+01    4.03102e+01    4.03109e+01    4.03115e+01    
1.02940e+03    3.91101e+01    3.94013e+01    3.95814e+01    3.97063e+01    3.98222e+01    3.99274e+01    4.00009e+01    4.00517e+01    4.00896e+01    4.01195e+01    4.01435e+01    4.01627e+01    4.01790e+01    4.01924e+01    4.02036e+01    4.02127e+01    4.02207e+01    4.02274e+01    4.02332e+01    4.02384e+01    4.02691e+01    4.02826e+01    4.02883e+01    4.02910e+01    4.02924e+01    4.02933e+01    4.02940e+01    4.02945e+01    
1.02960e+03    3.91016e+01    3.93921e+01    3.95712e+01    3.96958e+01    3.98175e+01    3.99245e+01    3.99983e+01    4.00495e+01    4.00878e+01    4.01178e+01    4.01415e+01    4.01603e+01    4.01761e+01    4.01891e+01    4.01999e+01    4.02088e+01    4.02165e+01    4.02230e+01    4.02287e+01    4.02338e+01    4.02644e+01    4.02785e+01    4.02848e+01    4.02878e+01    4.02895e+01    4.02906e+01    4.02913e+01    4.02918e+01    
1.02980e+03    3.90884e+01    3.93787e+01    3.95572e+01    3.96808e+01    3.98040e+01    3.99115e+01    3.99848e+01    4.00354e+01    4.00733e+01    4.01030e+01    4.01265e+01    4.01452e+01    4.01609e+01    4.01738e+01    4.01848e+01    4.01938e+01    4.02018e+01    4.02086e+01    4.02145e+01    4.02199e+01    4.02524e+01    4.02673e+01    4.02740e+01    4.02772e+01    4.02791e+01    4.02803e+01    4.02812e+01    4.02817e+01    
1.03000e+03    3.90834e+01    3.93733e+01    3.95506e+01    3.96717e+01    3.97955e+01    3.99049e+01    3.99793e+01    4.00305e+01    4.00689e+01    4.00990e+01    4.01229e+01    4.01420e+01    4.01581e+01    4.01714e+01    4.01828e+01    4.01924e+01    4.02009e+01    4.02082e+01    4.02146e+01    4.02205e+01    4.02556e+01    4.02712e+01    4.02781e+01    4.02816e+01    4.02835e+01    4.02847e+01    4.02854e+01    4.02860e+01    
1.03020e+03    3.90726e+01    3.93618e+01    3.95379e+01    3.96562e+01    3.97793e+01    3.98915e+01    3.99679e+01    4.00201e+01    4.00588e+01    4.00890e+01    4.01130e+01    4.01321e+01    4.01483e+01    4.01617e+01    4.01732e+01    4.01828e+01    4.01913e+01    4.01986e+01    4.02051e+01    4.02110e+01    4.02463e+01    4.02620e+01    4.02690e+01    4.02724e+01    4.02744e+01    4.02757e+01    4.02766e+01    4.02772e+01    
1.03040e+03    3.90411e+01    3.93288e+01    3.95028e+01    3.96177e+01    3.97419e+01    3.98559e+01    3.99331e+01    3.99857e+01    4.00247e+01    4.00552e+01    4.00795e+01    4.00989e+01    4.01153e+01    4.01289e+01    4.01405e+01    4.01502e+01    4.01588e+01    4.01662e+01    4.01727e+01    4.01787e+01    4.02147e+01    4.02311e+01    4.02384e+01    4.02421e+01    4.02441e+01    4.02454e+01    4.02462e+01    4.02469e+01    
1.03060e+03    3.90260e+01    3.93138e+01    3.94885e+01    3.96061e+01    3.97362e+01    3.98510e+01    3.99273e+01    3.99785e+01    4.00161e+01    4.00455e+01    4.00688e+01    4.00876e+01    4.01035e+01    4.01166e+01    4.01278e+01    4.01371e+01    4.01453e+01    4.01523e+01    4.01585e+01    4.01641e+01    4.01985e+01    4.02143e+01    4.02212e+01    4.02246e+01    4.02264e+01    4.02277e+01    4.02285e+01    4.02292e+01    
1.03080e+03    3.90127e+01    3.93000e+01    3.94752e+01    3.95955e+01    3.97268e+01    3.98422e+01    3.99195e+01    3.99713e+01    4.00088e+01    4.00378e+01    4.00607e+01    4.00790e+01    4.00945e+01    4.01071e+01    4.01178e+01    4.01265e+01    4.01341e+01    4.01406e+01    4.01462e+01    4.01513e+01    4.01827e+01    4.01976e+01    4.02041e+01    4.02073e+01    4.02091e+01    4.02104e+01    4.02114e+01    4.02121e+01    
1.03100e+03    3.90331e+01    3.93201e+01    3.94952e+01    3.96145e+01    3.97358e+01    3.98415e+01    3.99163e+01    3.99680e+01    4.00053e+01    4.00341e+01    4.00570e+01    4.00752e+01    4.00907e+01    4.01034e+01    4.01141e+01    4.01230e+01    4.01307e+01    4.01373e+01    4.01431e+01    4.01482e+01    4.01797e+01    4.01942e+01    4.02007e+01    4.02040e+01    4.02058e+01    4.02071e+01    4.02080e+01    4.02087e+01    
1.03120e+03    3.90834e+01    3.93730e+01    3.95530e+01    3.96819e+01    3.98068e+01    3.99125e+01    3.99846e+01    4.00344e+01    4.00712e+01    4.00999e+01    4.01224e+01    4.01401e+01    4.01550e+01    4.01671e+01    4.01774e+01    4.01859e+01    4.01934e+01    4.01997e+01    4.02052e+01    4.02102e+01    4.02383e+01    4.02500e+01    4.02556e+01    4.02586e+01    4.02604e+01    4.02617e+01    4.02625e+01    4.02631e+01    
1.03140e+03    3.91394e+01    3.94303e+01    3.96119e+01    3.97431e+01    3.98647e+01    3.99644e+01    4.00330e+01    4.00812e+01    4.01178e+01    4.01465e+01    4.01692e+01    4.01872e+01    4.02023e+01    4.02148e+01    4.02255e+01    4.02343e+01    4.02422e+01    4.02489e+01    4.02548e+01    4.02602e+01    4.02902e+01    4.03024e+01    4.03082e+01    4.03114e+01    4.03133e+01    4.03146e+01    4.03154e+01    4.03160e+01    
1.03160e+03    3.91552e+01    3.94460e+01    3.96277e+01    3.97592e+01    3.98782e+01    3.99743e+01    4.00408e+01    4.00880e+01    4.01239e+01    4.01525e+01    4.01755e+01    4.01940e+01    4.02098e+01    4.02229e+01    4.02343e+01    4.02438e+01    4.02522e+01    4.02596e+01    4.02660e+01    4.02719e+01    4.03051e+01    4.03186e+01    4.03251e+01    4.03287e+01    4.03309e+01    4.03325e+01    4.03335e+01    4.03342e+01    
1.03180e+03    3.91759e+01    3.94681e+01    3.96517e+01    3.97858e+01    3.99027e+01    3.99936e+01    4.00562e+01    4.01002e+01    4.01338e+01    4.01608e+01    4.01829e+01    4.02010e+01    4.02166e+01    4.02296e+01    4.02409e+01    4.02503e+01    4.02587e+01    4.02659e+01    4.02723e+01    4.02781e+01    4.03110e+01    4.03248e+01    4.03317e+01    4.03355e+01    4.03379e+01    4.03396e+01    4.03408e+01    4.03416e+01    
1.03200e+03    3.92035e+01    3.94976e+01    3.96837e+01    3.98211e+01    3.99371e+01    4.00238e+01    4.00825e+01    4.01236e+01    4.01549e+01    4.01803e+01    4.02011e+01    4.02183e+01    4.02331e+01    4.02454e+01    4.02559e+01    4.02645e+01    4.02720e+01    4.02784e+01    4.02839e+01    4.02889e+01    4.03186e+01    4.03323e+01    4.03392e+01    4.03431e+01    4.03455e+01    4.03471e+01    4.03482e+01    4.03488e+01    
1.03220e+03    3.92415e+01    3.95359e+01    3.97209e+01    3.98547e+01    3.99697e+01    4.00518e+01    4.01083e+01    4.01486e+01    4.01795e+01    4.02047e+01    4.02256e+01    4.02430e+01    4.02581e+01    4.02708e+01    4.02817e+01    4.02908e+01    4.02988e+01    4.03057e+01    4.03118e+01    4.03173e+01    4.03492e+01    4.03630e+01    4.03700e+01    4.03740e+01    4.03765e+01    4.03781e+01    4.03792e+01    4.03799e+01    
1.03240e+03    3.92870e+01    3.95823e+01    3.97686e+01    3.99053e+01    4.00216e+01    4.01050e+01    4.01622e+01    4.02035e+01    4.02355e+01    4.02617e+01    4.02831e+01    4.03008e+01    4.03161e+01    4.03289e+01    4.03401e+01    4.03495e+01    4.03578e+01    4.03651e+01    4.03716e+01    4.03775e+01    4.04106e+01    4.04242e+01    4.04310e+01    4.04349e+01    4.04373e+01    4.04389e+01    4.04399e+01    4.04407e+01    
1.03260e+03    3.92927e+01    3.95874e+01    3.97733e+01    3.99091e+01    4.00237e+01    4.01068e+01    4.01642e+01    4.02054e+01    4.02373e+01    4.02633e+01    4.02848e+01    4.03025e+01    4.03180e+01    4.03309e+01    4.03422e+01    4.03517e+01    4.03601e+01    4.03674e+01    4.03739e+01    4.03798e+01    4.04134e+01    4.04275e+01    4.04347e+01    4.04389e+01    4.04414e+01    4.04431e+01    4.04442e+01    4.04450e+01    
1.03280e+03    3.92610e+01    3.95543e+01    3.97383e+01    3.98710e+01    3.99834e+01    4.00646e+01    4.01211e+01    4.01616e+01    4.01926e+01    4.02179e+01    4.02389e+01    4.02563e+01    4.02715e+01    4.02842e+01    4.02951e+01    4.03043e+01    4.03123e+01    4.03193e+01    4.03254e+01    4.03310e+01    4.03635e+01    4.03782e+01    4.03860e+01    4.03905e+01    4.03934e+01    4.03953e+01    4.03964e+01    4.03973e+01    
1.03300e+03    3.92310e+01    3.95230e+01    3.97050e+01    3.98338e+01    3.99463e+01    4.00268e+01    4.00815e+01    4.01200e+01    4.01493e+01    4.01730e+01    4.01928e+01    4.02093e+01    4.02237e+01    4.02357e+01    4.02460e+01    4.02545e+01    4.02620e+01    4.02684e+01    4.02741e+01    4.02792e+01    4.03096e+01    4.03239e+01    4.03313e+01    4.03356e+01    4.03383e+01    4.03401e+01    4.03411e+01    4.03419e+01    
1.03320e+03    3.92404e+01    3.95333e+01    3.97166e+01    3.98476e+01    3.99620e+01    4.00425e+01    4.00963e+01    4.01339e+01    4.01621e+01    4.01847e+01    4.02033e+01    4.02186e+01    4.02317e+01    4.02427e+01    4.02521e+01    4.02598e+01    4.02666e+01    4.02724e+01    4.02774e+01    4.02820e+01    4.03093e+01    4.03218e+01    4.03279e+01    4.03313e+01    4.03333e+01    4.03346e+01    4.03355e+01    4.03361e+01    
1.03340e+03    3.92597e+01    3.95530e+01    3.97370e+01    3.98698e+01    3.99859e+01    4.00696e+01    4.01255e+01    4.01645e+01    4.01936e+01    4.02164e+01    4.02347e+01    4.02495e+01    4.02620e+01    4.02724e+01    4.02812e+01    4.02885e+01    4.02949e+01    4.03004e+01    4.03052e+01    4.03096e+01    4.03355e+01    4.03472e+01    4.03529e+01    4.03560e+01    4.03579e+01    4.03592e+01    4.03601e+01    4.03607e+01    
1.03360e+03    3.92638e+01    3.95566e+01    3.97403e+01    3.98723e+01    3.99845e+01    4.00680e+01    4.01246e+01    4.01638e+01    4.01926e+01    4.02151e+01    4.02332e+01    4.02478e+01    4.02602e+01    4.02704e+01    4.02791e+01    4.02862e+01    4.02925e+01    4.02978e+01    4.03025e+01    4.03067e+01    4.03315e+01    4.03431e+01    4.03490e+01    4.03524e+01    4.03546e+01    4.03559e+01    4.03568e+01    4.03573e+01    
1.03380e+03    3.92624e+01    3.95540e+01    3.97358e+01    3.98639e+01    3.99730e+01    4.00564e+01    4.01133e+01    4.01527e+01    4.01818e+01    4.02047e+01    4.02232e+01    4.02381e+01    4.02508e+01    4.02614e+01    4.02704e+01    4.02778e+01    4.02844e+01    4.02900e+01    4.02949e+01    4.02994e+01    4.03257e+01    4.03379e+01    4.03444e+01    4.03482e+01    4.03506e+01    4.03521e+01    4.03530e+01    4.03536e+01    
1.03400e+03    3.92725e+01    3.95637e+01    3.97448e+01    3.98713e+01    3.99803e+01    4.00667e+01    4.01257e+01    4.01665e+01    4.01967e+01    4.02203e+01    4.02393e+01    4.02546e+01    4.02677e+01    4.02785e+01    4.02878e+01    4.02955e+01    4.03024e+01    4.03083e+01    4.03135e+01    4.03182e+01    4.03459e+01    4.03584e+01    4.03650e+01    4.03688e+01    4.03712e+01    4.03728e+01    4.03737e+01    4.03743e+01    
1.03420e+03    3.92773e+01    3.95686e+01    3.97499e+01    3.98770e+01    3.99865e+01    4.00754e+01    4.01358e+01    4.01772e+01    4.02079e+01    4.02320e+01    4.02514e+01    4.02670e+01    4.02804e+01    4.02914e+01    4.03010e+01    4.03088e+01    4.03158e+01    4.03218e+01    4.03271e+01    4.03319e+01    4.03597e+01    4.03720e+01    4.03785e+01    4.03823e+01    4.03847e+01    4.03862e+01    4.03871e+01    4.03877e+01    
1.03440e+03    3.92812e+01    3.95729e+01    3.97545e+01    3.98821e+01    3.99925e+01    4.00819e+01    4.01426e+01    4.01842e+01    4.02151e+01    4.02394e+01    4.02591e+01    4.02750e+01    4.02886e+01    4.02999e+01    4.03096e+01    4.03177e+01    4.03249e+01    4.03311e+01    4.03366e+01    4.03415e+01    4.03706e+01    4.03836e+01    4.03905e+01    4.03945e+01    4.03971e+01    4.03986e+01    4.03995e+01    4.04001e+01    
1.03460e+03    3.92801e+01    3.95724e+01    3.97546e+01    3.98833e+01    3.99954e+01    4.00853e+01    4.01460e+01    4.01877e+01    4.02189e+01    4.02435e+01    4.02634e+01    4.02795e+01    4.02933e+01    4.03048e+01    4.03148e+01    4.03232e+01    4.03306e+01    4.03371e+01    4.03428e+01    4.03481e+01    4.03784e+01    4.03916e+01    4.03987e+01    4.04028e+01    4.04054e+01    4.04070e+01    4.04080e+01    4.04087e+01    
1.03480e+03    3.92609e+01    3.95536e+01    3.97367e+01    3.98676e+01    3.99817e+01    4.00725e+01    4.01340e+01    4.01762e+01    4.02074e+01    4.02321e+01    4.02522e+01    4.02685e+01    4.02827e+01    4.02945e+01    4.03049e+01    4.03136e+01    4.03214e+01    4.03282e+01    4.03342e+01    4.03397e+01    4.03713e+01    4.03846e+01    4.03914e+01    4.03954e+01    4.03978e+01    4.03994e+01    4.04003e+01    4.04009e+01    
1.03500e+03    3.92386e+01    3.95306e+01    3.97126e+01    3.98412e+01    3.99546e+01    4.00410e+01    4.01002e+01    4.01413e+01    4.01716e+01    4.01957e+01    4.02154e+01    4.02318e+01    4.02460e+01    4.02580e+01    4.02684e+01    4.02772e+01    4.02851e+01    4.02920e+01    4.02981e+01    4.03037e+01    4.03352e+01    4.03480e+01    4.03544e+01    4.03579e+01    4.03601e+01    4.03615e+01    4.03624e+01    4.03630e+01    
1.03520e+03    3.92150e+01    3.95072e+01    3.96897e+01    3.98200e+01    3.99371e+01    4.00225e+01    4.00795e+01    4.01186e+01    4.01473e+01    4.01700e+01    4.01887e+01    4.02041e+01    4.02174e+01    4.02286e+01    4.02383e+01    4.02463e+01    4.02534e+01    4.02595e+01    4.02649e+01    4.02697e+01    4.02971e+01    4.03086e+01    4.03144e+01    4.03177e+01    4.03197e+01    4.03210e+01    4.03218e+01    4.03224e+01    
1.03540e+03    3.91954e+01    3.94877e+01    3.96710e+01    3.98040e+01    3.99226e+01    4.00035e+01    4.00564e+01    4.00925e+01    4.01187e+01    4.01394e+01    4.01567e+01    4.01711e+01    4.01836e+01    4.01942e+01    4.02033e+01    4.02110e+01    4.02178e+01    4.02236e+01    4.02288e+01    4.02334e+01    4.02597e+01    4.02706e+01    4.02760e+01    4.02791e+01    4.02811e+01    4.02823e+01    4.02831e+01    4.02837e+01    
1.03560e+03    3.91806e+01    3.94730e+01    3.96576e+01    3.97943e+01    3.99161e+01    3.99955e+01    4.00466e+01    4.00809e+01    4.01051e+01    4.01240e+01    4.01397e+01    4.01527e+01    4.01641e+01    4.01737e+01    4.01818e+01    4.01885e+01    4.01944e+01    4.01994e+01    4.02037e+01    4.02076e+01    4.02286e+01    4.02369e+01    4.02410e+01    4.02433e+01    4.02448e+01    4.02458e+01    4.02466e+01    4.02472e+01    
1.03580e+03    3.91353e+01    3.94247e+01    3.96060e+01    3.97382e+01    3.98572e+01    3.99355e+01    3.99895e+01    4.00268e+01    4.00524e+01    4.00719e+01    4.00879e+01    4.01012e+01    4.01127e+01    4.01222e+01    4.01302e+01    4.01367e+01    4.01423e+01    4.01470e+01    4.01510e+01    4.01546e+01    4.01728e+01    4.01793e+01    4.01823e+01    4.01840e+01    4.01850e+01    4.01856e+01    4.01861e+01    4.01867e+01    
1.03600e+03    3.89631e+01    3.92422e+01    3.94108e+01    3.95229e+01    3.96326e+01    3.97206e+01    3.97858e+01    3.98306e+01    3.98610e+01    3.98843e+01    3.99037e+01    3.99198e+01    3.99339e+01    3.99455e+01    3.99551e+01    3.99628e+01    3.99694e+01    3.99748e+01    3.99794e+01    3.99834e+01    4.00027e+01    4.00089e+01    4.00117e+01    4.00132e+01    4.00142e+01    4.00151e+01    4.00159e+01    4.00166e+01    
1.03620e+03    3.87627e+01    3.90276e+01    3.91808e+01    3.92744e+01    3.93907e+01    3.94919e+01    3.95603e+01    3.96039e+01    3.96333e+01    3.96564e+01    3.96771e+01    3.96953e+01    3.97116e+01    3.97254e+01    3.97368e+01    3.97459e+01    3.97536e+01    3.97600e+01    3.97654e+01    3.97700e+01    3.97921e+01    3.97988e+01    3.98014e+01    3.98026e+01    3.98035e+01    3.98045e+01    3.98055e+01    3.98064e+01    
1.03640e+03    3.89304e+01    3.92080e+01    3.93728e+01    3.94825e+01    3.96278e+01    3.97204e+01    3.97786e+01    3.98155e+01    3.98388e+01    3.98560e+01    3.98707e+01    3.98834e+01    3.98948e+01    3.99045e+01    3.99126e+01    3.99193e+01    3.99251e+01    3.99300e+01    3.99341e+01    3.99378e+01    3.99551e+01    3.99597e+01    3.99616e+01    3.99625e+01    3.99631e+01    3.99639e+01    3.99648e+01    3.99656e+01    
1.03660e+03    3.90754e+01    3.93618e+01    3.95378e+01    3.96632e+01    3.97996e+01    3.98816e+01    3.99354e+01    3.99709e+01    3.99932e+01    4.00093e+01    4.00227e+01    4.00339e+01    4.00438e+01    4.00519e+01    4.00588e+01    4.00643e+01    4.00691e+01    4.00730e+01    4.00763e+01    4.00792e+01    4.00929e+01    4.00968e+01    4.00985e+01    4.00994e+01    4.01000e+01    4.01006e+01    4.01012e+01    4.01017e+01    
1.03680e+03    3.89608e+01    3.92391e+01    3.94065e+01    3.95179e+01    3.96373e+01    3.97287e+01    3.97921e+01    3.98329e+01    3.98588e+01    3.98779e+01    3.98942e+01    3.99081e+01    3.99204e+01    3.99306e+01    3.99392e+01    3.99460e+01    3.99518e+01    3.99565e+01    3.99605e+01    3.99640e+01    3.99805e+01    3.99856e+01    3.99879e+01    3.99892e+01    3.99899e+01    3.99905e+01    3.99908e+01    3.99912e+01    
1.03700e+03    3.89811e+01    3.92604e+01    3.94258e+01    3.95322e+01    3.96666e+01    3.97600e+01    3.98205e+01    3.98590e+01    3.98836e+01    3.99018e+01    3.99175e+01    3.99312e+01    3.99434e+01    3.99537e+01    3.99623e+01    3.99693e+01    3.99753e+01    3.99804e+01    3.99846e+01    3.99884e+01    4.00062e+01    4.00114e+01    4.00134e+01    4.00144e+01    4.00150e+01    4.00157e+01    4.00165e+01    4.00172e+01    
1.03720e+03    3.91938e+01    3.94883e+01    3.96747e+01    3.98141e+01    3.99419e+01    4.00201e+01    4.00712e+01    4.01053e+01    4.01280e+01    4.01449e+01    4.01590e+01    4.01709e+01    4.01812e+01    4.01899e+01    4.01972e+01    4.02031e+01    4.02083e+01    4.02126e+01    4.02163e+01    4.02195e+01    4.02351e+01    4.02395e+01    4.02413e+01    4.02422e+01    4.02426e+01    4.02431e+01    4.02434e+01    4.02439e+01    
1.03740e+03    3.92699e+01    3.95673e+01    3.97570e+01    3.99002e+01    4.00247e+01    4.01034e+01    4.01555e+01    4.01911e+01    4.02159e+01    4.02350e+01    4.02506e+01    4.02634e+01    4.02745e+01    4.02838e+01    4.02916e+01    4.02981e+01    4.03038e+01    4.03085e+01    4.03127e+01    4.03164e+01    4.03346e+01    4.03401e+01    4.03426e+01    4.03439e+01    4.03447e+01    4.03453e+01    4.03459e+01    4.03464e+01    
1.03760e+03    3.93076e+01    3.96063e+01    3.97979e+01    3.99451e+01    4.00717e+01    4.01497e+01    4.02012e+01    4.02369e+01    4.02623e+01    4.02821e+01    4.02982e+01    4.03116e+01    4.03231e+01    4.03328e+01    4.03411e+01    4.03479e+01    4.03540e+01    4.03592e+01    4.03637e+01    4.03677e+01    4.03885e+01    4.03953e+01    4.03985e+01    4.04001e+01    4.04012e+01    4.04018e+01    4.04022e+01    4.04027e+01    
1.03780e+03    3.93070e+01    3.96047e+01    3.97946e+01    3.99385e+01    4.00639e+01    4.01420e+01    4.01938e+01    4.02293e+01    4.02542e+01    4.02736e+01    4.02899e+01    4.03035e+01    4.03154e+01    4.03257e+01    4.03346e+01    4.03422e+01    4.03490e+01    4.03550e+01    4.03602e+01    4.03650e+01    4.03903e+01    4.03989e+01    4.04028e+01    4.04047e+01    4.04059e+01    4.04066e+01    4.04072e+01    4.04077e+01    
1.03800e+03    3.92435e+01    3.95365e+01    3.97190e+01    3.98499e+01    3.99760e+01    4.00592e+01    4.01137e+01    4.01498e+01    4.01744e+01    4.01936e+01    4.02101e+01    4.02245e+01    4.02374e+01    4.02486e+01    4.02584e+01    4.02668e+01    4.02744e+01    4.02810e+01    4.02869e+01    4.02923e+01    4.03217e+01    4.03321e+01    4.03362e+01    4.03381e+01    4.03391e+01    4.03398e+01    4.03405e+01    4.03410e+01    
1.03820e+03    3.93069e+01    3.96024e+01    3.97887e+01    3.99263e+01    4.00527e+01    4.01321e+01    4.01840e+01    4.02188e+01    4.02428e+01    4.02615e+01    4.02773e+01    4.02909e+01    4.03030e+01    4.03133e+01    4.03223e+01    4.03299e+01    4.03367e+01    4.03426e+01    4.03478e+01    4.03526e+01    4.03792e+01    4.03896e+01    4.03943e+01    4.03967e+01    4.03980e+01    4.03988e+01    4.03994e+01    4.03999e+01    
1.03840e+03    3.93445e+01    3.96412e+01    3.98295e+01    3.99700e+01    4.00936e+01    4.01711e+01    4.02217e+01    4.02564e+01    4.02814e+01    4.03011e+01    4.03176e+01    4.03315e+01    4.03438e+01    4.03543e+01    4.03636e+01    4.03714e+01    4.03785e+01    4.03846e+01    4.03901e+01    4.03952e+01    4.04238e+01    4.04354e+01    4.04414e+01    4.04449e+01    4.04470e+01    4.04482e+01    4.04489e+01    4.04493e+01    
