                                             LOG (LUMINOSITY)
               |-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
WAVELENGTH [A]    1 Myr          2 Myr          3 Myr          4 Myr          5 Myr          6 Myr          7 Myr          8 Myr          9 Myr          10 Myr         11 Myr         12 Myr         13 Myr        14 Myr         15 Myr         16 Myr          17 Myr        18 Myr         19 Myr         20 Myr          30Myr          40Myr          50Myr           60Myr         70Myr           80Myr         90Myr           100Myr
1.01960e+03    3.97688e+01    4.00953e+01    4.02946e+01    4.03934e+01    4.04472e+01    4.04838e+01    4.05080e+01    4.05257e+01    4.05396e+01    4.05511e+01    4.05608e+01    4.05689e+01    4.05761e+01    4.05821e+01    4.05874e+01    4.05917e+01    4.05956e+01    4.05989e+01    4.06018e+01    4.06045e+01    4.06208e+01    4.06287e+01    4.06327e+01    4.06350e+01    4.06364e+01    4.06374e+01    4.06381e+01    4.06386e+01    
1.01980e+03    3.97657e+01    4.00917e+01    4.02924e+01    4.03913e+01    4.04450e+01    4.04814e+01    4.05053e+01    4.05226e+01    4.05361e+01    4.05473e+01    4.05569e+01    4.05649e+01    4.05721e+01    4.05781e+01    4.05833e+01    4.05876e+01    4.05915e+01    4.05947e+01    4.05976e+01    4.06003e+01    4.06166e+01    4.06245e+01    4.06285e+01    4.06307e+01    4.06321e+01    4.06332e+01    4.06339e+01    4.06344e+01    
1.02000e+03    3.97608e+01    4.00866e+01    4.02889e+01    4.03914e+01    4.04468e+01    4.04848e+01    4.05102e+01    4.05290e+01    4.05439e+01    4.05561e+01    4.05660e+01    4.05742e+01    4.05813e+01    4.05873e+01    4.05924e+01    4.05968e+01    4.06007e+01    4.06041e+01    4.06071e+01    4.06099e+01    4.06267e+01    4.06347e+01    4.06386e+01    4.06409e+01    4.06422e+01    4.06433e+01    4.06440e+01    4.06444e+01    
1.02020e+03    3.97448e+01    4.00688e+01    4.02670e+01    4.03706e+01    4.04278e+01    4.04672e+01    4.04937e+01    4.05135e+01    4.05290e+01    4.05417e+01    4.05520e+01    4.05605e+01    4.05677e+01    4.05739e+01    4.05792e+01    4.05838e+01    4.05879e+01    4.05915e+01    4.05948e+01    4.05977e+01    4.06157e+01    4.06240e+01    4.06280e+01    4.06302e+01    4.06315e+01    4.06326e+01    4.06333e+01    4.06338e+01    
1.02040e+03    3.97125e+01    4.00348e+01    4.02210e+01    4.03146e+01    4.03648e+01    4.04014e+01    4.04272e+01    4.04468e+01    4.04624e+01    4.04751e+01    4.04853e+01    4.04937e+01    4.05008e+01    4.05069e+01    4.05123e+01    4.05170e+01    4.05213e+01    4.05251e+01    4.05286e+01    4.05317e+01    4.05515e+01    4.05605e+01    4.05647e+01    4.05669e+01    4.05683e+01    4.05694e+01    4.05702e+01    4.05707e+01    
1.02060e+03    3.96825e+01    4.00036e+01    4.01791e+01    4.02652e+01    4.03152e+01    4.03516e+01    4.03769e+01    4.03956e+01    4.04100e+01    4.04218e+01    4.04315e+01    4.04397e+01    4.04468e+01    4.04530e+01    4.04585e+01    4.04634e+01    4.04679e+01    4.04719e+01    4.04755e+01    4.04789e+01    4.05001e+01    4.05095e+01    4.05137e+01    4.05158e+01    4.05170e+01    4.05180e+01    4.05187e+01    4.05193e+01    
1.02080e+03    3.96861e+01    4.00103e+01    4.01997e+01    4.02959e+01    4.03481e+01    4.03840e+01    4.04082e+01    4.04263e+01    4.04404e+01    4.04520e+01    4.04615e+01    4.04693e+01    4.04760e+01    4.04818e+01    4.04868e+01    4.04912e+01    4.04951e+01    4.04986e+01    4.05018e+01    4.05047e+01    4.05230e+01    4.05315e+01    4.05354e+01    4.05373e+01    4.05384e+01    4.05392e+01    4.05399e+01    4.05404e+01    
1.02100e+03    3.96859e+01    4.00127e+01    4.02026e+01    4.02949e+01    4.03452e+01    4.03800e+01    4.04034e+01    4.04208e+01    4.04345e+01    4.04456e+01    4.04546e+01    4.04619e+01    4.04682e+01    4.04735e+01    4.04781e+01    4.04821e+01    4.04857e+01    4.04888e+01    4.04916e+01    4.04942e+01    4.05108e+01    4.05189e+01    4.05227e+01    4.05246e+01    4.05258e+01    4.05268e+01    4.05275e+01    4.05281e+01    
1.02120e+03    3.96777e+01    4.00097e+01    4.02005e+01    4.02906e+01    4.03399e+01    4.03736e+01    4.03967e+01    4.04140e+01    4.04277e+01    4.04387e+01    4.04475e+01    4.04547e+01    4.04608e+01    4.04659e+01    4.04704e+01    4.04742e+01    4.04777e+01    4.04808e+01    4.04836e+01    4.04861e+01    4.05025e+01    4.05102e+01    4.05137e+01    4.05154e+01    4.05164e+01    4.05171e+01    4.05178e+01    4.05183e+01    
1.02140e+03    3.96726e+01    4.00068e+01    4.01992e+01    4.02941e+01    4.03456e+01    4.03809e+01    4.04049e+01    4.04224e+01    4.04359e+01    4.04469e+01    4.04560e+01    4.04637e+01    4.04703e+01    4.04760e+01    4.04809e+01    4.04850e+01    4.04887e+01    4.04919e+01    4.04948e+01    4.04974e+01    4.05138e+01    4.05217e+01    4.05253e+01    4.05272e+01    4.05283e+01    4.05292e+01    4.05299e+01    4.05303e+01    
1.02160e+03    3.96775e+01    4.00124e+01    4.02101e+01    4.03118e+01    4.03676e+01    4.04064e+01    4.04328e+01    4.04522e+01    4.04671e+01    4.04794e+01    4.04898e+01    4.04985e+01    4.05062e+01    4.05127e+01    4.05183e+01    4.05230e+01    4.05271e+01    4.05306e+01    4.05336e+01    4.05364e+01    4.05530e+01    4.05606e+01    4.05641e+01    4.05660e+01    4.05672e+01    4.05680e+01    4.05687e+01    4.05691e+01    
1.02180e+03    3.96818e+01    4.00177e+01    4.02218e+01    4.03294e+01    4.03881e+01    4.04291e+01    4.04573e+01    4.04779e+01    4.04939e+01    4.05069e+01    4.05177e+01    4.05267e+01    4.05345e+01    4.05411e+01    4.05467e+01    4.05514e+01    4.05555e+01    4.05591e+01    4.05622e+01    4.05650e+01    4.05815e+01    4.05887e+01    4.05921e+01    4.05938e+01    4.05949e+01    4.05957e+01    4.05963e+01    4.05967e+01    
1.02200e+03    3.96740e+01    4.00106e+01    4.02178e+01    4.03259e+01    4.03850e+01    4.04263e+01    4.04547e+01    4.04755e+01    4.04914e+01    4.05043e+01    4.05150e+01    4.05239e+01    4.05317e+01    4.05382e+01    4.05439e+01    4.05486e+01    4.05527e+01    4.05563e+01    4.05594e+01    4.05622e+01    4.05786e+01    4.05854e+01    4.05885e+01    4.05900e+01    4.05908e+01    4.05915e+01    4.05920e+01    4.05924e+01    
1.02220e+03    3.96598e+01    3.99961e+01    4.02039e+01    4.03121e+01    4.03717e+01    4.04137e+01    4.04431e+01    4.04650e+01    4.04820e+01    4.04957e+01    4.05069e+01    4.05162e+01    4.05241e+01    4.05308e+01    4.05365e+01    4.05413e+01    4.05455e+01    4.05491e+01    4.05523e+01    4.05552e+01    4.05714e+01    4.05779e+01    4.05806e+01    4.05819e+01    4.05826e+01    4.05832e+01    4.05838e+01    4.05842e+01    
1.02240e+03    3.96397e+01    3.99755e+01    4.01816e+01    4.02867e+01    4.03450e+01    4.03868e+01    4.04160e+01    4.04378e+01    4.04546e+01    4.04683e+01    4.04795e+01    4.04887e+01    4.04966e+01    4.05033e+01    4.05089e+01    4.05136e+01    4.05178e+01    4.05213e+01    4.05244e+01    4.05272e+01    4.05434e+01    4.05501e+01    4.05530e+01    4.05544e+01    4.05552e+01    4.05558e+01    4.05564e+01    4.05568e+01    
1.02260e+03    3.96175e+01    3.99537e+01    4.01577e+01    4.02611e+01    4.03186e+01    4.03601e+01    4.03892e+01    4.04107e+01    4.04273e+01    4.04407e+01    4.04518e+01    4.04610e+01    4.04690e+01    4.04757e+01    4.04813e+01    4.04860e+01    4.04901e+01    4.04935e+01    4.04965e+01    4.04993e+01    4.05152e+01    4.05222e+01    4.05253e+01    4.05267e+01    4.05275e+01    4.05280e+01    4.05283e+01    4.05286e+01    
1.02280e+03    3.95960e+01    3.99325e+01    4.01358e+01    4.02413e+01    4.02999e+01    4.03419e+01    4.03718e+01    4.03939e+01    4.04109e+01    4.04247e+01    4.04361e+01    4.04455e+01    4.04537e+01    4.04606e+01    4.04664e+01    4.04711e+01    4.04752e+01    4.04787e+01    4.04817e+01    4.04844e+01    4.05003e+01    4.05074e+01    4.05107e+01    4.05123e+01    4.05133e+01    4.05139e+01    4.05142e+01    4.05147e+01    
1.02300e+03    3.95827e+01    3.99204e+01    4.01229e+01    4.02316e+01    4.02923e+01    4.03361e+01    4.03675e+01    4.03909e+01    4.04088e+01    4.04232e+01    4.04350e+01    4.04448e+01    4.04531e+01    4.04601e+01    4.04660e+01    4.04708e+01    4.04751e+01    4.04787e+01    4.04818e+01    4.04846e+01    4.05007e+01    4.05078e+01    4.05112e+01    4.05129e+01    4.05140e+01    4.05147e+01    4.05152e+01    4.05156e+01    
1.02320e+03    3.95732e+01    3.99145e+01    4.01142e+01    4.02196e+01    4.02795e+01    4.03230e+01    4.03545e+01    4.03779e+01    4.03956e+01    4.04097e+01    4.04213e+01    4.04309e+01    4.04391e+01    4.04459e+01    4.04516e+01    4.04563e+01    4.04604e+01    4.04639e+01    4.04669e+01    4.04695e+01    4.04851e+01    4.04919e+01    4.04948e+01    4.04963e+01    4.04971e+01    4.04976e+01    4.04981e+01    4.04985e+01    
1.02340e+03    3.95625e+01    3.99073e+01    4.01043e+01    4.02076e+01    4.02680e+01    4.03118e+01    4.03436e+01    4.03674e+01    4.03851e+01    4.03991e+01    4.04106e+01    4.04200e+01    4.04281e+01    4.04347e+01    4.04403e+01    4.04449e+01    4.04488e+01    4.04521e+01    4.04549e+01    4.04574e+01    4.04723e+01    4.04790e+01    4.04819e+01    4.04832e+01    4.04839e+01    4.04844e+01    4.04847e+01    4.04851e+01    
1.02360e+03    3.95476e+01    3.98955e+01    4.00910e+01    4.01904e+01    4.02495e+01    4.02925e+01    4.03242e+01    4.03477e+01    4.03650e+01    4.03787e+01    4.03900e+01    4.03993e+01    4.04073e+01    4.04139e+01    4.04194e+01    4.04238e+01    4.04276e+01    4.04308e+01    4.04335e+01    4.04359e+01    4.04508e+01    4.04580e+01    4.04611e+01    4.04625e+01    4.04633e+01    4.04639e+01    4.04645e+01    4.04648e+01    
1.02380e+03    3.95203e+01    3.98688e+01    4.00548e+01    4.01460e+01    4.02023e+01    4.02441e+01    4.02754e+01    4.02983e+01    4.03149e+01    4.03279e+01    4.03388e+01    4.03478e+01    4.03557e+01    4.03622e+01    4.03677e+01    4.03721e+01    4.03759e+01    4.03790e+01    4.03817e+01    4.03841e+01    4.03996e+01    4.04077e+01    4.04111e+01    4.04127e+01    4.04136e+01    4.04144e+01    4.04149e+01    4.04153e+01    
1.02400e+03    3.94885e+01    3.98361e+01    4.00114e+01    4.00918e+01    4.01429e+01    4.01830e+01    4.02135e+01    4.02358e+01    4.02516e+01    4.02638e+01    4.02741e+01    4.02828e+01    4.02904e+01    4.02967e+01    4.03021e+01    4.03064e+01    4.03102e+01    4.03134e+01    4.03162e+01    4.03187e+01    4.03355e+01    4.03445e+01    4.03483e+01    4.03500e+01    4.03510e+01    4.03517e+01    4.03522e+01    4.03527e+01    
1.02420e+03    3.94490e+01    3.97907e+01    3.99559e+01    4.00279e+01    4.00739e+01    4.01131e+01    4.01436e+01    4.01655e+01    4.01806e+01    4.01923e+01    4.02022e+01    4.02107e+01    4.02183e+01    4.02247e+01    4.02302e+01    4.02347e+01    4.02387e+01    4.02421e+01    4.02451e+01    4.02478e+01    4.02667e+01    4.02767e+01    4.02805e+01    4.02820e+01    4.02826e+01    4.02831e+01    4.02834e+01    4.02836e+01    
1.02440e+03    3.94172e+01    3.97500e+01    3.99084e+01    3.99816e+01    4.00279e+01    4.00684e+01    4.01008e+01    4.01244e+01    4.01409e+01    4.01536e+01    4.01642e+01    4.01730e+01    4.01808e+01    4.01873e+01    4.01928e+01    4.01975e+01    4.02016e+01    4.02051e+01    4.02082e+01    4.02111e+01    4.02315e+01    4.02429e+01    4.02478e+01    4.02501e+01    4.02514e+01    4.02524e+01    4.02533e+01    4.02538e+01    
1.02460e+03    3.93914e+01    3.97246e+01    3.98772e+01    3.99458e+01    3.99890e+01    4.00275e+01    4.00588e+01    4.00818e+01    4.00980e+01    4.01106e+01    4.01211e+01    4.01300e+01    4.01378e+01    4.01443e+01    4.01500e+01    4.01547e+01    4.01589e+01    4.01625e+01    4.01657e+01    4.01686e+01    4.01904e+01    4.02031e+01    4.02086e+01    4.02112e+01    4.02126e+01    4.02136e+01    4.02144e+01    4.02150e+01    
1.02480e+03    3.93529e+01    3.96858e+01    3.98208e+01    3.98825e+01    3.99207e+01    3.99560e+01    3.99848e+01    4.00061e+01    4.00215e+01    4.00337e+01    4.00442e+01    4.00530e+01    4.00609e+01    4.00676e+01    4.00733e+01    4.00782e+01    4.00825e+01    4.00862e+01    4.00896e+01    4.00927e+01    4.01172e+01    4.01321e+01    4.01384e+01    4.01412e+01    4.01428e+01    4.01440e+01    4.01449e+01    4.01456e+01    
1.02500e+03    3.93188e+01    3.96525e+01    3.97748e+01    3.98291e+01    3.98629e+01    3.98928e+01    3.99176e+01    3.99365e+01    3.99507e+01    3.99622e+01    3.99723e+01    3.99809e+01    3.99888e+01    3.99954e+01    4.00013e+01    4.00062e+01    4.00106e+01    4.00144e+01    4.00179e+01    4.00212e+01    4.00483e+01    4.00657e+01    4.00737e+01    4.00776e+01    4.00798e+01    4.00812e+01    4.00821e+01    4.00827e+01    
1.02520e+03    3.92844e+01    3.96116e+01    3.97240e+01    3.97727e+01    3.98035e+01    3.98301e+01    3.98518e+01    3.98689e+01    3.98825e+01    3.98938e+01    3.99037e+01    3.99122e+01    3.99197e+01    3.99262e+01    3.99318e+01    3.99366e+01    3.99409e+01    3.99447e+01    3.99481e+01    3.99514e+01    3.99804e+01    3.99996e+01    4.00075e+01    4.00110e+01    4.00128e+01    4.00143e+01    4.00155e+01    4.00164e+01    
1.02540e+03    3.92567e+01    3.95801e+01    3.96930e+01    3.97405e+01    3.97706e+01    3.97968e+01    3.98168e+01    3.98322e+01    3.98449e+01    3.98557e+01    3.98649e+01    3.98728e+01    3.98797e+01    3.98857e+01    3.98909e+01    3.98953e+01    3.98994e+01    3.99031e+01    3.99064e+01    3.99096e+01    3.99402e+01    3.99612e+01    3.99698e+01    3.99734e+01    3.99753e+01    3.99765e+01    3.99776e+01    3.99784e+01    
1.02560e+03    3.92301e+01    3.95548e+01    3.96695e+01    3.97160e+01    3.97458e+01    3.97721e+01    3.97917e+01    3.98066e+01    3.98189e+01    3.98295e+01    3.98388e+01    3.98469e+01    3.98541e+01    3.98603e+01    3.98658e+01    3.98704e+01    3.98747e+01    3.98786e+01    3.98821e+01    3.98854e+01    3.99177e+01    3.99398e+01    3.99490e+01    3.99530e+01    3.99550e+01    3.99563e+01    3.99573e+01    3.99582e+01    
1.02580e+03    3.91997e+01    3.95255e+01    3.96366e+01    3.96889e+01    3.97227e+01    3.97519e+01    3.97735e+01    3.97901e+01    3.98038e+01    3.98157e+01    3.98261e+01    3.98351e+01    3.98432e+01    3.98503e+01    3.98564e+01    3.98616e+01    3.98663e+01    3.98705e+01    3.98743e+01    3.98780e+01    3.99116e+01    3.99339e+01    3.99427e+01    3.99463e+01    3.99481e+01    3.99496e+01    3.99509e+01    3.99519e+01    
1.02600e+03    3.91889e+01    3.95205e+01    3.96447e+01    3.97056e+01    3.97464e+01    3.97816e+01    3.98066e+01    3.98246e+01    3.98387e+01    3.98509e+01    3.98618e+01    3.98715e+01    3.98804e+01    3.98880e+01    3.98945e+01    3.98999e+01    3.99048e+01    3.99090e+01    3.99128e+01    3.99163e+01    3.99476e+01    3.99681e+01    3.99762e+01    3.99795e+01    3.99812e+01    3.99825e+01    3.99835e+01    3.99844e+01    
1.02620e+03    3.92067e+01    3.95389e+01    3.96840e+01    3.97560e+01    3.98038e+01    3.98430e+01    3.98713e+01    3.98916e+01    3.99070e+01    3.99199e+01    3.99312e+01    3.99411e+01    3.99500e+01    3.99576e+01    3.99641e+01    3.99695e+01    3.99743e+01    3.99785e+01    3.99822e+01    3.99856e+01    4.00137e+01    4.00311e+01    4.00382e+01    4.00412e+01    4.00427e+01    4.00436e+01    4.00443e+01    4.00450e+01    
1.02640e+03    3.92236e+01    3.95560e+01    3.97203e+01    3.98016e+01    3.98535e+01    3.98926e+01    3.99213e+01    3.99419e+01    3.99570e+01    3.99693e+01    3.99803e+01    3.99900e+01    3.99988e+01    4.00064e+01    4.00128e+01    4.00181e+01    4.00227e+01    4.00267e+01    4.00301e+01    4.00333e+01    4.00587e+01    4.00744e+01    4.00811e+01    4.00841e+01    4.00857e+01    4.00868e+01    4.00877e+01    4.00883e+01    
1.02660e+03    3.92489e+01    3.95843e+01    3.97731e+01    3.98657e+01    3.99218e+01    3.99615e+01    3.99899e+01    4.00103e+01    4.00252e+01    4.00374e+01    4.00482e+01    4.00578e+01    4.00664e+01    4.00737e+01    4.00799e+01    4.00849e+01    4.00893e+01    4.00930e+01    4.00962e+01    4.00991e+01    4.01219e+01    4.01359e+01    4.01418e+01    4.01443e+01    4.01456e+01    4.01466e+01    4.01474e+01    4.01480e+01    
1.02680e+03    3.92704e+01    3.96088e+01    3.98158e+01    3.99143e+01    3.99723e+01    4.00112e+01    4.00400e+01    4.00613e+01    4.00769e+01    4.00896e+01    4.01009e+01    4.01109e+01    4.01198e+01    4.01273e+01    4.01337e+01    4.01388e+01    4.01431e+01    4.01468e+01    4.01500e+01    4.01529e+01    4.01741e+01    4.01866e+01    4.01916e+01    4.01937e+01    4.01947e+01    4.01955e+01    4.01961e+01    4.01967e+01    
1.02700e+03    3.92837e+01    3.96218e+01    3.98396e+01    3.99451e+01    4.00070e+01    4.00491e+01    4.00800e+01    4.01030e+01    4.01200e+01    4.01339e+01    4.01461e+01    4.01565e+01    4.01658e+01    4.01737e+01    4.01803e+01    4.01855e+01    4.01901e+01    4.01940e+01    4.01972e+01    4.02002e+01    4.02205e+01    4.02315e+01    4.02360e+01    4.02380e+01    4.02389e+01    4.02395e+01    4.02398e+01    4.02401e+01    
1.02720e+03    3.93011e+01    3.96422e+01    3.98681e+01    3.99777e+01    4.00400e+01    4.00821e+01    4.01137e+01    4.01375e+01    4.01554e+01    4.01699e+01    4.01823e+01    4.01929e+01    4.02022e+01    4.02100e+01    4.02164e+01    4.02216e+01    4.02259e+01    4.02296e+01    4.02326e+01    4.02354e+01    4.02539e+01    4.02642e+01    4.02684e+01    4.02702e+01    4.02712e+01    4.02717e+01    4.02721e+01    4.02725e+01    
