                                             LOG (LUMINOSITY)
               |-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
WAVELENGTH [A]    1 Myr          2 Myr          3 Myr          4 Myr          5 Myr          6 Myr          7 Myr          8 Myr          9 Myr          10 Myr         11 Myr         12 Myr         13 Myr        14 Myr         15 Myr         16 Myr          17 Myr        18 Myr         19 Myr         20 Myr
1.21750e+03    3.87714e+01    3.90517e+01    3.92196e+01    3.93432e+01    3.94418e+01    3.95379e+01    3.96124e+01    3.96666e+01    3.97075e+01    3.97391e+01    3.97631e+01    3.97824e+01    3.97983e+01    3.98111e+01    3.98214e+01    3.98295e+01    3.98365e+01    3.98424e+01    3.98474e+01    3.98518e+01    
1.21825e+03    3.88692e+01    3.91545e+01    3.93385e+01    3.94515e+01    3.95480e+01    3.96407e+01    3.97112e+01    3.97625e+01    3.98016e+01    3.98319e+01    3.98551e+01    3.98737e+01    3.98892e+01    3.99018e+01    3.99119e+01    3.99199e+01    3.99269e+01    3.99327e+01    3.99378e+01    3.99422e+01    
1.21900e+03    3.89235e+01    3.91946e+01    3.93628e+01    3.94757e+01    3.95784e+01    3.96772e+01    3.97518e+01    3.98055e+01    3.98462e+01    3.98778e+01    3.99020e+01    3.99214e+01    3.99376e+01    3.99508e+01    3.99615e+01    3.99700e+01    3.99774e+01    3.99836e+01    3.99890e+01    3.99938e+01    
1.21975e+03    3.89723e+01    3.92459e+01    3.94295e+01    3.95416e+01    3.96410e+01    3.97385e+01    3.98117e+01    3.98642e+01    3.99041e+01    3.99351e+01    3.99590e+01    3.99783e+01    3.99943e+01    4.00074e+01    4.00182e+01    4.00268e+01    4.00343e+01    4.00407e+01    4.00463e+01    4.00512e+01    
1.22050e+03    3.90477e+01    3.93416e+01    3.95232e+01    3.96406e+01    3.97367e+01    3.98253e+01    3.98920e+01    3.99402e+01    3.99770e+01    4.00057e+01    4.00282e+01    4.00463e+01    4.00615e+01    4.00740e+01    4.00843e+01    4.00926e+01    4.01000e+01    4.01063e+01    4.01118e+01    4.01166e+01    
1.22125e+03    3.91335e+01    3.94417e+01    3.96213e+01    3.97399e+01    3.98301e+01    3.99112e+01    3.99716e+01    4.00153e+01    4.00490e+01    4.00756e+01    4.00965e+01    4.01134e+01    4.01277e+01    4.01395e+01    4.01494e+01    4.01575e+01    4.01647e+01    4.01708e+01    4.01762e+01    4.01811e+01    
1.22200e+03    3.91602e+01    3.94494e+01    3.96373e+01    3.97655e+01    3.98596e+01    3.99416e+01    4.00019e+01    4.00455e+01    4.00791e+01    4.01057e+01    4.01266e+01    4.01437e+01    4.01580e+01    4.01700e+01    4.01801e+01    4.01883e+01    4.01957e+01    4.02021e+01    4.02076e+01    4.02126e+01    
1.22275e+03    3.91859e+01    3.94743e+01    3.96676e+01    3.97976e+01    3.98901e+01    3.99704e+01    4.00295e+01    4.00722e+01    4.01052e+01    4.01313e+01    4.01521e+01    4.01689e+01    4.01832e+01    4.01951e+01    4.02051e+01    4.02134e+01    4.02208e+01    4.02272e+01    4.02329e+01    4.02379e+01    
1.22350e+03    3.92663e+01    3.95598e+01    3.97645e+01    3.98906e+01    3.99764e+01    4.00469e+01    4.00983e+01    4.01358e+01    4.01651e+01    4.01885e+01    4.02071e+01    4.02224e+01    4.02354e+01    4.02463e+01    4.02556e+01    4.02633e+01    4.02702e+01    4.02763e+01    4.02816e+01    4.02863e+01    
1.22425e+03    3.92906e+01    3.95856e+01    3.97866e+01    3.99181e+01    4.00048e+01    4.00741e+01    4.01235e+01    4.01594e+01    4.01874e+01    4.02099e+01    4.02279e+01    4.02427e+01    4.02554e+01    4.02660e+01    4.02751e+01    4.02827e+01    4.02896e+01    4.02955e+01    4.03008e+01    4.03056e+01    
1.22500e+03    3.93193e+01    3.96155e+01    3.98207e+01    3.99496e+01    4.00343e+01    4.01001e+01    4.01468e+01    4.01805e+01    4.02070e+01    4.02282e+01    4.02454e+01    4.02595e+01    4.02716e+01    4.02818e+01    4.02906e+01    4.02980e+01    4.03046e+01    4.03105e+01    4.03156e+01    4.03203e+01    
1.22575e+03    3.93054e+01    3.96108e+01    3.98153e+01    3.99430e+01    4.00256e+01    4.00920e+01    4.01391e+01    4.01732e+01    4.01999e+01    4.02214e+01    4.02388e+01    4.02530e+01    4.02652e+01    4.02755e+01    4.02845e+01    4.02920e+01    4.02988e+01    4.03048e+01    4.03102e+01    4.03150e+01    
1.22650e+03    3.93178e+01    3.96272e+01    3.98502e+01    3.99804e+01    4.00612e+01    4.01237e+01    4.01679e+01    4.01999e+01    4.02251e+01    4.02453e+01    4.02618e+01    4.02753e+01    4.02869e+01    4.02968e+01    4.03054e+01    4.03126e+01    4.03192e+01    4.03250e+01    4.03302e+01    4.03349e+01    
1.22725e+03    3.92859e+01    3.96024e+01    3.98275e+01    3.99619e+01    4.00450e+01    4.01094e+01    4.01551e+01    4.01883e+01    4.02144e+01    4.02354e+01    4.02524e+01    4.02664e+01    4.02785e+01    4.02888e+01    4.02977e+01    4.03053e+01    4.03122e+01    4.03182e+01    4.03236e+01    4.03285e+01    
1.22800e+03    3.93046e+01    3.96105e+01    3.98278e+01    3.99619e+01    4.00476e+01    4.01118e+01    4.01575e+01    4.01907e+01    4.02169e+01    4.02380e+01    4.02552e+01    4.02694e+01    4.02816e+01    4.02920e+01    4.03010e+01    4.03087e+01    4.03157e+01    4.03219e+01    4.03274e+01    4.03324e+01    
1.22875e+03    3.93079e+01    3.96074e+01    3.98074e+01    3.99443e+01    4.00344e+01    4.01019e+01    4.01489e+01    4.01829e+01    4.02097e+01    4.02313e+01    4.02489e+01    4.02635e+01    4.02760e+01    4.02867e+01    4.02960e+01    4.03039e+01    4.03111e+01    4.03175e+01    4.03232e+01    4.03284e+01    
1.22950e+03    3.92947e+01    3.95884e+01    3.97842e+01    3.99196e+01    4.00127e+01    4.00830e+01    4.01319e+01    4.01672e+01    4.01952e+01    4.02178e+01    4.02361e+01    4.02513e+01    4.02645e+01    4.02757e+01    4.02855e+01    4.02939e+01    4.03015e+01    4.03083e+01    4.03143e+01    4.03198e+01    
1.23025e+03    3.93061e+01    3.95971e+01    3.97804e+01    3.99109e+01    4.00042e+01    4.00752e+01    4.01247e+01    4.01606e+01    4.01892e+01    4.02122e+01    4.02310e+01    4.02465e+01    4.02601e+01    4.02716e+01    4.02817e+01    4.02903e+01    4.02982e+01    4.03052e+01    4.03114e+01    4.03171e+01    
1.23100e+03    3.93214e+01    3.96223e+01    3.98078e+01    3.99342e+01    4.00263e+01    4.00958e+01    4.01435e+01    4.01779e+01    4.02053e+01    4.02276e+01    4.02457e+01    4.02609e+01    4.02740e+01    4.02853e+01    4.02951e+01    4.03036e+01    4.03113e+01    4.03181e+01    4.03243e+01    4.03299e+01    
1.23175e+03    3.93378e+01    3.96385e+01    3.98284e+01    3.99555e+01    4.00447e+01    4.01119e+01    4.01579e+01    4.01911e+01    4.02177e+01    4.02393e+01    4.02570e+01    4.02717e+01    4.02846e+01    4.02956e+01    4.03053e+01    4.03136e+01    4.03212e+01    4.03280e+01    4.03341e+01    4.03396e+01    
1.23250e+03    3.93239e+01    3.96138e+01    3.98017e+01    3.99282e+01    4.00198e+01    4.00896e+01    4.01376e+01    4.01722e+01    4.01998e+01    4.02223e+01    4.02406e+01    4.02559e+01    4.02692e+01    4.02807e+01    4.02908e+01    4.02994e+01    4.03074e+01    4.03145e+01    4.03209e+01    4.03267e+01    
1.23325e+03    3.93363e+01    3.96234e+01    3.98044e+01    3.99244e+01    4.00129e+01    4.00817e+01    4.01299e+01    4.01648e+01    4.01929e+01    4.02157e+01    4.02342e+01    4.02498e+01    4.02634e+01    4.02752e+01    4.02856e+01    4.02945e+01    4.03027e+01    4.03101e+01    4.03167e+01    4.03228e+01    
1.23400e+03    3.93617e+01    3.96547e+01    3.98335e+01    3.99506e+01    4.00354e+01    4.01016e+01    4.01479e+01    4.01816e+01    4.02091e+01    4.02313e+01    4.02495e+01    4.02648e+01    4.02783e+01    4.02899e+01    4.03002e+01    4.03091e+01    4.03173e+01    4.03246e+01    4.03312e+01    4.03373e+01    
1.23475e+03    3.93652e+01    3.96600e+01    3.98330e+01    3.99464e+01    4.00320e+01    4.00995e+01    4.01465e+01    4.01809e+01    4.02090e+01    4.02318e+01    4.02504e+01    4.02662e+01    4.02800e+01    4.02920e+01    4.03026e+01    4.03117e+01    4.03202e+01    4.03278e+01    4.03346e+01    4.03408e+01    
1.23550e+03    3.93401e+01    3.96370e+01    3.98113e+01    3.99239e+01    4.00103e+01    4.00800e+01    4.01291e+01    4.01648e+01    4.01937e+01    4.02171e+01    4.02363e+01    4.02525e+01    4.02667e+01    4.02790e+01    4.02899e+01    4.02993e+01    4.03081e+01    4.03159e+01    4.03229e+01    4.03293e+01    
1.23625e+03    3.93412e+01    3.96354e+01    3.98046e+01    3.99206e+01    4.00072e+01    4.00773e+01    4.01267e+01    4.01626e+01    4.01914e+01    4.02147e+01    4.02340e+01    4.02501e+01    4.02643e+01    4.02766e+01    4.02875e+01    4.02970e+01    4.03058e+01    4.03136e+01    4.03207e+01    4.03273e+01    
1.23700e+03    3.93474e+01    3.96410e+01    3.98149e+01    3.99322e+01    4.00171e+01    4.00855e+01    4.01340e+01    4.01694e+01    4.01976e+01    4.02204e+01    4.02393e+01    4.02551e+01    4.02690e+01    4.02810e+01    4.02918e+01    4.03012e+01    4.03100e+01    4.03178e+01    4.03249e+01    4.03314e+01    
1.23775e+03    3.93535e+01    3.96491e+01    3.98298e+01    3.99492e+01    4.00339e+01    4.01008e+01    4.01487e+01    4.01836e+01    4.02114e+01    4.02339e+01    4.02525e+01    4.02680e+01    4.02816e+01    4.02935e+01    4.03041e+01    4.03135e+01    4.03221e+01    4.03299e+01    4.03369e+01    4.03434e+01    
1.23850e+03    3.93944e+01    3.97001e+01    3.98838e+01    3.99993e+01    4.00790e+01    4.01422e+01    4.01873e+01    4.02203e+01    4.02464e+01    4.02677e+01    4.02854e+01    4.03001e+01    4.03130e+01    4.03243e+01    4.03344e+01    4.03432e+01    4.03515e+01    4.03589e+01    4.03656e+01    4.03718e+01    
1.23925e+03    3.94456e+01    3.97492e+01    3.99399e+01    4.00633e+01    4.01420e+01    4.02009e+01    4.02423e+01    4.02724e+01    4.02963e+01    4.03158e+01    4.03321e+01    4.03456e+01    4.03576e+01    4.03680e+01    4.03772e+01    4.03854e+01    4.03930e+01    4.03999e+01    4.04061e+01    4.04118e+01    
1.24000e+03    3.94115e+01    3.97140e+01    3.99121e+01    4.00357e+01    4.01176e+01    4.01805e+01    4.02248e+01    4.02568e+01    4.02818e+01    4.03023e+01    4.03194e+01    4.03335e+01    4.03459e+01    4.03566e+01    4.03662e+01    4.03747e+01    4.03825e+01    4.03896e+01    4.03960e+01    4.04019e+01    
1.24075e+03    3.95065e+01    3.98183e+01    4.00192e+01    4.01402e+01    4.02119e+01    4.02655e+01    4.03030e+01    4.03302e+01    4.03515e+01    4.03691e+01    4.03839e+01    4.03961e+01    4.04069e+01    4.04162e+01    4.04246e+01    4.04320e+01    4.04389e+01    4.04451e+01    4.04508e+01    4.04560e+01    
1.24150e+03    3.95378e+01    3.98607e+01    4.00733e+01    4.01974e+01    4.02658e+01    4.03150e+01    4.03489e+01    4.03737e+01    4.03931e+01    4.04093e+01    4.04228e+01    4.04341e+01    4.04440e+01    4.04526e+01    4.04603e+01    4.04672e+01    4.04736e+01    4.04793e+01    4.04845e+01    4.04893e+01    
1.24225e+03    3.95713e+01    3.98952e+01    4.01132e+01    4.02401e+01    4.03058e+01    4.03515e+01    4.03828e+01    4.04056e+01    4.04235e+01    4.04385e+01    4.04511e+01    4.04615e+01    4.04707e+01    4.04787e+01    4.04859e+01    4.04922e+01    4.04982e+01    4.05035e+01    4.05084e+01    4.05129e+01    
1.24300e+03    3.96138e+01    3.99357e+01    4.01561e+01    4.02799e+01    4.03421e+01    4.03849e+01    4.04138e+01    4.04347e+01    4.04513e+01    4.04650e+01    4.04767e+01    4.04863e+01    4.04948e+01    4.05022e+01    4.05089e+01    4.05148e+01    4.05203e+01    4.05252e+01    4.05298e+01    4.05340e+01    
1.24375e+03    3.96798e+01    4.00075e+01    4.02303e+01    4.03527e+01    4.04115e+01    4.04499e+01    4.04750e+01    4.04930e+01    4.05072e+01    4.05192e+01    4.05292e+01    4.05376e+01    4.05450e+01    4.05515e+01    4.05573e+01    4.05625e+01    4.05673e+01    4.05717e+01    4.05757e+01    4.05795e+01    
1.24450e+03    3.96593e+01    3.99866e+01    4.02052e+01    4.03257e+01    4.03840e+01    4.04232e+01    4.04490e+01    4.04677e+01    4.04825e+01    4.04948e+01    4.05052e+01    4.05139e+01    4.05215e+01    4.05282e+01    4.05342e+01    4.05395e+01    4.05446e+01    4.05491e+01    4.05533e+01    4.05571e+01    
1.24525e+03    3.96702e+01    3.99995e+01    4.02172e+01    4.03357e+01    4.03924e+01    4.04301e+01    4.04547e+01    4.04725e+01    4.04868e+01    4.04986e+01    4.05085e+01    4.05169e+01    4.05243e+01    4.05307e+01    4.05365e+01    4.05417e+01    4.05466e+01    4.05511e+01    4.05551e+01    4.05589e+01    
1.24600e+03    3.96567e+01    3.99803e+01    4.01902e+01    4.03030e+01    4.03604e+01    4.03995e+01    4.04251e+01    4.04436e+01    4.04585e+01    4.04709e+01    4.04813e+01    4.04900e+01    4.04977e+01    4.05045e+01    4.05106e+01    4.05160e+01    4.05211e+01    4.05258e+01    4.05300e+01    4.05339e+01    
1.24675e+03    3.96275e+01    3.99500e+01    4.01586e+01    4.02657e+01    4.03211e+01    4.03615e+01    4.03885e+01    4.04084e+01    4.04243e+01    4.04374e+01    4.04485e+01    4.04579e+01    4.04661e+01    4.04733e+01    4.04798e+01    4.04855e+01    4.04909e+01    4.04958e+01    4.05003e+01    4.05045e+01    
1.24750e+03    3.95679e+01    3.98889e+01    4.00986e+01    4.02058e+01    4.02617e+01    4.03055e+01    4.03357e+01    4.03580e+01    4.03759e+01    4.03907e+01    4.04031e+01    4.04136e+01    4.04227e+01    4.04307e+01    4.04378e+01    4.04442e+01    4.04501e+01    4.04555e+01    4.04604e+01    4.04649e+01    
1.24825e+03    3.95941e+01    3.99216e+01    4.01320e+01    4.02470e+01    4.03050e+01    4.03460e+01    4.03738e+01    4.03943e+01    4.04108e+01    4.04244e+01    4.04359e+01    4.04455e+01    4.04541e+01    4.04615e+01    4.04681e+01    4.04740e+01    4.04795e+01    4.04845e+01    4.04890e+01    4.04932e+01    
1.24900e+03    3.95948e+01    3.99167e+01    4.01266e+01    4.02411e+01    4.03009e+01    4.03429e+01    4.03710e+01    4.03915e+01    4.04080e+01    4.04216e+01    4.04331e+01    4.04428e+01    4.04513e+01    4.04587e+01    4.04653e+01    4.04712e+01    4.04767e+01    4.04817e+01    4.04862e+01    4.04904e+01    
1.24975e+03    3.95776e+01    3.99025e+01    4.01096e+01    4.02231e+01    4.02843e+01    4.03271e+01    4.03561e+01    4.03772e+01    4.03941e+01    4.04082e+01    4.04200e+01    4.04298e+01    4.04386e+01    4.04462e+01    4.04530e+01    4.04590e+01    4.04647e+01    4.04699e+01    4.04746e+01    4.04789e+01    
1.25050e+03    3.93720e+01    3.96837e+01    3.98869e+01    4.00109e+01    4.00859e+01    4.01442e+01    4.01862e+01    4.02171e+01    4.02414e+01    4.02612e+01    4.02777e+01    4.02914e+01    4.03034e+01    4.03138e+01    4.03231e+01    4.03313e+01    4.03390e+01    4.03460e+01    4.03522e+01    4.03581e+01    
1.25125e+03    3.95725e+01    3.98924e+01    4.00949e+01    4.02087e+01    4.02711e+01    4.03153e+01    4.03451e+01    4.03669e+01    4.03844e+01    4.03989e+01    4.04111e+01    4.04213e+01    4.04304e+01    4.04383e+01    4.04455e+01    4.04518e+01    4.04578e+01    4.04632e+01    4.04681e+01    4.04727e+01    
1.25200e+03    3.95470e+01    3.98646e+01    4.00721e+01    4.01907e+01    4.02550e+01    4.03005e+01    4.03313e+01    4.03538e+01    4.03718e+01    4.03867e+01    4.03993e+01    4.04098e+01    4.04192e+01    4.04273e+01    4.04346e+01    4.04411e+01    4.04473e+01    4.04528e+01    4.04579e+01    4.04626e+01    
1.25275e+03    3.95429e+01    3.98632e+01    4.00711e+01    4.01895e+01    4.02542e+01    4.03001e+01    4.03310e+01    4.03536e+01    4.03716e+01    4.03866e+01    4.03992e+01    4.04097e+01    4.04191e+01    4.04273e+01    4.04346e+01    4.04411e+01    4.04472e+01    4.04528e+01    4.04579e+01    4.04626e+01    
1.25350e+03    3.95183e+01    3.98359e+01    4.00344e+01    4.01494e+01    4.02146e+01    4.02625e+01    4.02958e+01    4.03203e+01    4.03399e+01    4.03561e+01    4.03696e+01    4.03810e+01    4.03911e+01    4.03998e+01    4.04077e+01    4.04147e+01    4.04213e+01    4.04272e+01    4.04326e+01    4.04377e+01    
1.25425e+03    3.95459e+01    3.98660e+01    4.00722e+01    4.01859e+01    4.02494e+01    4.02959e+01    4.03274e+01    4.03505e+01    4.03691e+01    4.03844e+01    4.03973e+01    4.04081e+01    4.04177e+01    4.04260e+01    4.04335e+01    4.04402e+01    4.04464e+01    4.04521e+01    4.04573e+01    4.04621e+01    
1.25500e+03    3.95721e+01    3.98941e+01    4.00992e+01    4.02126e+01    4.02735e+01    4.03175e+01    4.03477e+01    4.03699e+01    4.03877e+01    4.04025e+01    4.04149e+01    4.04254e+01    4.04347e+01    4.04428e+01    4.04501e+01    4.04565e+01    4.04626e+01    4.04681e+01    4.04731e+01    4.04777e+01    
1.25575e+03    3.95806e+01    3.98987e+01    4.01030e+01    4.02188e+01    4.02803e+01    4.03240e+01    4.03536e+01    4.03752e+01    4.03926e+01    4.04072e+01    4.04193e+01    4.04296e+01    4.04387e+01    4.04466e+01    4.04538e+01    4.04601e+01    4.04660e+01    4.04713e+01    4.04762e+01    4.04807e+01    
1.25650e+03    3.95598e+01    3.98786e+01    4.00834e+01    4.01981e+01    4.02604e+01    4.03049e+01    4.03351e+01    4.03572e+01    4.03749e+01    4.03897e+01    4.04021e+01    4.04125e+01    4.04217e+01    4.04297e+01    4.04369e+01    4.04432e+01    4.04492e+01    4.04546e+01    4.04595e+01    4.04641e+01    
1.25725e+03    3.95643e+01    3.98852e+01    4.00896e+01    4.02032e+01    4.02653e+01    4.03087e+01    4.03381e+01    4.03595e+01    4.03767e+01    4.03909e+01    4.04029e+01    4.04130e+01    4.04218e+01    4.04296e+01    4.04365e+01    4.04427e+01    4.04484e+01    4.04537e+01    4.04584e+01    4.04628e+01    
1.25800e+03    3.95309e+01    3.98496e+01    4.00548e+01    4.01702e+01    4.02336e+01    4.02797e+01    4.03110e+01    4.03339e+01    4.03522e+01    4.03673e+01    4.03799e+01    4.03904e+01    4.03997e+01    4.04078e+01    4.04150e+01    4.04213e+01    4.04272e+01    4.04326e+01    4.04375e+01    4.04420e+01    
1.25875e+03    3.95691e+01    3.98894e+01    4.00963e+01    4.02111e+01    4.02738e+01    4.03175e+01    4.03468e+01    4.03680e+01    4.03850e+01    4.03991e+01    4.04109e+01    4.04207e+01    4.04294e+01    4.04369e+01    4.04436e+01    4.04494e+01    4.04549e+01    4.04599e+01    4.04644e+01    4.04685e+01    
1.25950e+03    3.93039e+01    3.96080e+01    3.98015e+01    3.99202e+01    4.00016e+01    4.00680e+01    4.01167e+01    4.01525e+01    4.01803e+01    4.02029e+01    4.02214e+01    4.02367e+01    4.02499e+01    4.02613e+01    4.02713e+01    4.02800e+01    4.02880e+01    4.02951e+01    4.03016e+01    4.03075e+01    
1.26025e+03    3.92718e+01    3.95705e+01    3.97647e+01    3.98846e+01    3.99650e+01    4.00346e+01    4.00862e+01    4.01240e+01    4.01531e+01    4.01767e+01    4.01960e+01    4.02118e+01    4.02255e+01    4.02372e+01    4.02475e+01    4.02564e+01    4.02646e+01    4.02720e+01    4.02786e+01    4.02847e+01    
1.26100e+03    3.94179e+01    3.97332e+01    3.99437e+01    4.00687e+01    4.01429e+01    4.01970e+01    4.02343e+01    4.02614e+01    4.02826e+01    4.03000e+01    4.03144e+01    4.03263e+01    4.03366e+01    4.03456e+01    4.03535e+01    4.03603e+01    4.03667e+01    4.03725e+01    4.03777e+01    4.03824e+01    
1.26175e+03    3.95390e+01    3.98591e+01    4.00647e+01    4.01816e+01    4.02465e+01    4.02928e+01    4.03240e+01    4.03466e+01    4.03644e+01    4.03791e+01    4.03913e+01    4.04015e+01    4.04104e+01    4.04180e+01    4.04248e+01    4.04308e+01    4.04363e+01    4.04413e+01    4.04458e+01    4.04499e+01    
1.26250e+03    3.95678e+01    3.98886e+01    4.00938e+01    4.02086e+01    4.02717e+01    4.03162e+01    4.03461e+01    4.03678e+01    4.03850e+01    4.03992e+01    4.04110e+01    4.04208e+01    4.04294e+01    4.04368e+01    4.04434e+01    4.04492e+01    4.04545e+01    4.04593e+01    4.04637e+01    4.04677e+01    
1.26325e+03    3.95701e+01    3.98923e+01    4.00996e+01    4.02158e+01    4.02785e+01    4.03223e+01    4.03519e+01    4.03734e+01    4.03905e+01    4.04046e+01    4.04164e+01    4.04262e+01    4.04347e+01    4.04421e+01    4.04487e+01    4.04544e+01    4.04597e+01    4.04644e+01    4.04688e+01    4.04727e+01    
1.26400e+03    3.95678e+01    3.98891e+01    4.00943e+01    4.02128e+01    4.02776e+01    4.03222e+01    4.03520e+01    4.03735e+01    4.03904e+01    4.04044e+01    4.04161e+01    4.04258e+01    4.04343e+01    4.04416e+01    4.04481e+01    4.04537e+01    4.04590e+01    4.04637e+01    4.04680e+01    4.04720e+01    
1.26475e+03    3.94809e+01    3.98050e+01    4.00199e+01    4.01467e+01    4.02177e+01    4.02677e+01    4.03015e+01    4.03259e+01    4.03450e+01    4.03608e+01    4.03739e+01    4.03848e+01    4.03943e+01    4.04025e+01    4.04097e+01    4.04160e+01    4.04219e+01    4.04272e+01    4.04320e+01    4.04364e+01    
