                                             LOG (LUMINOSITY)
               |-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
WAVELENGTH [A]    1 Myr          2 Myr          3 Myr          4 Myr          5 Myr          6 Myr          7 Myr          8 Myr          9 Myr          10 Myr         11 Myr         12 Myr         13 Myr        14 Myr         15 Myr         16 Myr          17 Myr        18 Myr         19 Myr         20 Myr          30Myr          40Myr          50Myr           60Myr         70Myr           80Myr         90Myr           100Myr
1.01800e+03    3.88050e+01    3.91109e+01    3.93044e+01    3.94273e+01    3.95086e+01    3.95678e+01    3.96110e+01    3.96448e+01    3.96727e+01    3.96968e+01    3.97181e+01    3.97369e+01    3.97539e+01    3.97691e+01    3.97828e+01    3.97948e+01    3.98060e+01    3.98160e+01    3.98252e+01    3.98338e+01    3.98891e+01    3.99172e+01    3.99337e+01    3.99441e+01    3.99512e+01    3.99563e+01    3.99598e+01    3.99623e+01    
1.01820e+03    3.87935e+01    3.90990e+01    3.92922e+01    3.94124e+01    3.94937e+01    3.95540e+01    3.95989e+01    3.96342e+01    3.96631e+01    3.96878e+01    3.97095e+01    3.97285e+01    3.97456e+01    3.97605e+01    3.97736e+01    3.97849e+01    3.97952e+01    3.98043e+01    3.98125e+01    3.98201e+01    3.98723e+01    3.99017e+01    3.99187e+01    3.99293e+01    3.99363e+01    3.99411e+01    3.99443e+01    3.99468e+01    
1.01840e+03    3.88176e+01    3.91236e+01    3.93190e+01    3.94432e+01    3.95265e+01    3.95892e+01    3.96354e+01    3.96716e+01    3.97014e+01    3.97268e+01    3.97488e+01    3.97678e+01    3.97847e+01    3.97995e+01    3.98128e+01    3.98243e+01    3.98349e+01    3.98444e+01    3.98530e+01    3.98610e+01    3.99135e+01    3.99410e+01    3.99569e+01    3.99669e+01    3.99737e+01    3.99785e+01    3.99818e+01    3.99843e+01    
1.01860e+03    3.88383e+01    3.91452e+01    3.93413e+01    3.94673e+01    3.95513e+01    3.96148e+01    3.96616e+01    3.96982e+01    3.97283e+01    3.97537e+01    3.97751e+01    3.97934e+01    3.98097e+01    3.98239e+01    3.98369e+01    3.98484e+01    3.98590e+01    3.98687e+01    3.98776e+01    3.98859e+01    3.99397e+01    3.99669e+01    3.99827e+01    3.99926e+01    3.99993e+01    4.00040e+01    4.00072e+01    4.00095e+01    
1.01880e+03    3.88486e+01    3.91569e+01    3.93529e+01    3.94771e+01    3.95604e+01    3.96231e+01    3.96695e+01    3.97061e+01    3.97361e+01    3.97615e+01    3.97830e+01    3.98013e+01    3.98175e+01    3.98317e+01    3.98446e+01    3.98561e+01    3.98667e+01    3.98764e+01    3.98852e+01    3.98935e+01    3.99467e+01    3.99734e+01    3.99890e+01    3.99988e+01    4.00054e+01    4.00100e+01    4.00131e+01    4.00153e+01    
1.01900e+03    3.88434e+01    3.91523e+01    3.93471e+01    3.94709e+01    3.95534e+01    3.96152e+01    3.96610e+01    3.96969e+01    3.97262e+01    3.97511e+01    3.97726e+01    3.97911e+01    3.98077e+01    3.98223e+01    3.98354e+01    3.98470e+01    3.98577e+01    3.98674e+01    3.98762e+01    3.98844e+01    3.99367e+01    3.99624e+01    3.99772e+01    3.99864e+01    3.99927e+01    3.99973e+01    4.00006e+01    4.00029e+01    
1.01920e+03    3.88156e+01    3.91251e+01    3.93158e+01    3.94343e+01    3.95133e+01    3.95732e+01    3.96176e+01    3.96516e+01    3.96786e+01    3.97015e+01    3.97218e+01    3.97398e+01    3.97561e+01    3.97706e+01    3.97837e+01    3.97953e+01    3.98059e+01    3.98155e+01    3.98243e+01    3.98325e+01    3.98850e+01    3.99110e+01    3.99257e+01    3.99346e+01    3.99407e+01    3.99451e+01    3.99483e+01    3.99505e+01    
1.01940e+03    3.88077e+01    3.91182e+01    3.93096e+01    3.94265e+01    3.95043e+01    3.95621e+01    3.96050e+01    3.96382e+01    3.96649e+01    3.96874e+01    3.97072e+01    3.97244e+01    3.97400e+01    3.97536e+01    3.97658e+01    3.97765e+01    3.97863e+01    3.97950e+01    3.98029e+01    3.98103e+01    3.98578e+01    3.98815e+01    3.98943e+01    3.99018e+01    3.99068e+01    3.99105e+01    3.99134e+01    3.99156e+01    
1.01960e+03    3.88146e+01    3.91252e+01    3.93196e+01    3.94390e+01    3.95175e+01    3.95752e+01    3.96174e+01    3.96503e+01    3.96773e+01    3.97004e+01    3.97205e+01    3.97378e+01    3.97533e+01    3.97667e+01    3.97786e+01    3.97886e+01    3.97977e+01    3.98057e+01    3.98128e+01    3.98194e+01    3.98625e+01    3.98854e+01    3.98980e+01    3.99057e+01    3.99109e+01    3.99146e+01    3.99175e+01    3.99196e+01    
1.01980e+03    3.88113e+01    3.91218e+01    3.93172e+01    3.94366e+01    3.95149e+01    3.95723e+01    3.96140e+01    3.96464e+01    3.96728e+01    3.96954e+01    3.97152e+01    3.97324e+01    3.97479e+01    3.97613e+01    3.97731e+01    3.97831e+01    3.97922e+01    3.98001e+01    3.98072e+01    3.98138e+01    3.98570e+01    3.98801e+01    3.98927e+01    3.99003e+01    3.99054e+01    3.99093e+01    3.99123e+01    3.99145e+01    
1.02000e+03    3.88139e+01    3.91239e+01    3.93201e+01    3.94425e+01    3.95225e+01    3.95817e+01    3.96254e+01    3.96598e+01    3.96882e+01    3.97121e+01    3.97324e+01    3.97496e+01    3.97648e+01    3.97778e+01    3.97894e+01    3.97994e+01    3.98084e+01    3.98165e+01    3.98237e+01    3.98304e+01    3.98742e+01    3.98969e+01    3.99093e+01    3.99168e+01    3.99217e+01    3.99255e+01    3.99283e+01    3.99303e+01    
1.02020e+03    3.87992e+01    3.91078e+01    3.93013e+01    3.94247e+01    3.95070e+01    3.95679e+01    3.96131e+01    3.96489e+01    3.96783e+01    3.97030e+01    3.97238e+01    3.97413e+01    3.97567e+01    3.97700e+01    3.97819e+01    3.97923e+01    3.98017e+01    3.98101e+01    3.98177e+01    3.98249e+01    3.98707e+01    3.98937e+01    3.99061e+01    3.99134e+01    3.99182e+01    3.99220e+01    3.99248e+01    3.99270e+01    
1.02040e+03    3.87482e+01    3.90556e+01    3.92416e+01    3.93565e+01    3.94317e+01    3.94905e+01    3.95359e+01    3.95726e+01    3.96028e+01    3.96281e+01    3.96493e+01    3.96671e+01    3.96827e+01    3.96963e+01    3.97086e+01    3.97194e+01    3.97294e+01    3.97384e+01    3.97467e+01    3.97544e+01    3.98050e+01    3.98303e+01    3.98432e+01    3.98507e+01    3.98556e+01    3.98597e+01    3.98628e+01    3.98653e+01    
1.02060e+03    3.87058e+01    3.90122e+01    3.91909e+01    3.92992e+01    3.93752e+01    3.94346e+01    3.94799e+01    3.95155e+01    3.95443e+01    3.95685e+01    3.95891e+01    3.96069e+01    3.96228e+01    3.96368e+01    3.96495e+01    3.96609e+01    3.96715e+01    3.96811e+01    3.96899e+01    3.96982e+01    3.97524e+01    3.97789e+01    3.97917e+01    3.97986e+01    3.98030e+01    3.98066e+01    3.98095e+01    3.98118e+01    
1.02080e+03    3.87229e+01    3.90315e+01    3.92197e+01    3.93374e+01    3.94145e+01    3.94717e+01    3.95145e+01    3.95484e+01    3.95761e+01    3.95995e+01    3.96193e+01    3.96361e+01    3.96510e+01    3.96640e+01    3.96756e+01    3.96858e+01    3.96952e+01    3.97037e+01    3.97114e+01    3.97186e+01    3.97665e+01    3.97909e+01    3.98029e+01    3.98094e+01    3.98135e+01    3.98167e+01    3.98193e+01    3.98213e+01    
1.02100e+03    3.87184e+01    3.90284e+01    3.92169e+01    3.93310e+01    3.94060e+01    3.94621e+01    3.95037e+01    3.95367e+01    3.95637e+01    3.95864e+01    3.96054e+01    3.96215e+01    3.96356e+01    3.96477e+01    3.96586e+01    3.96681e+01    3.96767e+01    3.96845e+01    3.96916e+01    3.96982e+01    3.97430e+01    3.97670e+01    3.97792e+01    3.97861e+01    3.97906e+01    3.97943e+01    3.97973e+01    3.97996e+01    
1.02120e+03    3.87110e+01    3.90237e+01    3.92125e+01    3.93243e+01    3.93983e+01    3.94529e+01    3.94941e+01    3.95272e+01    3.95542e+01    3.95768e+01    3.95956e+01    3.96113e+01    3.96251e+01    3.96369e+01    3.96475e+01    3.96568e+01    3.96653e+01    3.96730e+01    3.96800e+01    3.96866e+01    3.97308e+01    3.97539e+01    3.97653e+01    3.97716e+01    3.97755e+01    3.97787e+01    3.97812e+01    3.97833e+01    
1.02140e+03    3.87146e+01    3.90281e+01    3.92177e+01    3.93340e+01    3.94102e+01    3.94666e+01    3.95087e+01    3.95417e+01    3.95683e+01    3.95906e+01    3.96098e+01    3.96263e+01    3.96410e+01    3.96538e+01    3.96651e+01    3.96748e+01    3.96837e+01    3.96915e+01    3.96986e+01    3.97052e+01    3.97491e+01    3.97722e+01    3.97839e+01    3.97905e+01    3.97948e+01    3.97983e+01    3.98010e+01    3.98030e+01    
1.02160e+03    3.87360e+01    3.90493e+01    3.92420e+01    3.93634e+01    3.94443e+01    3.95045e+01    3.95496e+01    3.95849e+01    3.96133e+01    3.96374e+01    3.96584e+01    3.96765e+01    3.96928e+01    3.97068e+01    3.97190e+01    3.97294e+01    3.97388e+01    3.97469e+01    3.97542e+01    3.97609e+01    3.98035e+01    3.98249e+01    3.98361e+01    3.98425e+01    3.98467e+01    3.98500e+01    3.98525e+01    3.98543e+01    
1.02180e+03    3.87534e+01    3.90670e+01    3.92634e+01    3.93894e+01    3.94728e+01    3.95355e+01    3.95825e+01    3.96192e+01    3.96487e+01    3.96735e+01    3.96948e+01    3.97130e+01    3.97292e+01    3.97430e+01    3.97551e+01    3.97654e+01    3.97747e+01    3.97828e+01    3.97900e+01    3.97966e+01    3.98380e+01    3.98582e+01    3.98686e+01    3.98746e+01    3.98785e+01    3.98814e+01    3.98837e+01    3.98853e+01    
1.02200e+03    3.87485e+01    3.90625e+01    3.92607e+01    3.93869e+01    3.94707e+01    3.95335e+01    3.95807e+01    3.96175e+01    3.96469e+01    3.96715e+01    3.96925e+01    3.97106e+01    3.97266e+01    3.97403e+01    3.97524e+01    3.97627e+01    3.97720e+01    3.97801e+01    3.97873e+01    3.97939e+01    3.98347e+01    3.98538e+01    3.98633e+01    3.98685e+01    3.98717e+01    3.98744e+01    3.98765e+01    3.98782e+01    
1.02220e+03    3.87371e+01    3.90508e+01    3.92491e+01    3.93750e+01    3.94593e+01    3.95231e+01    3.95717e+01    3.96101e+01    3.96410e+01    3.96668e+01    3.96886e+01    3.97070e+01    3.97231e+01    3.97370e+01    3.97491e+01    3.97595e+01    3.97687e+01    3.97769e+01    3.97841e+01    3.97908e+01    3.98308e+01    3.98486e+01    3.98571e+01    3.98615e+01    3.98643e+01    3.98668e+01    3.98690e+01    3.98707e+01    
1.02240e+03    3.87126e+01    3.90261e+01    3.92236e+01    3.93468e+01    3.94300e+01    3.94938e+01    3.95424e+01    3.95807e+01    3.96116e+01    3.96373e+01    3.96592e+01    3.96776e+01    3.96938e+01    3.97077e+01    3.97197e+01    3.97300e+01    3.97392e+01    3.97472e+01    3.97543e+01    3.97609e+01    3.98010e+01    3.98198e+01    3.98288e+01    3.98336e+01    3.98366e+01    3.98393e+01    3.98415e+01    3.98432e+01    
1.02260e+03    3.86874e+01    3.90010e+01    3.91972e+01    3.93191e+01    3.94016e+01    3.94652e+01    3.95137e+01    3.95517e+01    3.95823e+01    3.96078e+01    3.96296e+01    3.96480e+01    3.96644e+01    3.96783e+01    3.96904e+01    3.97006e+01    3.97097e+01    3.97176e+01    3.97246e+01    3.97309e+01    3.97710e+01    3.97905e+01    3.98000e+01    3.98050e+01    3.98081e+01    3.98105e+01    3.98124e+01    3.98139e+01    
1.02280e+03    3.86692e+01    3.89827e+01    3.91783e+01    3.93020e+01    3.93856e+01    3.94498e+01    3.94992e+01    3.95381e+01    3.95692e+01    3.95951e+01    3.96172e+01    3.96361e+01    3.96527e+01    3.96668e+01    3.96791e+01    3.96894e+01    3.96985e+01    3.97064e+01    3.97133e+01    3.97197e+01    3.97593e+01    3.97791e+01    3.97891e+01    3.97948e+01    3.97984e+01    3.98011e+01    3.98032e+01    3.98049e+01    
1.02300e+03    3.86628e+01    3.89765e+01    3.91713e+01    3.92975e+01    3.93833e+01    3.94494e+01    3.95006e+01    3.95411e+01    3.95733e+01    3.96000e+01    3.96226e+01    3.96417e+01    3.96584e+01    3.96726e+01    3.96849e+01    3.96953e+01    3.97045e+01    3.97125e+01    3.97196e+01    3.97260e+01    3.97658e+01    3.97853e+01    3.97955e+01    3.98015e+01    3.98054e+01    3.98084e+01    3.98106e+01    3.98123e+01    
1.02320e+03    3.86499e+01    3.89654e+01    3.91584e+01    3.92818e+01    3.93672e+01    3.94330e+01    3.94847e+01    3.95254e+01    3.95573e+01    3.95835e+01    3.96058e+01    3.96246e+01    3.96411e+01    3.96550e+01    3.96671e+01    3.96772e+01    3.96862e+01    3.96939e+01    3.97007e+01    3.97069e+01    3.97454e+01    3.97643e+01    3.97734e+01    3.97784e+01    3.97816e+01    3.97842e+01    3.97864e+01    3.97882e+01    
1.02340e+03    3.86381e+01    3.89554e+01    3.91464e+01    3.92682e+01    3.93543e+01    3.94207e+01    3.94730e+01    3.95140e+01    3.95459e+01    3.95720e+01    3.95941e+01    3.96126e+01    3.96288e+01    3.96425e+01    3.96542e+01    3.96640e+01    3.96726e+01    3.96800e+01    3.96865e+01    3.96923e+01    3.97295e+01    3.97482e+01    3.97571e+01    3.97616e+01    3.97645e+01    3.97670e+01    3.97691e+01    3.97708e+01    
1.02360e+03    3.86201e+01    3.89391e+01    3.91291e+01    3.92474e+01    3.93325e+01    3.93983e+01    3.94505e+01    3.94913e+01    3.95228e+01    3.95485e+01    3.95703e+01    3.95887e+01    3.96049e+01    3.96186e+01    3.96303e+01    3.96400e+01    3.96484e+01    3.96557e+01    3.96620e+01    3.96677e+01    3.97053e+01    3.97253e+01    3.97347e+01    3.97396e+01    3.97426e+01    3.97450e+01    3.97471e+01    3.97488e+01    
1.02380e+03    3.85794e+01    3.88989e+01    3.90827e+01    3.91942e+01    3.92770e+01    3.93423e+01    3.93947e+01    3.94354e+01    3.94661e+01    3.94910e+01    3.95125e+01    3.95308e+01    3.95471e+01    3.95609e+01    3.95727e+01    3.95825e+01    3.95911e+01    3.95984e+01    3.96048e+01    3.96107e+01    3.96506e+01    3.96731e+01    3.96837e+01    3.96892e+01    3.96925e+01    3.96953e+01    3.96975e+01    3.96994e+01    
1.02400e+03    3.85296e+01    3.88489e+01    3.90256e+01    3.91273e+01    3.92053e+01    3.92699e+01    3.93225e+01    3.93630e+01    3.93931e+01    3.94174e+01    3.94384e+01    3.94565e+01    3.94727e+01    3.94864e+01    3.94984e+01    3.95083e+01    3.95172e+01    3.95249e+01    3.95316e+01    3.95378e+01    3.95819e+01    3.96071e+01    3.96189e+01    3.96248e+01    3.96283e+01    3.96310e+01    3.96333e+01    3.96351e+01    
1.02420e+03    3.84727e+01    3.87891e+01    3.89588e+01    3.90526e+01    3.91256e+01    3.91905e+01    3.92444e+01    3.92850e+01    3.93147e+01    3.93384e+01    3.93593e+01    3.93776e+01    3.93941e+01    3.94083e+01    3.94208e+01    3.94314e+01    3.94408e+01    3.94491e+01    3.94565e+01    3.94633e+01    3.95127e+01    3.95406e+01    3.95523e+01    3.95574e+01    3.95600e+01    3.95620e+01    3.95638e+01    3.95654e+01    
1.02440e+03    3.84372e+01    3.87484e+01    3.89139e+01    3.90093e+01    3.90830e+01    3.91500e+01    3.92068e+01    3.92503e+01    3.92822e+01    3.93076e+01    3.93294e+01    3.93481e+01    3.93648e+01    3.93792e+01    3.93918e+01    3.94025e+01    3.94122e+01    3.94207e+01    3.94283e+01    3.94354e+01    3.94883e+01    3.95196e+01    3.95344e+01    3.95419e+01    3.95465e+01    3.95503e+01    3.95534e+01    3.95558e+01    
1.02460e+03    3.84034e+01    3.87148e+01    3.88758e+01    3.89671e+01    3.90373e+01    3.91025e+01    3.91585e+01    3.92017e+01    3.92336e+01    3.92594e+01    3.92815e+01    3.93006e+01    3.93177e+01    3.93325e+01    3.93454e+01    3.93565e+01    3.93665e+01    3.93753e+01    3.93832e+01    3.93906e+01    3.94476e+01    3.94822e+01    3.94985e+01    3.95068e+01    3.95118e+01    3.95157e+01    3.95187e+01    3.95211e+01    
1.02480e+03    3.83468e+01    3.86574e+01    3.88047e+01    3.88898e+01    3.89550e+01    3.90172e+01    3.90710e+01    3.91130e+01    3.91449e+01    3.91709e+01    3.91937e+01    3.92135e+01    3.92314e+01    3.92469e+01    3.92606e+01    3.92723e+01    3.92829e+01    3.92924e+01    3.93009e+01    3.93090e+01    3.93737e+01    3.94142e+01    3.94327e+01    3.94417e+01    3.94471e+01    3.94513e+01    3.94548e+01    3.94575e+01    
1.02500e+03    3.82967e+01    3.86075e+01    3.87437e+01    3.88217e+01    3.88818e+01    3.89375e+01    3.89868e+01    3.90266e+01    3.90577e+01    3.90837e+01    3.91069e+01    3.91274e+01    3.91460e+01    3.91623e+01    3.91767e+01    3.91891e+01    3.92005e+01    3.92106e+01    3.92199e+01    3.92286e+01    3.93019e+01    3.93496e+01    3.93727e+01    3.93849e+01    3.93921e+01    3.93969e+01    3.94002e+01    3.94027e+01    
1.02520e+03    3.82458e+01    3.85526e+01    3.86801e+01    3.87523e+01    3.88088e+01    3.88607e+01    3.89063e+01    3.89442e+01    3.89752e+01    3.90019e+01    3.90255e+01    3.90463e+01    3.90650e+01    3.90814e+01    3.90959e+01    3.91085e+01    3.91200e+01    3.91304e+01    3.91399e+01    3.91489e+01    3.92289e+01    3.92814e+01    3.93045e+01    3.93155e+01    3.93219e+01    3.93272e+01    3.93317e+01    3.93353e+01    
1.02540e+03    3.82134e+01    3.85182e+01    3.86461e+01    3.87173e+01    3.87727e+01    3.88240e+01    3.88666e+01    3.89018e+01    3.89317e+01    3.89576e+01    3.89804e+01    3.90002e+01    3.90181e+01    3.90337e+01    3.90476e+01    3.90598e+01    3.90711e+01    3.90814e+01    3.90909e+01    3.91001e+01    3.91858e+01    3.92434e+01    3.92683e+01    3.92797e+01    3.92860e+01    3.92906e+01    3.92943e+01    3.92974e+01    
1.02560e+03    3.81889e+01    3.84946e+01    3.86239e+01    3.86938e+01    3.87489e+01    3.88004e+01    3.88426e+01    3.88770e+01    3.89063e+01    3.89321e+01    3.89552e+01    3.89756e+01    3.89941e+01    3.90105e+01    3.90250e+01    3.90378e+01    3.90496e+01    3.90604e+01    3.90704e+01    3.90799e+01    3.91692e+01    3.92291e+01    3.92552e+01    3.92674e+01    3.92740e+01    3.92786e+01    3.92823e+01    3.92854e+01    
1.02580e+03    3.81674e+01    3.84733e+01    3.86006e+01    3.86775e+01    3.87381e+01    3.87937e+01    3.88387e+01    3.88754e+01    3.89068e+01    3.89344e+01    3.89591e+01    3.89810e+01    3.90008e+01    3.90181e+01    3.90336e+01    3.90470e+01    3.90594e+01    3.90706e+01    3.90809e+01    3.90907e+01    3.91796e+01    3.92376e+01    3.92620e+01    3.92730e+01    3.92790e+01    3.92842e+01    3.92889e+01    3.92928e+01    
1.02600e+03    3.81792e+01    3.84887e+01    3.86277e+01    3.87130e+01    3.87821e+01    3.88445e+01    3.88929e+01    3.89301e+01    3.89607e+01    3.89876e+01    3.90122e+01    3.90343e+01    3.90546e+01    3.90724e+01    3.90879e+01    3.91012e+01    3.91132e+01    3.91239e+01    3.91336e+01    3.91427e+01    3.92232e+01    3.92758e+01    3.92981e+01    3.93082e+01    3.93137e+01    3.93180e+01    3.93218e+01    3.93250e+01    
1.02620e+03    3.82214e+01    3.85319e+01    3.86876e+01    3.87831e+01    3.88592e+01    3.89248e+01    3.89761e+01    3.90155e+01    3.90468e+01    3.90734e+01    3.90975e+01    3.91188e+01    3.91383e+01    3.91552e+01    3.91700e+01    3.91826e+01    3.91940e+01    3.92041e+01    3.92131e+01    3.92216e+01    3.92923e+01    3.93371e+01    3.93566e+01    3.93656e+01    3.93703e+01    3.93734e+01    3.93758e+01    3.93779e+01    
1.02640e+03    3.82554e+01    3.85667e+01    3.87364e+01    3.88400e+01    3.89193e+01    3.89832e+01    3.90338e+01    3.90726e+01    3.91024e+01    3.91276e+01    3.91506e+01    3.91713e+01    3.91902e+01    3.92068e+01    3.92211e+01    3.92332e+01    3.92440e+01    3.92535e+01    3.92620e+01    3.92699e+01    3.93341e+01    3.93751e+01    3.93938e+01    3.94030e+01    3.94083e+01    3.94122e+01    3.94152e+01    3.94177e+01    
1.02660e+03    3.83041e+01    3.86177e+01    3.88040e+01    3.89168e+01    3.89991e+01    3.90616e+01    3.91104e+01    3.91478e+01    3.91766e+01    3.92009e+01    3.92230e+01    3.92430e+01    3.92612e+01    3.92770e+01    3.92906e+01    3.93019e+01    3.93120e+01    3.93207e+01    3.93285e+01    3.93356e+01    3.93934e+01    3.94304e+01    3.94470e+01    3.94549e+01    3.94594e+01    3.94628e+01    3.94656e+01    3.94680e+01    
1.02680e+03    3.83434e+01    3.86589e+01    3.88564e+01    3.89733e+01    3.90565e+01    3.91170e+01    3.91657e+01    3.92040e+01    3.92335e+01    3.92583e+01    3.92809e+01    3.93011e+01    3.93195e+01    3.93354e+01    3.93490e+01    3.93603e+01    3.93702e+01    3.93787e+01    3.93862e+01    3.93931e+01    3.94462e+01    3.94791e+01    3.94936e+01    3.95003e+01    3.95041e+01    3.95071e+01    3.95096e+01    3.95117e+01    
1.02700e+03    3.83743e+01    3.86895e+01    3.88930e+01    3.90149e+01    3.91016e+01    3.91654e+01    3.92161e+01    3.92562e+01    3.92873e+01    3.93135e+01    3.93368e+01    3.93575e+01    3.93761e+01    3.93920e+01    3.94057e+01    3.94170e+01    3.94270e+01    3.94356e+01    3.94431e+01    3.94499e+01    3.94993e+01    3.95280e+01    3.95409e+01    3.95470e+01    3.95502e+01    3.95526e+01    3.95545e+01    3.95562e+01    
1.02720e+03    3.84020e+01    3.87186e+01    3.89266e+01    3.90513e+01    3.91379e+01    3.92013e+01    3.92525e+01    3.92935e+01    3.93256e+01    3.93524e+01    3.93760e+01    3.93966e+01    3.94149e+01    3.94305e+01    3.94438e+01    3.94547e+01    3.94641e+01    3.94722e+01    3.94792e+01    3.94855e+01    3.95309e+01    3.95577e+01    3.95699e+01    3.95757e+01    3.95789e+01    3.95812e+01    3.95831e+01    3.95849e+01    
