                                             LOG (LUMINOSITY)
               |-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
WAVELENGTH [A]    1 Myr          2 Myr          3 Myr          4 Myr          5 Myr          6 Myr          7 Myr          8 Myr          9 Myr          10 Myr         11 Myr         12 Myr         13 Myr        14 Myr         15 Myr         16 Myr          17 Myr        18 Myr         19 Myr         20 Myr          30Myr          40Myr          50Myr           60Myr         70Myr           80Myr         90Myr           100Myr
1.01800e+03    3.97480e+01    3.98142e+01    3.97940e+01    3.96073e+01    3.94479e+01    3.93174e+01    3.91739e+01    3.90774e+01    3.90007e+01    3.89401e+01    3.88931e+01    3.88414e+01    3.87980e+01    3.87512e+01    3.87007e+01    3.86526e+01    3.86190e+01    3.85622e+01    3.85344e+01    3.85003e+01    3.81231e+01    3.78722e+01    3.76430e+01    3.74522e+01    3.72432e+01    3.71342e+01    3.69093e+01    3.67909e+01    
1.01820e+03    3.97397e+01    3.98064e+01    3.97803e+01    3.95832e+01    3.94368e+01    3.93170e+01    3.91867e+01    3.90887e+01    3.90095e+01    3.89463e+01    3.88960e+01    3.88403e+01    3.87904e+01    3.87335e+01    3.86696e+01    3.86094e+01    3.85654e+01    3.84989e+01    3.84642e+01    3.84265e+01    3.81185e+01    3.78772e+01    3.76381e+01    3.74385e+01    3.72156e+01    3.70908e+01    3.68650e+01    3.67661e+01    
1.01840e+03    3.97540e+01    3.98228e+01    3.98177e+01    3.96252e+01    3.94823e+01    3.93709e+01    3.92312e+01    3.91401e+01    3.90637e+01    3.89952e+01    3.89375e+01    3.88766e+01    3.88251e+01    3.87718e+01    3.87155e+01    3.86623e+01    3.86241e+01    3.85631e+01    3.85323e+01    3.84961e+01    3.81359e+01    3.78851e+01    3.76504e+01    3.74552e+01    3.72423e+01    3.71311e+01    3.69155e+01    3.68148e+01    
1.01860e+03    3.97700e+01    3.98418e+01    3.98451e+01    3.96549e+01    3.95115e+01    3.94018e+01    3.92643e+01    3.91727e+01    3.90925e+01    3.90152e+01    3.89490e+01    3.88819e+01    3.88284e+01    3.87792e+01    3.87313e+01    3.86856e+01    3.86540e+01    3.85993e+01    3.85729e+01    3.85400e+01    3.81618e+01    3.79062e+01    3.76725e+01    3.74775e+01    3.72606e+01    3.71422e+01    3.69201e+01    3.68178e+01    
1.01880e+03    3.97816e+01    3.98605e+01    3.98533e+01    3.96594e+01    3.95164e+01    3.94047e+01    3.92701e+01    3.91801e+01    3.91008e+01    3.90238e+01    3.89575e+01    3.88901e+01    3.88364e+01    3.87869e+01    3.87386e+01    3.86926e+01    3.86606e+01    3.86056e+01    3.85790e+01    3.85456e+01    3.81612e+01    3.79058e+01    3.76738e+01    3.74799e+01    3.72624e+01    3.71414e+01    3.69087e+01    3.67925e+01    
1.01900e+03    3.97793e+01    3.98579e+01    3.98434e+01    3.96516e+01    3.95045e+01    3.93899e+01    3.92565e+01    3.91606e+01    3.90796e+01    3.90084e+01    3.89502e+01    3.88893e+01    3.88394e+01    3.87896e+01    3.87383e+01    3.86895e+01    3.86550e+01    3.85974e+01    3.85689e+01    3.85337e+01    3.81405e+01    3.78750e+01    3.76345e+01    3.74363e+01    3.72338e+01    3.71426e+01    3.69241e+01    3.67937e+01    
1.01920e+03    3.97658e+01    3.98407e+01    3.97956e+01    3.95967e+01    3.94496e+01    3.93368e+01    3.91970e+01    3.90819e+01    3.89899e+01    3.89239e+01    3.88777e+01    3.88265e+01    3.87832e+01    3.87360e+01    3.86847e+01    3.86358e+01    3.86016e+01    3.85439e+01    3.85154e+01    3.84805e+01    3.80950e+01    3.78242e+01    3.75750e+01    3.73698e+01    3.71629e+01    3.70709e+01    3.68536e+01    3.67287e+01    
1.01940e+03    3.97629e+01    3.98429e+01    3.97921e+01    3.95852e+01    3.94333e+01    3.93095e+01    3.91754e+01    3.90662e+01    3.89766e+01    3.89066e+01    3.88536e+01    3.87963e+01    3.87472e+01    3.86943e+01    3.86369e+01    3.85826e+01    3.85438e+01    3.84813e+01    3.84493e+01    3.84117e+01    3.80326e+01    3.77459e+01    3.74737e+01    3.72509e+01    3.70451e+01    3.69725e+01    3.67809e+01    3.66797e+01    
1.01960e+03    3.97665e+01    3.98495e+01    3.98139e+01    3.96050e+01    3.94484e+01    3.93209e+01    3.91811e+01    3.90831e+01    3.90023e+01    3.89337e+01    3.88770e+01    3.88158e+01    3.87610e+01    3.87002e+01    3.86324e+01    3.85682e+01    3.85206e+01    3.84491e+01    3.84105e+01    3.83679e+01    3.80093e+01    3.77405e+01    3.74820e+01    3.72700e+01    3.70623e+01    3.69759e+01    3.67716e+01    3.66652e+01    
1.01980e+03    3.97638e+01    3.98475e+01    3.98123e+01    3.96026e+01    3.94445e+01    3.93156e+01    3.91713e+01    3.90695e+01    3.89870e+01    3.89204e+01    3.88670e+01    3.88082e+01    3.87550e+01    3.86944e+01    3.86259e+01    3.85611e+01    3.85128e+01    3.84408e+01    3.84018e+01    3.83592e+01    3.80093e+01    3.77371e+01    3.74720e+01    3.72558e+01    3.70569e+01    3.69881e+01    3.67919e+01    3.66789e+01    
1.02000e+03    3.97615e+01    3.98404e+01    3.98246e+01    3.96171e+01    3.94612e+01    3.93406e+01    3.92070e+01    3.91157e+01    3.90353e+01    3.89577e+01    3.88896e+01    3.88192e+01    3.87590e+01    3.86985e+01    3.86352e+01    3.85754e+01    3.85318e+01    3.84645e+01    3.84290e+01    3.83889e+01    3.80233e+01    3.77463e+01    3.74808e+01    3.72635e+01    3.70600e+01    3.69850e+01    3.67799e+01    3.66590e+01    
1.02020e+03    3.97480e+01    3.98130e+01    3.98027e+01    3.96066e+01    3.94576e+01    3.93384e+01    3.92114e+01    3.91206e+01    3.90393e+01    3.89594e+01    3.88892e+01    3.88173e+01    3.87573e+01    3.86992e+01    3.86404e+01    3.85847e+01    3.85447e+01    3.84809e+01    3.84481e+01    3.84098e+01    3.80318e+01    3.77447e+01    3.74713e+01    3.72483e+01    3.70491e+01    3.69862e+01    3.67923e+01    3.66767e+01    
1.02040e+03    3.97180e+01    3.97684e+01    3.97190e+01    3.94979e+01    3.93468e+01    3.92516e+01    3.91396e+01    3.90530e+01    3.89730e+01    3.88912e+01    3.88183e+01    3.87449e+01    3.86857e+01    3.86320e+01    3.85804e+01    3.85315e+01    3.84977e+01    3.84401e+01    3.84117e+01    3.83775e+01    3.80115e+01    3.77124e+01    3.74205e+01    3.71829e+01    3.69933e+01    3.69573e+01    3.67815e+01    3.66699e+01    
1.02060e+03    3.96877e+01    3.97274e+01    3.96383e+01    3.94294e+01    3.93016e+01    3.91957e+01    3.90759e+01    3.89744e+01    3.88867e+01    3.88095e+01    3.87476e+01    3.86842e+01    3.86338e+01    3.85863e+01    3.85396e+01    3.84950e+01    3.84653e+01    3.84113e+01    3.83855e+01    3.83535e+01    3.79877e+01    3.76702e+01    3.73514e+01    3.70868e+01    3.68877e+01    3.68639e+01    3.66973e+01    3.65930e+01    
1.02080e+03    3.96913e+01    3.97456e+01    3.97043e+01    3.94975e+01    3.93366e+01    3.92150e+01    3.90878e+01    3.89934e+01    3.89100e+01    3.88306e+01    3.87624e+01    3.86927e+01    3.86352e+01    3.85801e+01    3.85249e+01    3.84726e+01    3.84364e+01    3.83760e+01    3.83457e+01    3.83105e+01    3.79609e+01    3.76512e+01    3.73362e+01    3.70737e+01    3.68584e+01    3.68114e+01    3.66447e+01    3.65632e+01    
1.02100e+03    3.96953e+01    3.97543e+01    3.96980e+01    3.94771e+01    3.93196e+01    3.91983e+01    3.90667e+01    3.89724e+01    3.88880e+01    3.88046e+01    3.87314e+01    3.86569e+01    3.85948e+01    3.85353e+01    3.84759e+01    3.84198e+01    3.83807e+01    3.83171e+01    3.82846e+01    3.82482e+01    3.79202e+01    3.76259e+01    3.73264e+01    3.70821e+01    3.68920e+01    3.68610e+01    3.66932e+01    3.65939e+01    
1.02120e+03    3.96901e+01    3.97591e+01    3.96904e+01    3.94633e+01    3.93032e+01    3.91776e+01    3.90587e+01    3.89655e+01    3.88796e+01    3.87922e+01    3.87147e+01    3.86366e+01    3.85723e+01    3.85132e+01    3.84560e+01    3.84021e+01    3.83649e+01    3.83030e+01    3.82716e+01    3.82359e+01    3.78981e+01    3.75913e+01    3.72766e+01    3.70155e+01    3.68074e+01    3.67685e+01    3.66069e+01    3.65283e+01    
1.02140e+03    3.96874e+01    3.97546e+01    3.97002e+01    3.94885e+01    3.93275e+01    3.92064e+01    3.90780e+01    3.89723e+01    3.88824e+01    3.88061e+01    3.87447e+01    3.86798e+01    3.86236e+01    3.85643e+01    3.85005e+01    3.84403e+01    3.83972e+01    3.83295e+01    3.82939e+01    3.82544e+01    3.79119e+01    3.76147e+01    3.73144e+01    3.70678e+01    3.68667e+01    3.68228e+01    3.66480e+01    3.65513e+01    
1.02160e+03    3.96929e+01    3.97649e+01    3.97346e+01    3.95371e+01    3.93877e+01    3.92731e+01    3.91486e+01    3.90451e+01    3.89598e+01    3.88911e+01    3.88366e+01    3.87767e+01    3.87225e+01    3.86610e+01    3.85915e+01    3.85255e+01    3.84763e+01    3.84025e+01    3.83621e+01    3.83173e+01    3.79363e+01    3.76397e+01    3.73517e+01    3.71153e+01    3.69067e+01    3.68423e+01    3.66542e+01    3.65559e+01    
1.02180e+03    3.96979e+01    3.97753e+01    3.97707e+01    3.95769e+01    3.94309e+01    3.93229e+01    3.92002e+01    3.90995e+01    3.90137e+01    3.89397e+01    3.88785e+01    3.88133e+01    3.87555e+01    3.86931e+01    3.86243e+01    3.85590e+01    3.85102e+01    3.84368e+01    3.83966e+01    3.83515e+01    3.79488e+01    3.76439e+01    3.73524e+01    3.71123e+01    3.69001e+01    3.68340e+01    3.66441e+01    3.65450e+01    
1.02200e+03    3.96912e+01    3.97734e+01    3.97706e+01    3.95758e+01    3.94310e+01    3.93222e+01    3.92027e+01    3.90977e+01    3.90083e+01    3.89331e+01    3.88726e+01    3.88079e+01    3.87508e+01    3.86891e+01    3.86212e+01    3.85567e+01    3.85087e+01    3.84358e+01    3.83959e+01    3.83507e+01    3.79323e+01    3.76072e+01    3.72929e+01    3.70323e+01    3.68271e+01    3.67909e+01    3.66195e+01    3.65224e+01    
1.02220e+03    3.96782e+01    3.97607e+01    3.97606e+01    3.95622e+01    3.94232e+01    3.93200e+01    3.92097e+01    3.91127e+01    3.90272e+01    3.89489e+01    3.88823e+01    3.88125e+01    3.87518e+01    3.86889e+01    3.86214e+01    3.85571e+01    3.85093e+01    3.84363e+01    3.83963e+01    3.83504e+01    3.79089e+01    3.75620e+01    3.72245e+01    3.69434e+01    3.67649e+01    3.67787e+01    3.66277e+01    3.65211e+01    
1.02240e+03    3.96597e+01    3.97407e+01    3.97293e+01    3.95243e+01    3.93909e+01    3.92918e+01    3.91797e+01    3.90824e+01    3.89972e+01    3.89195e+01    3.88534e+01    3.87839e+01    3.87229e+01    3.86586e+01    3.85890e+01    3.85228e+01    3.84734e+01    3.83988e+01    3.83576e+01    3.83113e+01    3.78931e+01    3.75585e+01    3.72289e+01    3.69549e+01    3.67662e+01    3.67625e+01    3.66056e+01    3.65049e+01    
1.02260e+03    3.96385e+01    3.97171e+01    3.96986e+01    3.94918e+01    3.93596e+01    3.92628e+01    3.91497e+01    3.90491e+01    3.89625e+01    3.88870e+01    3.88242e+01    3.87571e+01    3.86970e+01    3.86315e+01    3.85587e+01    3.84894e+01    3.84374e+01    3.83600e+01    3.83167e+01    3.82692e+01    3.78750e+01    3.75511e+01    3.72261e+01    3.69519e+01    3.67172e+01    3.66556e+01    3.65066e+01    3.64698e+01    
1.02280e+03    3.96172e+01    3.96927e+01    3.96816e+01    3.94808e+01    3.93474e+01    3.92521e+01    3.91461e+01    3.90439e+01    3.89562e+01    3.88815e+01    3.88199e+01    3.87537e+01    3.86936e+01    3.86269e+01    3.85519e+01    3.84804e+01    3.84263e+01    3.83465e+01    3.83013e+01    3.82523e+01    3.78605e+01    3.75533e+01    3.72524e+01    3.70032e+01    3.67804e+01    3.67084e+01    3.65438e+01    3.64933e+01    
1.02300e+03    3.96030e+01    3.96772e+01    3.96785e+01    3.94853e+01    3.93564e+01    3.92656e+01    3.91643e+01    3.90644e+01    3.89767e+01    3.88984e+01    3.88326e+01    3.87629e+01    3.87008e+01    3.86341e+01    3.85607e+01    3.84907e+01    3.84380e+01    3.83597e+01    3.83156e+01    3.82670e+01    3.78592e+01    3.75583e+01    3.72730e+01    3.70388e+01    3.68264e+01    3.67533e+01    3.65597e+01    3.64667e+01    
1.02320e+03    3.95920e+01    3.96741e+01    3.96586e+01    3.94632e+01    3.93400e+01    3.92495e+01    3.91560e+01    3.90490e+01    3.89553e+01    3.88754e+01    3.88102e+01    3.87410e+01    3.86785e+01    3.86103e+01    3.85344e+01    3.84619e+01    3.84071e+01    3.83262e+01    3.82801e+01    3.82302e+01    3.78328e+01    3.75085e+01    3.71839e+01    3.69145e+01    3.67184e+01    3.67013e+01    3.65439e+01    3.64572e+01    
1.02340e+03    3.95793e+01    3.96679e+01    3.96417e+01    3.94484e+01    3.93331e+01    3.92412e+01    3.91515e+01    3.90415e+01    3.89444e+01    3.88616e+01    3.87945e+01    3.87232e+01    3.86585e+01    3.85877e+01    3.85087e+01    3.84331e+01    3.83754e+01    3.82914e+01    3.82429e+01    3.81914e+01    3.78138e+01    3.74845e+01    3.71420e+01    3.68535e+01    3.66574e+01    3.66582e+01    3.65124e+01    3.64316e+01    
1.02360e+03    3.95627e+01    3.96612e+01    3.96155e+01    3.94173e+01    3.93072e+01    3.92160e+01    3.91303e+01    3.90143e+01    3.89129e+01    3.88310e+01    3.87671e+01    3.86983e+01    3.86347e+01    3.85627e+01    3.84806e+01    3.84020e+01    3.83417e+01    3.82549e+01    3.82043e+01    3.81521e+01    3.78137e+01    3.74927e+01    3.71473e+01    3.68534e+01    3.66427e+01    3.66318e+01    3.64814e+01    3.64043e+01    
1.02380e+03    3.95340e+01    3.96287e+01    3.95451e+01    3.93425e+01    3.92446e+01    3.91583e+01    3.90767e+01    3.89499e+01    3.88408e+01    3.87603e+01    3.87021e+01    3.86383e+01    3.85780e+01    3.85073e+01    3.84250e+01    3.83463e+01    3.82865e+01    3.82002e+01    3.81502e+01    3.80999e+01    3.78028e+01    3.74921e+01    3.71494e+01    3.68581e+01    3.66425e+01    3.66231e+01    3.64703e+01    3.63972e+01    
1.02400e+03    3.95013e+01    3.95896e+01    3.94571e+01    3.92357e+01    3.91565e+01    3.90853e+01    3.90045e+01    3.88698e+01    3.87540e+01    3.86720e+01    3.86162e+01    3.85548e+01    3.84974e+01    3.84301e+01    3.83525e+01    3.82789e+01    3.82248e+01    3.81445e+01    3.80994e+01    3.80544e+01    3.77855e+01    3.74749e+01    3.71244e+01    3.68208e+01    3.65758e+01    3.65322e+01    3.63856e+01    3.63463e+01    
1.02420e+03    3.94609e+01    3.95314e+01    3.93614e+01    3.91191e+01    3.90597e+01    3.90152e+01    3.89333e+01    3.87856e+01    3.86601e+01    3.85803e+01    3.85330e+01    3.84789e+01    3.84280e+01    3.83660e+01    3.82939e+01    3.82258e+01    3.81776e+01    3.81033e+01    3.80630e+01    3.80229e+01    3.77715e+01    3.74344e+01    3.70278e+01    3.66422e+01    3.63462e+01    3.63479e+01    3.62544e+01    3.62610e+01    
1.02440e+03    3.94273e+01    3.94706e+01    3.93164e+01    3.90777e+01    3.90202e+01    3.89917e+01    3.89202e+01    3.87812e+01    3.86599e+01    3.85734e+01    3.85158e+01    3.84537e+01    3.83977e+01    3.83347e+01    3.82649e+01    3.81993e+01    3.81538e+01    3.80825e+01    3.80446e+01    3.80074e+01    3.77817e+01    3.74817e+01    3.71395e+01    3.68493e+01    3.66402e+01    3.66266e+01    3.64620e+01    3.63664e+01    
1.02460e+03    3.94012e+01    3.94398e+01    3.92598e+01    3.90123e+01    3.89539e+01    3.89330e+01    3.88644e+01    3.87287e+01    3.86111e+01    3.85281e+01    3.84728e+01    3.84128e+01    3.83584e+01    3.82966e+01    3.82278e+01    3.81634e+01    3.81196e+01    3.80501e+01    3.80138e+01    3.79791e+01    3.77822e+01    3.74883e+01    3.71484e+01    3.68582e+01    3.66289e+01    3.65898e+01    3.64193e+01    3.63396e+01    
1.02480e+03    3.93627e+01    3.93747e+01    3.91440e+01    3.89029e+01    3.88383e+01    3.88272e+01    3.87539e+01    3.86257e+01    3.85177e+01    3.84432e+01    3.83934e+01    3.83381e+01    3.82875e+01    3.82280e+01    3.81613e+01    3.80993e+01    3.80587e+01    3.79925e+01    3.79590e+01    3.79287e+01    3.77777e+01    3.74823e+01    3.71287e+01    3.68227e+01    3.65917e+01    3.65685e+01    3.64147e+01    3.63473e+01    
1.02500e+03    3.93283e+01    3.93250e+01    3.90332e+01    3.88036e+01    3.87158e+01    3.86918e+01    3.86291e+01    3.85117e+01    3.84155e+01    3.83518e+01    3.83092e+01    3.82601e+01    3.82142e+01    3.81580e+01    3.80940e+01    3.80351e+01    3.79985e+01    3.79361e+01    3.79057e+01    3.78798e+01    3.77670e+01    3.75001e+01    3.71849e+01    3.69160e+01    3.66455e+01    3.65147e+01    3.62997e+01    3.62569e+01    
1.02520e+03    3.92927e+01    3.92639e+01    3.89343e+01    3.87081e+01    3.86114e+01    3.85763e+01    3.85070e+01    3.84133e+01    3.83366e+01    3.82773e+01    3.82307e+01    3.81786e+01    3.81310e+01    3.80743e+01    3.80113e+01    3.79538e+01    3.79204e+01    3.78605e+01    3.78322e+01    3.78111e+01    3.77465e+01    3.74547e+01    3.70890e+01    3.67694e+01    3.65477e+01    3.65496e+01    3.64070e+01    3.63373e+01    
1.02540e+03    3.92631e+01    3.92296e+01    3.89021e+01    3.86676e+01    3.85718e+01    3.85295e+01    3.84203e+01    3.83417e+01    3.82761e+01    3.82149e+01    3.81611e+01    3.81040e+01    3.80538e+01    3.79975e+01    3.79382e+01    3.78848e+01    3.78567e+01    3.78020e+01    3.77780e+01    3.77633e+01    3.77455e+01    3.74547e+01    3.70814e+01    3.67455e+01    3.64663e+01    3.64172e+01    3.62809e+01    3.62674e+01    
1.02560e+03    3.92350e+01    3.92115e+01    3.88734e+01    3.86358e+01    3.85462e+01    3.85049e+01    3.83819e+01    3.83013e+01    3.82387e+01    3.81861e+01    3.81414e+01    3.80918e+01    3.80467e+01    3.79928e+01    3.79343e+01    3.78815e+01    3.78541e+01    3.78000e+01    3.77764e+01    3.77621e+01    3.77447e+01    3.74584e+01    3.70934e+01    3.67671e+01    3.64775e+01    3.63993e+01    3.62580e+01    3.62620e+01    
1.02580e+03    3.92031e+01    3.91717e+01    3.88578e+01    3.86665e+01    3.85733e+01    3.85300e+01    3.84059e+01    3.83301e+01    3.82720e+01    3.82226e+01    3.81797e+01    3.81310e+01    3.80863e+01    3.80320e+01    3.79721e+01    3.79176e+01    3.78877e+01    3.78313e+01    3.78058e+01    3.77884e+01    3.77466e+01    3.74456e+01    3.70580e+01    3.67080e+01    3.64798e+01    3.65077e+01    3.63856e+01    3.63295e+01    
1.02600e+03    3.91919e+01    3.91912e+01    3.89283e+01    3.87520e+01    3.86829e+01    3.86334e+01    3.84896e+01    3.83870e+01    3.83151e+01    3.82725e+01    3.82424e+01    3.82023e+01    3.81611e+01    3.81038e+01    3.80350e+01    3.79717e+01    3.79326e+01    3.78672e+01    3.78349e+01    3.78105e+01    3.77457e+01    3.74441e+01    3.70584e+01    3.67080e+01    3.64514e+01    3.64495e+01    3.63268e+01    3.62939e+01    
1.02620e+03    3.92085e+01    3.92389e+01    3.90529e+01    3.88702e+01    3.87984e+01    3.87364e+01    3.86151e+01    3.85009e+01    3.84142e+01    3.83596e+01    3.83225e+01    3.82769e+01    3.82320e+01    3.81731e+01    3.81035e+01    3.80388e+01    3.79969e+01    3.79287e+01    3.78938e+01    3.78642e+01    3.77447e+01    3.74424e+01    3.70665e+01    3.67233e+01    3.64040e+01    3.63053e+01    3.61726e+01    3.62091e+01    
1.02640e+03    3.92247e+01    3.92800e+01    3.91457e+01    3.89612e+01    3.88642e+01    3.87823e+01    3.86778e+01    3.85470e+01    3.84471e+01    3.83930e+01    3.83623e+01    3.83208e+01    3.82776e+01    3.82171e+01    3.81429e+01    3.80735e+01    3.80265e+01    3.79529e+01    3.79139e+01    3.78797e+01    3.77408e+01    3.74492e+01    3.70975e+01    3.67909e+01    3.65309e+01    3.64694e+01    3.63184e+01    3.62932e+01    
1.02660e+03    3.92496e+01    3.93401e+01    3.92610e+01    3.90718e+01    3.89513e+01    3.88481e+01    3.87422e+01    3.86112e+01    3.85106e+01    3.84553e+01    3.84232e+01    3.83801e+01    3.83346e+01    3.82707e+01    3.81913e+01    3.81166e+01    3.80637e+01    3.79845e+01    3.79410e+01    3.79027e+01    3.77576e+01    3.74576e+01    3.70912e+01    3.67670e+01    3.65137e+01    3.64836e+01    3.63424e+01    3.63036e+01    
1.02680e+03    3.92716e+01    3.93925e+01    3.93379e+01    3.91407e+01    3.90040e+01    3.88870e+01    3.88087e+01    3.86820e+01    3.85827e+01    3.85268e+01    3.84930e+01    3.84484e+01    3.84014e+01    3.83357e+01    3.82539e+01    3.81763e+01    3.81197e+01    3.80365e+01    3.79897e+01    3.79467e+01    3.77639e+01    3.74522e+01    3.70726e+01    3.67313e+01    3.64808e+01    3.64748e+01    3.63396e+01    3.62919e+01    
1.02700e+03    3.92849e+01    3.94175e+01    3.93928e+01    3.91980e+01    3.90703e+01    3.89591e+01    3.88774e+01    3.87597e+01    3.86657e+01    3.86058e+01    3.85649e+01    3.85149e+01    3.84646e+01    3.83985e+01    3.83177e+01    3.82409e+01    3.81840e+01    3.81005e+01    3.80530e+01    3.80068e+01    3.77622e+01    3.74454e+01    3.70741e+01    3.67403e+01    3.64546e+01    3.63928e+01    3.62488e+01    3.62385e+01    
1.02720e+03    3.93039e+01    3.94481e+01    3.94414e+01    3.92390e+01    3.91025e+01    3.89951e+01    3.89247e+01    3.88129e+01    3.87208e+01    3.86566e+01    3.86093e+01    3.85539e+01    3.84988e+01    3.84282e+01    3.83426e+01    3.82607e+01    3.81986e+01    3.81093e+01    3.80571e+01    3.80067e+01    3.77600e+01    3.74474e+01    3.70830e+01    3.67596e+01    3.64881e+01    3.64320e+01    3.62862e+01    3.62659e+01    
