                                             LOG (LUMINOSITY)
               |-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
WAVELENGTH [A]    1 Myr          2 Myr          3 Myr          4 Myr          5 Myr          6 Myr          7 Myr          8 Myr          9 Myr          10 Myr         11 Myr         12 Myr         13 Myr        14 Myr         15 Myr         16 Myr          17 Myr        18 Myr         19 Myr         20 Myr
1.21225e+03    3.88576e+01    3.89333e+01    3.88742e+01    3.87432e+01    3.87513e+01    3.87375e+01    3.86577e+01    3.85788e+01    3.85102e+01    3.84164e+01    3.83526e+01    3.82870e+01    3.82186e+01    3.81486e+01    3.80633e+01    3.79999e+01    3.79570e+01    3.78781e+01    3.78353e+01    3.77820e+01    
1.21300e+03    3.88347e+01    3.90520e+01    3.86615e+01    3.86583e+01    3.86624e+01    3.86580e+01    3.85826e+01    3.85020e+01    3.84321e+01    3.83379e+01    3.82734e+01    3.82072e+01    3.81392e+01    3.80710e+01    3.79894e+01    3.79277e+01    3.78867e+01    3.78112e+01    3.77696e+01    3.77177e+01    
1.21375e+03    3.86492e+01    3.86398e+01    3.86587e+01    3.84751e+01    3.85973e+01    3.86042e+01    3.85131e+01    3.84293e+01    3.83575e+01    3.82624e+01    3.81956e+01    3.81282e+01    3.80602e+01    3.79936e+01    3.79158e+01    3.78550e+01    3.78154e+01    3.77438e+01    3.77031e+01    3.76519e+01    
1.21450e+03    3.86477e+01    3.86389e+01    3.86483e+01    3.84306e+01    3.85755e+01    3.85615e+01    3.84987e+01    3.84124e+01    3.83430e+01    3.82451e+01    3.81754e+01    3.81077e+01    3.80406e+01    3.79716e+01    3.78916e+01    3.78277e+01    3.77874e+01    3.77170e+01    3.76745e+01    3.76215e+01    
1.21525e+03    3.85577e+01    3.85654e+01    3.87952e+01    3.86127e+01    3.85345e+01    3.85868e+01    3.85314e+01    3.84444e+01    3.83786e+01    3.82776e+01    3.82049e+01    3.81373e+01    3.80695e+01    3.79960e+01    3.79094e+01    3.78398e+01    3.77963e+01    3.77249e+01    3.76795e+01    3.76234e+01    
1.21600e+03    3.86851e+01    3.88429e+01    3.87751e+01    3.84846e+01    3.85930e+01    3.86431e+01    3.85898e+01    3.85019e+01    3.84393e+01    3.83358e+01    3.82608e+01    3.81934e+01    3.81242e+01    3.80457e+01    3.79515e+01    3.78753e+01    3.78277e+01    3.77540e+01    3.77054e+01    3.76459e+01    
1.21675e+03    3.86734e+01    3.86645e+01    3.86998e+01    3.85470e+01    3.86976e+01    3.87499e+01    3.86975e+01    3.86074e+01    3.85440e+01    3.84420e+01    3.83651e+01    3.82961e+01    3.82267e+01    3.81467e+01    3.80495e+01    3.79705e+01    3.79192e+01    3.78426e+01    3.77928e+01    3.77305e+01    
1.21750e+03    3.87296e+01    3.87195e+01    3.87411e+01    3.87250e+01    3.87951e+01    3.88407e+01    3.87845e+01    3.86966e+01    3.86328e+01    3.85318e+01    3.84564e+01    3.83874e+01    3.83195e+01    3.82407e+01    3.81451e+01    3.80681e+01    3.80163e+01    3.79386e+01    3.78893e+01    3.78271e+01    
1.21825e+03    3.88422e+01    3.88586e+01    3.88640e+01    3.87960e+01    3.88955e+01    3.89224e+01    3.88577e+01    3.87718e+01    3.87076e+01    3.86077e+01    3.85345e+01    3.84660e+01    3.83996e+01    3.83226e+01    3.82296e+01    3.81554e+01    3.81044e+01    3.80263e+01    3.79780e+01    3.79168e+01    
1.21900e+03    3.88938e+01    3.88575e+01    3.88743e+01    3.88539e+01    3.89489e+01    3.89854e+01    3.89192e+01    3.88340e+01    3.87686e+01    3.86724e+01    3.86007e+01    3.85327e+01    3.84672e+01    3.83927e+01    3.83032e+01    3.82323e+01    3.81841e+01    3.81068e+01    3.80606e+01    3.80022e+01    
1.21975e+03    3.89327e+01    3.89267e+01    3.89771e+01    3.88668e+01    3.90117e+01    3.90391e+01    3.89694e+01    3.88838e+01    3.88169e+01    3.87242e+01    3.86536e+01    3.85857e+01    3.85213e+01    3.84494e+01    3.83637e+01    3.82959e+01    3.82498e+01    3.81743e+01    3.81303e+01    3.80748e+01    
1.22050e+03    3.90100e+01    3.90315e+01    3.90738e+01    3.89930e+01    3.90718e+01    3.90847e+01    3.90102e+01    3.89239e+01    3.88551e+01    3.87660e+01    3.86961e+01    3.86283e+01    3.85648e+01    3.84958e+01    3.84146e+01    3.83497e+01    3.83055e+01    3.82323e+01    3.81909e+01    3.81383e+01    
1.22125e+03    3.91036e+01    3.91515e+01    3.91512e+01    3.90943e+01    3.91290e+01    3.91294e+01    3.90458e+01    3.89600e+01    3.88905e+01    3.88031e+01    3.87351e+01    3.86677e+01    3.86064e+01    3.85403e+01    3.84636e+01    3.84021e+01    3.83592e+01    3.82885e+01    3.82489e+01    3.81987e+01    
1.22200e+03    3.91294e+01    3.91414e+01    3.92099e+01    3.91651e+01    3.91613e+01    3.91625e+01    3.90742e+01    3.89896e+01    3.89197e+01    3.88339e+01    3.87672e+01    3.87004e+01    3.86409e+01    3.85768e+01    3.85036e+01    3.84447e+01    3.84031e+01    3.83341e+01    3.82957e+01    3.82473e+01    
1.22275e+03    3.91510e+01    3.91675e+01    3.92670e+01    3.91583e+01    3.91933e+01    3.91808e+01    3.90922e+01    3.90081e+01    3.89380e+01    3.88542e+01    3.87882e+01    3.87217e+01    3.86633e+01    3.86004e+01    3.85290e+01    3.84716e+01    3.84314e+01    3.83633e+01    3.83257e+01    3.82784e+01    
1.22350e+03    3.92407e+01    3.92807e+01    3.93614e+01    3.92371e+01    3.92305e+01    3.91994e+01    3.91018e+01    3.90178e+01    3.89475e+01    3.88650e+01    3.87999e+01    3.87340e+01    3.86765e+01    3.86152e+01    3.85462e+01    3.84906e+01    3.84521e+01    3.83854e+01    3.83488e+01    3.83029e+01    
1.22425e+03    3.92661e+01    3.93021e+01    3.93858e+01    3.92918e+01    3.92512e+01    3.92157e+01    3.91069e+01    3.90227e+01    3.89520e+01    3.88705e+01    3.88065e+01    3.87412e+01    3.86846e+01    3.86250e+01    3.85587e+01    3.85050e+01    3.84681e+01    3.84031e+01    3.83674e+01    3.83229e+01    
1.22500e+03    3.92915e+01    3.93314e+01    3.94264e+01    3.93194e+01    3.92637e+01    3.92178e+01    3.91029e+01    3.90185e+01    3.89467e+01    3.88660e+01    3.88030e+01    3.87377e+01    3.86815e+01    3.86236e+01    3.85598e+01    3.85078e+01    3.84718e+01    3.84080e+01    3.83734e+01    3.83300e+01    
1.22575e+03    3.92784e+01    3.93364e+01    3.94150e+01    3.92880e+01    3.92554e+01    3.92135e+01    3.91002e+01    3.90162e+01    3.89436e+01    3.88638e+01    3.88012e+01    3.87360e+01    3.86804e+01    3.86239e+01    3.85622e+01    3.85115e+01    3.84766e+01    3.84139e+01    3.83800e+01    3.83374e+01    
1.22650e+03    3.92900e+01    3.93925e+01    3.94644e+01    3.93351e+01    3.92694e+01    3.92184e+01    3.91009e+01    3.90160e+01    3.89431e+01    3.88641e+01    3.88014e+01    3.87362e+01    3.86816e+01    3.86261e+01    3.85660e+01    3.85163e+01    3.84825e+01    3.84208e+01    3.83873e+01    3.83451e+01    
1.22725e+03    3.92545e+01    3.93720e+01    3.94477e+01    3.93351e+01    3.92638e+01    3.92175e+01    3.91039e+01    3.90196e+01    3.89477e+01    3.88699e+01    3.88075e+01    3.87431e+01    3.86900e+01    3.86351e+01    3.85758e+01    3.85268e+01    3.84942e+01    3.84333e+01    3.84000e+01    3.83584e+01    
1.22800e+03    3.92750e+01    3.93495e+01    3.94529e+01    3.93398e+01    3.92739e+01    3.92186e+01    3.91068e+01    3.90229e+01    3.89524e+01    3.88757e+01    3.88139e+01    3.87506e+01    3.86987e+01    3.86441e+01    3.85854e+01    3.85369e+01    3.85056e+01    3.84454e+01    3.84125e+01    3.83718e+01    
1.22875e+03    3.92790e+01    3.93148e+01    3.94238e+01    3.93422e+01    3.92802e+01    3.92271e+01    3.91084e+01    3.90242e+01    3.89556e+01    3.88797e+01    3.88186e+01    3.87569e+01    3.87054e+01    3.86511e+01    3.85926e+01    3.85443e+01    3.85144e+01    3.84553e+01    3.84230e+01    3.83836e+01    
1.22950e+03    3.92646e+01    3.92854e+01    3.93888e+01    3.93342e+01    3.92733e+01    3.92248e+01    3.91078e+01    3.90266e+01    3.89607e+01    3.88835e+01    3.88240e+01    3.87642e+01    3.87155e+01    3.86621e+01    3.86051e+01    3.85578e+01    3.85287e+01    3.84708e+01    3.84390e+01    3.84002e+01    
1.23025e+03    3.92821e+01    3.92771e+01    3.93563e+01    3.93172e+01    3.92724e+01    3.92215e+01    3.91072e+01    3.90279e+01    3.89641e+01    3.88864e+01    3.88282e+01    3.87698e+01    3.87231e+01    3.86705e+01    3.86146e+01    3.85680e+01    3.85396e+01    3.84826e+01    3.84513e+01    3.84131e+01    
1.23100e+03    3.92922e+01    3.93211e+01    3.93777e+01    3.93291e+01    3.92867e+01    3.92299e+01    3.91070e+01    3.90273e+01    3.89641e+01    3.88878e+01    3.88298e+01    3.87722e+01    3.87258e+01    3.86736e+01    3.86179e+01    3.85714e+01    3.85440e+01    3.84874e+01    3.84567e+01    3.84192e+01    
1.23175e+03    3.93103e+01    3.93401e+01    3.94057e+01    3.93308e+01    3.92968e+01    3.92311e+01    3.91055e+01    3.90259e+01    3.89630e+01    3.88870e+01    3.88295e+01    3.87724e+01    3.87269e+01    3.86756e+01    3.86213e+01    3.85756e+01    3.85489e+01    3.84931e+01    3.84628e+01    3.84257e+01    
1.23250e+03    3.92968e+01    3.92975e+01    3.93852e+01    3.93085e+01    3.92869e+01    3.92260e+01    3.91031e+01    3.90244e+01    3.89618e+01    3.88854e+01    3.88287e+01    3.87722e+01    3.87279e+01    3.86779e+01    3.86253e+01    3.85808e+01    3.85549e+01    3.84999e+01    3.84700e+01    3.84332e+01    
1.23325e+03    3.93075e+01    3.92978e+01    3.93648e+01    3.92871e+01    3.92692e+01    3.92170e+01    3.90981e+01    3.90236e+01    3.89625e+01    3.88837e+01    3.88295e+01    3.87746e+01    3.87321e+01    3.86838e+01    3.86334e+01    3.85904e+01    3.85654e+01    3.85112e+01    3.84819e+01    3.84454e+01    
1.23400e+03    3.93382e+01    3.93478e+01    3.93721e+01    3.92969e+01    3.92744e+01    3.92203e+01    3.90995e+01    3.90280e+01    3.89685e+01    3.88888e+01    3.88369e+01    3.87835e+01    3.87420e+01    3.86944e+01    3.86450e+01    3.86030e+01    3.85787e+01    3.85248e+01    3.84957e+01    3.84597e+01    
1.23475e+03    3.93425e+01    3.93507e+01    3.93470e+01    3.92859e+01    3.92801e+01    3.92255e+01    3.91055e+01    3.90367e+01    3.89789e+01    3.88998e+01    3.88496e+01    3.87975e+01    3.87565e+01    3.87090e+01    3.86593e+01    3.86179e+01    3.85943e+01    3.85401e+01    3.85111e+01    3.84757e+01    
1.23550e+03    3.93197e+01    3.93364e+01    3.93220e+01    3.92626e+01    3.92687e+01    3.92214e+01    3.91058e+01    3.90348e+01    3.89751e+01    3.88991e+01    3.88483e+01    3.87956e+01    3.87543e+01    3.87076e+01    3.86595e+01    3.86189e+01    3.85963e+01    3.85430e+01    3.85145e+01    3.84799e+01    
1.23625e+03    3.93194e+01    3.93199e+01    3.93185e+01    3.92644e+01    3.92662e+01    3.92212e+01    3.91065e+01    3.90327e+01    3.89708e+01    3.88974e+01    3.88456e+01    3.87919e+01    3.87508e+01    3.87053e+01    3.86591e+01    3.86195e+01    3.85978e+01    3.85455e+01    3.85173e+01    3.84833e+01    
1.23700e+03    3.93284e+01    3.93327e+01    3.93347e+01    3.92703e+01    3.92662e+01    3.92194e+01    3.91080e+01    3.90318e+01    3.89670e+01    3.88956e+01    3.88424e+01    3.87870e+01    3.87470e+01    3.87030e+01    3.86594e+01    3.86213e+01    3.85999e+01    3.85489e+01    3.85209e+01    3.84869e+01    
1.23775e+03    3.93312e+01    3.93494e+01    3.93605e+01    3.92987e+01    3.92752e+01    3.92270e+01    3.91181e+01    3.90400e+01    3.89733e+01    3.89032e+01    3.88488e+01    3.87920e+01    3.87524e+01    3.87089e+01    3.86663e+01    3.86287e+01    3.86073e+01    3.85567e+01    3.85286e+01    3.84945e+01    
1.23850e+03    3.93787e+01    3.94114e+01    3.94157e+01    3.93293e+01    3.92898e+01    3.92438e+01    3.91314e+01    3.90513e+01    3.89830e+01    3.89144e+01    3.88588e+01    3.88009e+01    3.87610e+01    3.87175e+01    3.86751e+01    3.86375e+01    3.86161e+01    3.85656e+01    3.85374e+01    3.85032e+01    
1.23925e+03    3.94294e+01    3.94708e+01    3.94996e+01    3.94123e+01    3.93302e+01    3.92679e+01    3.91478e+01    3.90632e+01    3.89929e+01    3.89277e+01    3.88702e+01    3.88112e+01    3.87692e+01    3.87251e+01    3.86819e+01    3.86437e+01    3.86227e+01    3.85722e+01    3.85443e+01    3.85106e+01    
1.24000e+03    3.93917e+01    3.94405e+01    3.94916e+01    3.93863e+01    3.93288e+01    3.92759e+01    3.91587e+01    3.90707e+01    3.89982e+01    3.89358e+01    3.88765e+01    3.88161e+01    3.87727e+01    3.87284e+01    3.86850e+01    3.86466e+01    3.86259e+01    3.85755e+01    3.85476e+01    3.85141e+01    
1.24075e+03    3.94921e+01    3.95562e+01    3.95963e+01    3.94595e+01    3.93550e+01    3.92900e+01    3.91653e+01    3.90743e+01    3.89998e+01    3.89394e+01    3.88787e+01    3.88169e+01    3.87726e+01    3.87282e+01    3.86850e+01    3.86467e+01    3.86263e+01    3.85760e+01    3.85479e+01    3.85145e+01    
1.24150e+03    3.95254e+01    3.96224e+01    3.96703e+01    3.95084e+01    3.93774e+01    3.92995e+01    3.91691e+01    3.90768e+01    3.90019e+01    3.89425e+01    3.88815e+01    3.88197e+01    3.87744e+01    3.87297e+01    3.86858e+01    3.86471e+01    3.86270e+01    3.85765e+01    3.85485e+01    3.85153e+01    
1.24225e+03    3.95615e+01    3.96615e+01    3.97236e+01    3.95543e+01    3.93862e+01    3.93024e+01    3.91671e+01    3.90737e+01    3.89980e+01    3.89389e+01    3.88776e+01    3.88154e+01    3.87690e+01    3.87242e+01    3.86802e+01    3.86413e+01    3.86214e+01    3.85709e+01    3.85431e+01    3.85100e+01    
1.24300e+03    3.96048e+01    3.96982e+01    3.97732e+01    3.95766e+01    3.93932e+01    3.93042e+01    3.91614e+01    3.90669e+01    3.89901e+01    3.89306e+01    3.88690e+01    3.88064e+01    3.87586e+01    3.87141e+01    3.86703e+01    3.86312e+01    3.86113e+01    3.85611e+01    3.85336e+01    3.85007e+01    
1.24375e+03    3.96731e+01    3.97798e+01    3.98435e+01    3.96388e+01    3.94254e+01    3.93157e+01    3.91557e+01    3.90609e+01    3.89830e+01    3.89218e+01    3.88603e+01    3.87974e+01    3.87488e+01    3.87050e+01    3.86625e+01    3.86240e+01    3.86042e+01    3.85546e+01    3.85272e+01    3.84943e+01    
1.24450e+03    3.96518e+01    3.97550e+01    3.98101e+01    3.95977e+01    3.94047e+01    3.93000e+01    3.91449e+01    3.90516e+01    3.89737e+01    3.89105e+01    3.88497e+01    3.87870e+01    3.87384e+01    3.86953e+01    3.86539e+01    3.86159e+01    3.85964e+01    3.85474e+01    3.85201e+01    3.84871e+01    
1.24525e+03    3.96637e+01    3.97697e+01    3.98135e+01    3.95970e+01    3.94010e+01    3.92885e+01    3.91283e+01    3.90373e+01    3.89608e+01    3.88952e+01    3.88361e+01    3.87746e+01    3.87269e+01    3.86846e+01    3.86441e+01    3.86066e+01    3.85877e+01    3.85389e+01    3.85119e+01    3.84788e+01    
1.24600e+03    3.96514e+01    3.97417e+01    3.97621e+01    3.95582e+01    3.93813e+01    3.92742e+01    3.91171e+01    3.90275e+01    3.89523e+01    3.88859e+01    3.88277e+01    3.87673e+01    3.87198e+01    3.86775e+01    3.86368e+01    3.85994e+01    3.85806e+01    3.85320e+01    3.85051e+01    3.84723e+01    
1.24675e+03    3.96210e+01    3.97089e+01    3.97215e+01    3.94875e+01    3.93462e+01    3.92527e+01    3.91086e+01    3.90207e+01    3.89468e+01    3.88802e+01    3.88226e+01    3.87631e+01    3.87155e+01    3.86728e+01    3.86313e+01    3.85935e+01    3.85749e+01    3.85261e+01    3.84993e+01    3.84669e+01    
1.24750e+03    3.95643e+01    3.96522e+01    3.96585e+01    3.94208e+01    3.93067e+01    3.92385e+01    3.91080e+01    3.90215e+01    3.89496e+01    3.88823e+01    3.88250e+01    3.87665e+01    3.87181e+01    3.86740e+01    3.86304e+01    3.85916e+01    3.85730e+01    3.85236e+01    3.84966e+01    3.84643e+01    
1.24825e+03    3.95858e+01    3.96836e+01    3.97093e+01    3.94982e+01    3.93411e+01    3.92473e+01    3.91080e+01    3.90202e+01    3.89489e+01    3.88820e+01    3.88242e+01    3.87658e+01    3.87175e+01    3.86728e+01    3.86283e+01    3.85891e+01    3.85707e+01    3.85210e+01    3.84938e+01    3.84614e+01    
1.24900e+03    3.95863e+01    3.96746e+01    3.97034e+01    3.95019e+01    3.93493e+01    3.92526e+01    3.91071e+01    3.90176e+01    3.89459e+01    3.88800e+01    3.88214e+01    3.87624e+01    3.87148e+01    3.86701e+01    3.86255e+01    3.85863e+01    3.85680e+01    3.85183e+01    3.84909e+01    3.84582e+01    
1.24975e+03    3.95694e+01    3.96610e+01    3.96748e+01    3.94896e+01    3.93447e+01    3.92471e+01    3.91054e+01    3.90157e+01    3.89438e+01    3.88783e+01    3.88196e+01    3.87607e+01    3.87136e+01    3.86694e+01    3.86259e+01    3.85871e+01    3.85687e+01    3.85195e+01    3.84925e+01    3.84600e+01    
1.25050e+03    3.93572e+01    3.94114e+01    3.94811e+01    3.93353e+01    3.92626e+01    3.92087e+01    3.91035e+01    3.90161e+01    3.89445e+01    3.88788e+01    3.88206e+01    3.87619e+01    3.87159e+01    3.86724e+01    3.86298e+01    3.85915e+01    3.85731e+01    3.85244e+01    3.84975e+01    3.84652e+01    
1.25125e+03    3.95633e+01    3.96421e+01    3.96590e+01    3.94824e+01    3.93415e+01    3.92500e+01    3.91065e+01    3.90196e+01    3.89492e+01    3.88827e+01    3.88256e+01    3.87677e+01    3.87235e+01    3.86805e+01    3.86388e+01    3.86013e+01    3.85828e+01    3.85343e+01    3.85074e+01    3.84750e+01    
1.25200e+03    3.95345e+01    3.96122e+01    3.96559e+01    3.94785e+01    3.93386e+01    3.92474e+01    3.91073e+01    3.90196e+01    3.89490e+01    3.88835e+01    3.88263e+01    3.87686e+01    3.87237e+01    3.86809e+01    3.86392e+01    3.86018e+01    3.85841e+01    3.85358e+01    3.85092e+01    3.84772e+01    
1.25275e+03    3.95314e+01    3.96158e+01    3.96511e+01    3.94782e+01    3.93412e+01    3.92496e+01    3.91085e+01    3.90204e+01    3.89497e+01    3.88844e+01    3.88273e+01    3.87697e+01    3.87242e+01    3.86814e+01    3.86398e+01    3.86023e+01    3.85852e+01    3.85371e+01    3.85106e+01    3.84789e+01    
1.25350e+03    3.95094e+01    3.95725e+01    3.95988e+01    3.94301e+01    3.93150e+01    3.92377e+01    3.91094e+01    3.90233e+01    3.89529e+01    3.88863e+01    3.88297e+01    3.87724e+01    3.87269e+01    3.86842e+01    3.86429e+01    3.86056e+01    3.85884e+01    3.85404e+01    3.85138e+01    3.84820e+01    
1.25425e+03    3.95369e+01    3.96181e+01    3.96391e+01    3.94627e+01    3.93355e+01    3.92523e+01    3.91150e+01    3.90283e+01    3.89586e+01    3.88920e+01    3.88352e+01    3.87781e+01    3.87330e+01    3.86900e+01    3.86481e+01    3.86105e+01    3.85932e+01    3.85451e+01    3.85183e+01    3.84865e+01    
1.25500e+03    3.95634e+01    3.96477e+01    3.96642e+01    3.94793e+01    3.93357e+01    3.92529e+01    3.91174e+01    3.90307e+01    3.89618e+01    3.88952e+01    3.88384e+01    3.87815e+01    3.87366e+01    3.86931e+01    3.86505e+01    3.86125e+01    3.85950e+01    3.85466e+01    3.85197e+01    3.84878e+01    
1.25575e+03    3.95731e+01    3.96446e+01    3.96739e+01    3.94914e+01    3.93448e+01    3.92537e+01    3.91119e+01    3.90255e+01    3.89575e+01    3.88905e+01    3.88338e+01    3.87773e+01    3.87324e+01    3.86881e+01    3.86442e+01    3.86056e+01    3.85875e+01    3.85385e+01    3.85116e+01    3.84795e+01    
1.25650e+03    3.95508e+01    3.96272e+01    3.96518e+01    3.94729e+01    3.93308e+01    3.92437e+01    3.91026e+01    3.90157e+01    3.89472e+01    3.88799e+01    3.88226e+01    3.87656e+01    3.87204e+01    3.86760e+01    3.86320e+01    3.85929e+01    3.85745e+01    3.85253e+01    3.84983e+01    3.84660e+01    
1.25725e+03    3.95543e+01    3.96377e+01    3.96530e+01    3.94770e+01    3.93325e+01    3.92341e+01    3.90931e+01    3.90044e+01    3.89343e+01    3.88670e+01    3.88087e+01    3.87507e+01    3.87049e+01    3.86607e+01    3.86169e+01    3.85775e+01    3.85587e+01    3.85093e+01    3.84825e+01    3.84497e+01    
1.25800e+03    3.95200e+01    3.95947e+01    3.96329e+01    3.94436e+01    3.93175e+01    3.92339e+01    3.90954e+01    3.90057e+01    3.89347e+01    3.88669e+01    3.88074e+01    3.87483e+01    3.87011e+01    3.86557e+01    3.86101e+01    3.85693e+01    3.85488e+01    3.84986e+01    3.84716e+01    3.84384e+01    
1.25875e+03    3.95616e+01    3.96432e+01    3.96679e+01    3.94929e+01    3.93408e+01    3.92457e+01    3.90988e+01    3.90084e+01    3.89374e+01    3.88687e+01    3.88084e+01    3.87487e+01    3.87005e+01    3.86535e+01    3.86057e+01    3.85636e+01    3.85417e+01    3.84904e+01    3.84628e+01    3.84289e+01    
1.25950e+03    3.92885e+01    3.93244e+01    3.93690e+01    3.92562e+01    3.92251e+01    3.91948e+01    3.91003e+01    3.90123e+01    3.89426e+01    3.88727e+01    3.88120e+01    3.87522e+01    3.87036e+01    3.86547e+01    3.86041e+01    3.85608e+01    3.85379e+01    3.84852e+01    3.84564e+01    3.84215e+01    
1.26025e+03    3.92517e+01    3.92718e+01    3.93504e+01    3.91892e+01    3.92067e+01    3.91821e+01    3.90948e+01    3.90051e+01    3.89337e+01    3.88651e+01    3.88030e+01    3.87421e+01    3.86924e+01    3.86434e+01    3.85928e+01    3.85493e+01    3.85266e+01    3.84740e+01    3.84453e+01    3.84104e+01    
1.26100e+03    3.94024e+01    3.94774e+01    3.95445e+01    3.94007e+01    3.92959e+01    3.92237e+01    3.90949e+01    3.90010e+01    3.89276e+01    3.88600e+01    3.87968e+01    3.87347e+01    3.86841e+01    3.86354e+01    3.85854e+01    3.85418e+01    3.85192e+01    3.84668e+01    3.84383e+01    3.84034e+01    
1.26175e+03    3.95281e+01    3.96101e+01    3.96372e+01    3.94714e+01    3.93356e+01    3.92477e+01    3.91042e+01    3.90101e+01    3.89358e+01    3.88670e+01    3.88040e+01    3.87413e+01    3.86908e+01    3.86424e+01    3.85931e+01    3.85498e+01    3.85262e+01    3.84737e+01    3.84450e+01    3.84098e+01    
1.26250e+03    3.95587e+01    3.96390e+01    3.96641e+01    3.94876e+01    3.93453e+01    3.92537e+01    3.91082e+01    3.90149e+01    3.89409e+01    3.88719e+01    3.88092e+01    3.87465e+01    3.86960e+01    3.86473e+01    3.85974e+01    3.85540e+01    3.85300e+01    3.84771e+01    3.84482e+01    3.84128e+01    
1.26325e+03    3.95607e+01    3.96473e+01    3.96746e+01    3.94973e+01    3.93457e+01    3.92536e+01    3.91104e+01    3.90172e+01    3.89439e+01    3.88754e+01    3.88127e+01    3.87505e+01    3.86998e+01    3.86506e+01    3.85996e+01    3.85557e+01    3.85320e+01    3.84784e+01    3.84494e+01    3.84140e+01    
1.26400e+03    3.95570e+01    3.96355e+01    3.96738e+01    3.95081e+01    3.93561e+01    3.92591e+01    3.91107e+01    3.90145e+01    3.89391e+01    3.88725e+01    3.88087e+01    3.87454e+01    3.86939e+01    3.86454e+01    3.85952e+01    3.85516e+01    3.85287e+01    3.84755e+01    3.84470e+01    3.84117e+01    
1.26475e+03    3.94708e+01    3.95668e+01    3.96192e+01    3.94728e+01    3.93450e+01    3.92546e+01    3.91167e+01    3.90216e+01    3.89462e+01    3.88799e+01    3.88167e+01    3.87537e+01    3.87025e+01    3.86544e+01    3.86048e+01    3.85619e+01    3.85396e+01    3.84867e+01    3.84584e+01    3.84234e+01    
