                                             LOG (LUMINOSITY)
               |-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
WAVELENGTH [A]    1 Myr          2 Myr          3 Myr          4 Myr          5 Myr          6 Myr          7 Myr          8 Myr          9 Myr          10 Myr         11 Myr         12 Myr         13 Myr        14 Myr         15 Myr         16 Myr          17 Myr        18 Myr         19 Myr         20 Myr          30Myr          40Myr          50Myr           60Myr         70Myr           80Myr         90Myr           100Myr
1.01880e+03    3.93525e+01    3.93848e+01    3.94066e+01    3.94438e+01    3.94858e+01    3.94481e+01    3.93309e+01    3.92409e+01    3.91616e+01    3.90846e+01    3.90183e+01    3.89509e+01    3.88972e+01    3.88477e+01    3.87994e+01    3.87534e+01    3.87214e+01    3.86664e+01    3.86398e+01    3.86064e+01    3.82220e+01    3.79666e+01    3.77346e+01    3.75407e+01    3.73232e+01    3.72022e+01    3.69695e+01    3.68532e+01    
1.01900e+03    3.93447e+01    3.93766e+01    3.93993e+01    3.94376e+01    3.94742e+01    3.94329e+01    3.93173e+01    3.92214e+01    3.91403e+01    3.90692e+01    3.90110e+01    3.89501e+01    3.89002e+01    3.88504e+01    3.87991e+01    3.87503e+01    3.87158e+01    3.86582e+01    3.86297e+01    3.85945e+01    3.82013e+01    3.79358e+01    3.76953e+01    3.74971e+01    3.72946e+01    3.72034e+01    3.69849e+01    3.68545e+01    
1.01920e+03    3.93041e+01    3.93336e+01    3.93520e+01    3.93840e+01    3.94215e+01    3.93797e+01    3.92578e+01    3.91427e+01    3.90507e+01    3.89847e+01    3.89385e+01    3.88873e+01    3.88440e+01    3.87968e+01    3.87455e+01    3.86966e+01    3.86624e+01    3.86047e+01    3.85762e+01    3.85413e+01    3.81557e+01    3.78850e+01    3.76358e+01    3.74306e+01    3.72237e+01    3.71317e+01    3.69144e+01    3.67895e+01    
1.01940e+03    3.92995e+01    3.93287e+01    3.93451e+01    3.93774e+01    3.94072e+01    3.93523e+01    3.92362e+01    3.91270e+01    3.90374e+01    3.89674e+01    3.89144e+01    3.88571e+01    3.88080e+01    3.87551e+01    3.86977e+01    3.86434e+01    3.86046e+01    3.85421e+01    3.85101e+01    3.84725e+01    3.80934e+01    3.78067e+01    3.75345e+01    3.73117e+01    3.71059e+01    3.70333e+01    3.68416e+01    3.67405e+01    
1.01960e+03    3.93165e+01    3.93477e+01    3.93681e+01    3.94029e+01    3.94245e+01    3.93638e+01    3.92419e+01    3.91439e+01    3.90631e+01    3.89945e+01    3.89378e+01    3.88765e+01    3.88218e+01    3.87610e+01    3.86932e+01    3.86290e+01    3.85814e+01    3.85099e+01    3.84713e+01    3.84287e+01    3.80701e+01    3.78013e+01    3.75428e+01    3.73308e+01    3.71231e+01    3.70367e+01    3.68324e+01    3.67260e+01    
1.01980e+03    3.93159e+01    3.93475e+01    3.93679e+01    3.94019e+01    3.94221e+01    3.93585e+01    3.92321e+01    3.91303e+01    3.90478e+01    3.89812e+01    3.89278e+01    3.88690e+01    3.88158e+01    3.87552e+01    3.86867e+01    3.86219e+01    3.85736e+01    3.85016e+01    3.84626e+01    3.84200e+01    3.80701e+01    3.77979e+01    3.75328e+01    3.73166e+01    3.71177e+01    3.70489e+01    3.68527e+01    3.67397e+01    
1.02000e+03    3.93212e+01    3.93540e+01    3.93785e+01    3.94149e+01    3.94363e+01    3.93838e+01    3.92678e+01    3.91765e+01    3.90961e+01    3.90185e+01    3.89504e+01    3.88799e+01    3.88198e+01    3.87593e+01    3.86960e+01    3.86362e+01    3.85926e+01    3.85253e+01    3.84898e+01    3.84497e+01    3.80841e+01    3.78070e+01    3.75416e+01    3.73243e+01    3.71208e+01    3.70458e+01    3.68407e+01    3.67198e+01    
1.02020e+03    3.92978e+01    3.93300e+01    3.93559e+01    3.93987e+01    3.94314e+01    3.93818e+01    3.92722e+01    3.91814e+01    3.91001e+01    3.90202e+01    3.89500e+01    3.88781e+01    3.88181e+01    3.87600e+01    3.87012e+01    3.86455e+01    3.86055e+01    3.85417e+01    3.85089e+01    3.84706e+01    3.80926e+01    3.78055e+01    3.75321e+01    3.73091e+01    3.71099e+01    3.70470e+01    3.68531e+01    3.67375e+01    
1.02040e+03    3.92192e+01    3.92467e+01    3.92628e+01    3.92833e+01    3.93070e+01    3.92950e+01    3.92004e+01    3.91138e+01    3.90338e+01    3.89519e+01    3.88791e+01    3.88057e+01    3.87465e+01    3.86928e+01    3.86412e+01    3.85922e+01    3.85585e+01    3.85009e+01    3.84725e+01    3.84383e+01    3.80723e+01    3.77732e+01    3.74813e+01    3.72437e+01    3.70541e+01    3.70181e+01    3.68423e+01    3.67307e+01    
1.02060e+03    3.91521e+01    3.91742e+01    3.91757e+01    3.91995e+01    3.92650e+01    3.92395e+01    3.91367e+01    3.90352e+01    3.89475e+01    3.88703e+01    3.88084e+01    3.87450e+01    3.86946e+01    3.86471e+01    3.86004e+01    3.85558e+01    3.85261e+01    3.84721e+01    3.84463e+01    3.84143e+01    3.80485e+01    3.77310e+01    3.74122e+01    3.71476e+01    3.69485e+01    3.69247e+01    3.67581e+01    3.66538e+01    
1.02080e+03    3.92038e+01    3.92336e+01    3.92577e+01    3.92931e+01    3.93080e+01    3.92577e+01    3.91486e+01    3.90542e+01    3.89708e+01    3.88914e+01    3.88232e+01    3.87535e+01    3.86960e+01    3.86409e+01    3.85857e+01    3.85334e+01    3.84972e+01    3.84368e+01    3.84065e+01    3.83713e+01    3.80216e+01    3.77120e+01    3.73970e+01    3.71345e+01    3.69192e+01    3.68722e+01    3.67055e+01    3.66240e+01    
1.02100e+03    3.92009e+01    3.92295e+01    3.92465e+01    3.92751e+01    3.92944e+01    3.92414e+01    3.91275e+01    3.90332e+01    3.89488e+01    3.88654e+01    3.87922e+01    3.87177e+01    3.86556e+01    3.85961e+01    3.85367e+01    3.84806e+01    3.84414e+01    3.83779e+01    3.83454e+01    3.83090e+01    3.79810e+01    3.76867e+01    3.73872e+01    3.71428e+01    3.69528e+01    3.69218e+01    3.67540e+01    3.66547e+01    
1.02120e+03    3.91963e+01    3.92236e+01    3.92353e+01    3.92608e+01    3.92772e+01    3.92204e+01    3.91195e+01    3.90263e+01    3.89404e+01    3.88530e+01    3.87755e+01    3.86974e+01    3.86331e+01    3.85740e+01    3.85168e+01    3.84629e+01    3.84257e+01    3.83638e+01    3.83324e+01    3.82967e+01    3.79589e+01    3.76521e+01    3.73374e+01    3.70763e+01    3.68682e+01    3.68293e+01    3.66677e+01    3.65891e+01    
1.02140e+03    3.92048e+01    3.92339e+01    3.92548e+01    3.92882e+01    3.93051e+01    3.92493e+01    3.91388e+01    3.90331e+01    3.89432e+01    3.88669e+01    3.88055e+01    3.87406e+01    3.86844e+01    3.86251e+01    3.85613e+01    3.85011e+01    3.84580e+01    3.83903e+01    3.83547e+01    3.83152e+01    3.79727e+01    3.76755e+01    3.73752e+01    3.71286e+01    3.69275e+01    3.68836e+01    3.67087e+01    3.66121e+01    
1.02160e+03    3.92367e+01    3.92674e+01    3.92902e+01    3.93301e+01    3.93642e+01    3.93166e+01    3.92094e+01    3.91059e+01    3.90206e+01    3.89519e+01    3.88974e+01    3.88375e+01    3.87833e+01    3.87218e+01    3.86523e+01    3.85863e+01    3.85371e+01    3.84633e+01    3.84229e+01    3.83781e+01    3.79971e+01    3.77005e+01    3.74125e+01    3.71761e+01    3.69675e+01    3.69031e+01    3.67150e+01    3.66167e+01    
1.02180e+03    3.92667e+01    3.92996e+01    3.93273e+01    3.93700e+01    3.94082e+01    3.93667e+01    3.92610e+01    3.91603e+01    3.90745e+01    3.90005e+01    3.89393e+01    3.88741e+01    3.88163e+01    3.87539e+01    3.86851e+01    3.86198e+01    3.85710e+01    3.84976e+01    3.84574e+01    3.84123e+01    3.80096e+01    3.77047e+01    3.74132e+01    3.71731e+01    3.69609e+01    3.68948e+01    3.67049e+01    3.66058e+01    
1.02200e+03    3.92675e+01    3.93007e+01    3.93265e+01    3.93686e+01    3.94094e+01    3.93660e+01    3.92635e+01    3.91585e+01    3.90691e+01    3.89939e+01    3.89334e+01    3.88687e+01    3.88116e+01    3.87499e+01    3.86820e+01    3.86174e+01    3.85695e+01    3.84966e+01    3.84567e+01    3.84115e+01    3.79931e+01    3.76680e+01    3.73537e+01    3.70931e+01    3.68879e+01    3.68517e+01    3.66803e+01    3.65832e+01    
1.02220e+03    3.92561e+01    3.92888e+01    3.93109e+01    3.93502e+01    3.93980e+01    3.93641e+01    3.92705e+01    3.91735e+01    3.90880e+01    3.90097e+01    3.89431e+01    3.88733e+01    3.88126e+01    3.87497e+01    3.86822e+01    3.86179e+01    3.85701e+01    3.84971e+01    3.84571e+01    3.84112e+01    3.79697e+01    3.76228e+01    3.72853e+01    3.70042e+01    3.68257e+01    3.68395e+01    3.66885e+01    3.65819e+01    
1.02240e+03    3.92280e+01    3.92594e+01    3.92757e+01    3.93096e+01    3.93656e+01    3.93363e+01    3.92405e+01    3.91432e+01    3.90580e+01    3.89803e+01    3.89142e+01    3.88447e+01    3.87837e+01    3.87194e+01    3.86498e+01    3.85836e+01    3.85342e+01    3.84596e+01    3.84184e+01    3.83721e+01    3.79539e+01    3.76193e+01    3.72897e+01    3.70157e+01    3.68270e+01    3.68233e+01    3.66664e+01    3.65657e+01    
1.02260e+03    3.91989e+01    3.92296e+01    3.92448e+01    3.92770e+01    3.93347e+01    3.93074e+01    3.92105e+01    3.91099e+01    3.90233e+01    3.89478e+01    3.88850e+01    3.88179e+01    3.87578e+01    3.86923e+01    3.86195e+01    3.85502e+01    3.84982e+01    3.84208e+01    3.83775e+01    3.83300e+01    3.79358e+01    3.76119e+01    3.72869e+01    3.70127e+01    3.67780e+01    3.67164e+01    3.65674e+01    3.65306e+01    
1.02280e+03    3.91795e+01    3.92106e+01    3.92293e+01    3.92661e+01    3.93220e+01    3.92968e+01    3.92069e+01    3.91047e+01    3.90170e+01    3.89423e+01    3.88807e+01    3.88145e+01    3.87544e+01    3.86877e+01    3.86127e+01    3.85412e+01    3.84871e+01    3.84073e+01    3.83621e+01    3.83131e+01    3.79213e+01    3.76141e+01    3.73132e+01    3.70640e+01    3.68412e+01    3.67692e+01    3.66046e+01    3.65541e+01    
1.02300e+03    3.91718e+01    3.92032e+01    3.92260e+01    3.92681e+01    3.93298e+01    3.93106e+01    3.92251e+01    3.91252e+01    3.90375e+01    3.89592e+01    3.88934e+01    3.88237e+01    3.87616e+01    3.86949e+01    3.86215e+01    3.85515e+01    3.84988e+01    3.84205e+01    3.83764e+01    3.83278e+01    3.79200e+01    3.76191e+01    3.73338e+01    3.70996e+01    3.68872e+01    3.68141e+01    3.66205e+01    3.65274e+01    
1.02320e+03    3.91550e+01    3.91843e+01    3.92018e+01    3.92431e+01    3.93145e+01    3.92948e+01    3.92168e+01    3.91098e+01    3.90161e+01    3.89362e+01    3.88710e+01    3.88017e+01    3.87393e+01    3.86711e+01    3.85952e+01    3.85227e+01    3.84679e+01    3.83870e+01    3.83409e+01    3.82910e+01    3.78936e+01    3.75693e+01    3.72447e+01    3.69753e+01    3.67792e+01    3.67621e+01    3.66047e+01    3.65180e+01    
1.02340e+03    3.91393e+01    3.91669e+01    3.91810e+01    3.92253e+01    3.93093e+01    3.92869e+01    3.92123e+01    3.91023e+01    3.90052e+01    3.89224e+01    3.88553e+01    3.87840e+01    3.87193e+01    3.86485e+01    3.85695e+01    3.84939e+01    3.84362e+01    3.83522e+01    3.83037e+01    3.82522e+01    3.78746e+01    3.75453e+01    3.72028e+01    3.69143e+01    3.67182e+01    3.67190e+01    3.65732e+01    3.64924e+01    
1.02360e+03    3.91186e+01    3.91441e+01    3.91505e+01    3.91908e+01    3.92840e+01    3.92620e+01    3.91911e+01    3.90751e+01    3.89737e+01    3.88918e+01    3.88279e+01    3.87591e+01    3.86955e+01    3.86235e+01    3.85414e+01    3.84628e+01    3.84025e+01    3.83157e+01    3.82651e+01    3.82129e+01    3.78745e+01    3.75535e+01    3.72081e+01    3.69142e+01    3.67035e+01    3.66926e+01    3.65422e+01    3.64651e+01    
1.02380e+03    3.90576e+01    3.90782e+01    3.90725e+01    3.91067e+01    3.92207e+01    3.92048e+01    3.91375e+01    3.90107e+01    3.89016e+01    3.88211e+01    3.87629e+01    3.86991e+01    3.86388e+01    3.85681e+01    3.84857e+01    3.84071e+01    3.83473e+01    3.82610e+01    3.82110e+01    3.81607e+01    3.78636e+01    3.75529e+01    3.72102e+01    3.69189e+01    3.67033e+01    3.66839e+01    3.65311e+01    3.64580e+01    
1.02400e+03    3.89815e+01    3.89954e+01    3.89706e+01    3.89847e+01    3.91283e+01    3.91324e+01    3.90653e+01    3.89306e+01    3.88148e+01    3.87328e+01    3.86770e+01    3.86156e+01    3.85582e+01    3.84909e+01    3.84133e+01    3.83397e+01    3.82856e+01    3.82053e+01    3.81602e+01    3.81152e+01    3.78463e+01    3.75356e+01    3.71852e+01    3.68816e+01    3.66366e+01    3.65930e+01    3.64464e+01    3.64071e+01    
1.02420e+03    3.88958e+01    3.89040e+01    3.88637e+01    3.88488e+01    3.90244e+01    3.90628e+01    3.89941e+01    3.88464e+01    3.87209e+01    3.86411e+01    3.85938e+01    3.85397e+01    3.84888e+01    3.84268e+01    3.83547e+01    3.82866e+01    3.82385e+01    3.81641e+01    3.81238e+01    3.80837e+01    3.78323e+01    3.74952e+01    3.70886e+01    3.67030e+01    3.64070e+01    3.64087e+01    3.63152e+01    3.63218e+01    
1.02440e+03    3.88405e+01    3.88484e+01    3.88153e+01    3.88017e+01    3.89773e+01    3.90397e+01    3.89810e+01    3.88421e+01    3.87207e+01    3.86342e+01    3.85766e+01    3.85145e+01    3.84585e+01    3.83956e+01    3.83257e+01    3.82601e+01    3.82146e+01    3.81433e+01    3.81054e+01    3.80682e+01    3.78425e+01    3.75425e+01    3.72003e+01    3.69101e+01    3.67010e+01    3.66874e+01    3.65228e+01    3.64272e+01    
1.02460e+03    3.87891e+01    3.87931e+01    3.87541e+01    3.87281e+01    3.89033e+01    3.89810e+01    3.89252e+01    3.87895e+01    3.86719e+01    3.85889e+01    3.85336e+01    3.84736e+01    3.84192e+01    3.83574e+01    3.82886e+01    3.82242e+01    3.81804e+01    3.81109e+01    3.80746e+01    3.80399e+01    3.78430e+01    3.75491e+01    3.72092e+01    3.69190e+01    3.66897e+01    3.66506e+01    3.64801e+01    3.64003e+01    
1.02480e+03    3.86789e+01    3.86733e+01    3.86372e+01    3.86077e+01    3.87727e+01    3.88751e+01    3.88147e+01    3.86865e+01    3.85785e+01    3.85040e+01    3.84542e+01    3.83989e+01    3.83483e+01    3.82888e+01    3.82221e+01    3.81601e+01    3.81195e+01    3.80533e+01    3.80197e+01    3.79895e+01    3.78385e+01    3.75431e+01    3.71895e+01    3.68835e+01    3.66525e+01    3.66293e+01    3.64755e+01    3.64081e+01    
1.02500e+03    3.85808e+01    3.85642e+01    3.85246e+01    3.85013e+01    3.86318e+01    3.87389e+01    3.86898e+01    3.85725e+01    3.84763e+01    3.84126e+01    3.83700e+01    3.83209e+01    3.82750e+01    3.82188e+01    3.81548e+01    3.80959e+01    3.80593e+01    3.79969e+01    3.79665e+01    3.79406e+01    3.78278e+01    3.75609e+01    3.72457e+01    3.69768e+01    3.67063e+01    3.65755e+01    3.63605e+01    3.63177e+01    
1.02520e+03    3.84863e+01    3.84607e+01    3.84159e+01    3.83925e+01    3.85091e+01    3.86231e+01    3.85678e+01    3.84741e+01    3.83974e+01    3.83381e+01    3.82915e+01    3.82394e+01    3.81918e+01    3.81351e+01    3.80721e+01    3.80146e+01    3.79812e+01    3.79212e+01    3.78930e+01    3.78719e+01    3.78073e+01    3.75154e+01    3.71498e+01    3.68302e+01    3.66085e+01    3.66104e+01    3.64677e+01    3.63981e+01    
1.02540e+03    3.84529e+01    3.84289e+01    3.83851e+01    3.83555e+01    3.84731e+01    3.85763e+01    3.84811e+01    3.84025e+01    3.83369e+01    3.82757e+01    3.82219e+01    3.81648e+01    3.81145e+01    3.80583e+01    3.79990e+01    3.79456e+01    3.79175e+01    3.78628e+01    3.78388e+01    3.78240e+01    3.78063e+01    3.75155e+01    3.71422e+01    3.68063e+01    3.65271e+01    3.64780e+01    3.63416e+01    3.63282e+01    
1.02560e+03    3.84336e+01    3.84089e+01    3.83548e+01    3.83122e+01    3.84458e+01    3.85518e+01    3.84427e+01    3.83621e+01    3.82995e+01    3.82469e+01    3.82022e+01    3.81526e+01    3.81075e+01    3.80536e+01    3.79951e+01    3.79423e+01    3.79149e+01    3.78608e+01    3.78372e+01    3.78229e+01    3.78055e+01    3.75192e+01    3.71542e+01    3.68279e+01    3.65383e+01    3.64601e+01    3.63187e+01    3.63228e+01    
1.02580e+03    3.84063e+01    3.83829e+01    3.83539e+01    3.83483e+01    3.84762e+01    3.85768e+01    3.84667e+01    3.83909e+01    3.83328e+01    3.82834e+01    3.82405e+01    3.81918e+01    3.81471e+01    3.80928e+01    3.80329e+01    3.79784e+01    3.79485e+01    3.78921e+01    3.78666e+01    3.78492e+01    3.78074e+01    3.75064e+01    3.71188e+01    3.67688e+01    3.65406e+01    3.65684e+01    3.64464e+01    3.63903e+01    
1.02600e+03    3.84759e+01    3.84643e+01    3.84367e+01    3.84446e+01    3.86171e+01    3.86809e+01    3.85504e+01    3.84478e+01    3.83759e+01    3.83333e+01    3.83032e+01    3.82631e+01    3.82219e+01    3.81645e+01    3.80958e+01    3.80325e+01    3.79934e+01    3.79280e+01    3.78957e+01    3.78713e+01    3.78065e+01    3.75049e+01    3.71192e+01    3.67688e+01    3.65122e+01    3.65103e+01    3.63876e+01    3.63547e+01    
1.02620e+03    3.85878e+01    3.85905e+01    3.85662e+01    3.85826e+01    3.87481e+01    3.87836e+01    3.86759e+01    3.85617e+01    3.84750e+01    3.84204e+01    3.83833e+01    3.83376e+01    3.82927e+01    3.82339e+01    3.81643e+01    3.80996e+01    3.80577e+01    3.79895e+01    3.79546e+01    3.79250e+01    3.78055e+01    3.75032e+01    3.71272e+01    3.67841e+01    3.64648e+01    3.63661e+01    3.62334e+01    3.62699e+01    
1.02640e+03    3.86741e+01    3.86872e+01    3.86734e+01    3.87001e+01    3.88252e+01    3.88286e+01    3.87386e+01    3.86078e+01    3.85079e+01    3.84538e+01    3.84231e+01    3.83816e+01    3.83384e+01    3.82779e+01    3.82037e+01    3.81343e+01    3.80873e+01    3.80137e+01    3.79747e+01    3.79405e+01    3.78016e+01    3.75100e+01    3.71583e+01    3.68517e+01    3.65917e+01    3.65302e+01    3.63792e+01    3.63539e+01    
1.02660e+03    3.87808e+01    3.88038e+01    3.88014e+01    3.88345e+01    3.89224e+01    3.88934e+01    3.88030e+01    3.86720e+01    3.85714e+01    3.85161e+01    3.84840e+01    3.84409e+01    3.83954e+01    3.83315e+01    3.82521e+01    3.81774e+01    3.81245e+01    3.80453e+01    3.80018e+01    3.79635e+01    3.78184e+01    3.75184e+01    3.71520e+01    3.68278e+01    3.65745e+01    3.65444e+01    3.64032e+01    3.63644e+01    
1.02680e+03    3.88559e+01    3.88829e+01    3.88785e+01    3.89102e+01    3.89745e+01    3.89315e+01    3.88695e+01    3.87428e+01    3.86435e+01    3.85876e+01    3.85538e+01    3.85092e+01    3.84622e+01    3.83965e+01    3.83147e+01    3.82371e+01    3.81805e+01    3.80973e+01    3.80505e+01    3.80075e+01    3.78247e+01    3.75130e+01    3.71334e+01    3.67921e+01    3.65416e+01    3.65356e+01    3.64004e+01    3.63527e+01    
1.02700e+03    3.89053e+01    3.89348e+01    3.89321e+01    3.89656e+01    3.90412e+01    3.90039e+01    3.89382e+01    3.88205e+01    3.87265e+01    3.86666e+01    3.86257e+01    3.85757e+01    3.85254e+01    3.84593e+01    3.83785e+01    3.83017e+01    3.82448e+01    3.81613e+01    3.81138e+01    3.80676e+01    3.78230e+01    3.75062e+01    3.71349e+01    3.68010e+01    3.65154e+01    3.64536e+01    3.63096e+01    3.62993e+01    
1.02720e+03    3.89476e+01    3.89792e+01    3.89813e+01    3.90133e+01    3.90727e+01    3.90399e+01    3.89855e+01    3.88737e+01    3.87816e+01    3.87174e+01    3.86701e+01    3.86147e+01    3.85596e+01    3.84890e+01    3.84034e+01    3.83215e+01    3.82594e+01    3.81701e+01    3.81179e+01    3.80675e+01    3.78208e+01    3.75081e+01    3.71438e+01    3.68204e+01    3.65489e+01    3.64928e+01    3.63470e+01    3.63267e+01    
