                                             LOG (LUMINOSITY)
               |-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
WAVELENGTH [A]    1 Myr          2 Myr          3 Myr          4 Myr          5 Myr          6 Myr          7 Myr          8 Myr          9 Myr          10 Myr         11 Myr         12 Myr         13 Myr        14 Myr         15 Myr         16 Myr          17 Myr        18 Myr         19 Myr         20 Myr          30Myr          40Myr          50Myr           60Myr         70Myr           80Myr         90Myr           100Myr
1.01960e+03    3.87995e+01    3.88563e+01    3.88676e+01    3.87814e+01    3.87030e+01    3.86290e+01    3.85478e+01    3.84875e+01    3.84356e+01    3.83918e+01    3.83576e+01    3.83162e+01    3.82775e+01    3.82330e+01    3.81813e+01    3.81328e+01    3.80975e+01    3.80405e+01    3.80118e+01    3.79796e+01    3.76957e+01    3.74779e+01    3.72581e+01    3.70755e+01    3.68942e+01    3.68240e+01    3.66401e+01    3.65477e+01    
1.01980e+03    3.87964e+01    3.88540e+01    3.88660e+01    3.87785e+01    3.86987e+01    3.86232e+01    3.85382e+01    3.84746e+01    3.84213e+01    3.83793e+01    3.83480e+01    3.83089e+01    3.82716e+01    3.82273e+01    3.81750e+01    3.81260e+01    3.80901e+01    3.80327e+01    3.80037e+01    3.79715e+01    3.76954e+01    3.74744e+01    3.72486e+01    3.70626e+01    3.68897e+01    3.68359e+01    3.66597e+01    3.65610e+01    
1.02000e+03    3.87998e+01    3.88547e+01    3.88784e+01    3.87943e+01    3.87169e+01    3.86488e+01    3.85725e+01    3.85178e+01    3.84663e+01    3.84145e+01    3.83700e+01    3.83205e+01    3.82771e+01    3.82330e+01    3.81854e+01    3.81408e+01    3.81090e+01    3.80556e+01    3.80296e+01    3.79995e+01    3.77088e+01    3.74832e+01    3.72568e+01    3.70695e+01    3.68920e+01    3.68324e+01    3.66478e+01    3.65415e+01    
1.02020e+03    3.87858e+01    3.88327e+01    3.88584e+01    3.87851e+01    3.87142e+01    3.86477e+01    3.85773e+01    3.85231e+01    3.84709e+01    3.84172e+01    3.83707e+01    3.83201e+01    3.82768e+01    3.82349e+01    3.81912e+01    3.81502e+01    3.81215e+01    3.80712e+01    3.80474e+01    3.80190e+01    3.77164e+01    3.74813e+01    3.72477e+01    3.70553e+01    3.68822e+01    3.68341e+01    3.66601e+01    3.65589e+01    
1.02040e+03    3.87356e+01    3.87739e+01    3.87739e+01    3.86792e+01    3.86088e+01    3.85648e+01    3.85083e+01    3.84580e+01    3.84072e+01    3.83520e+01    3.83034e+01    3.82518e+01    3.82095e+01    3.81716e+01    3.81345e+01    3.80997e+01    3.80765e+01    3.80318e+01    3.80119e+01    3.79871e+01    3.76949e+01    3.74483e+01    3.71976e+01    3.69926e+01    3.68291e+01    3.68061e+01    3.66496e+01    3.65522e+01    
1.02060e+03    3.86928e+01    3.87238e+01    3.86955e+01    3.86118e+01    3.85619e+01    3.85094e+01    3.84467e+01    3.83838e+01    3.83265e+01    3.82758e+01    3.82372e+01    3.81945e+01    3.81599e+01    3.81276e+01    3.80948e+01    3.80637e+01    3.80441e+01    3.80024e+01    3.79849e+01    3.79619e+01    3.76689e+01    3.74038e+01    3.71275e+01    3.68980e+01    3.67264e+01    3.67147e+01    3.65678e+01    3.64775e+01    
1.02080e+03    3.87105e+01    3.87511e+01    3.87581e+01    3.86741e+01    3.85931e+01    3.85253e+01    3.84554e+01    3.83983e+01    3.83443e+01    3.82912e+01    3.82468e+01    3.81983e+01    3.81575e+01    3.81183e+01    3.80780e+01    3.80402e+01    3.80148e+01    3.79677e+01    3.79462e+01    3.79205e+01    3.76425e+01    3.73847e+01    3.71118e+01    3.68837e+01    3.66971e+01    3.66641e+01    3.65173e+01    3.64487e+01    
1.02100e+03    3.87080e+01    3.87516e+01    3.87489e+01    3.86536e+01    3.85747e+01    3.85065e+01    3.84319e+01    3.83748e+01    3.83198e+01    3.82632e+01    3.82142e+01    3.81614e+01    3.81165e+01    3.80736e+01    3.80296e+01    3.79886e+01    3.79608e+01    3.79112e+01    3.78879e+01    3.78612e+01    3.76040e+01    3.73616e+01    3.71041e+01    3.68936e+01    3.67304e+01    3.67120e+01    3.65639e+01    3.64784e+01    
1.02120e+03    3.87023e+01    3.87511e+01    3.87401e+01    3.86394e+01    3.85582e+01    3.84864e+01    3.84229e+01    3.83664e+01    3.83101e+01    3.82499e+01    3.81969e+01    3.81409e+01    3.80941e+01    3.80514e+01    3.80094e+01    3.79702e+01    3.79440e+01    3.78956e+01    3.78732e+01    3.78471e+01    3.75803e+01    3.73254e+01    3.70532e+01    3.68272e+01    3.66479e+01    3.66224e+01    3.64809e+01    3.64150e+01    
1.02140e+03    3.87069e+01    3.87541e+01    3.87535e+01    3.86647e+01    3.85829e+01    3.85142e+01    3.84426e+01    3.83753e+01    3.83155e+01    3.82651e+01    3.82266e+01    3.81821e+01    3.81422e+01    3.80992e+01    3.80512e+01    3.80063e+01    3.79749e+01    3.79214e+01    3.78952e+01    3.78658e+01    3.75952e+01    3.73499e+01    3.70913e+01    3.68783e+01    3.67048e+01    3.66745e+01    3.65202e+01    3.64371e+01    
1.02160e+03    3.87281e+01    3.87777e+01    3.87915e+01    3.87158e+01    3.86447e+01    3.85813e+01    3.85128e+01    3.84474e+01    3.83914e+01    3.83474e+01    3.83149e+01    3.82746e+01    3.82362e+01    3.81909e+01    3.81373e+01    3.80868e+01    3.80498e+01    3.79904e+01    3.79598e+01    3.79255e+01    3.76198e+01    3.73753e+01    3.71280e+01    3.69237e+01    3.67426e+01    3.66932e+01    3.65262e+01    3.64415e+01    
1.02180e+03    3.87456e+01    3.87982e+01    3.88279e+01    3.87561e+01    3.86880e+01    3.86301e+01    3.85625e+01    3.84992e+01    3.84426e+01    3.83937e+01    3.83551e+01    3.83099e+01    3.82682e+01    3.82219e+01    3.81689e+01    3.81189e+01    3.80821e+01    3.80228e+01    3.79923e+01    3.79575e+01    3.76315e+01    3.73791e+01    3.71283e+01    3.69204e+01    3.67359e+01    3.66850e+01    3.65164e+01    3.64310e+01    
1.02200e+03    3.87411e+01    3.87966e+01    3.88275e+01    3.87548e+01    3.86875e+01    3.86289e+01    3.85639e+01    3.84966e+01    3.84368e+01    3.83869e+01    3.83488e+01    3.83040e+01    3.82627e+01    3.82171e+01    3.81647e+01    3.81153e+01    3.80791e+01    3.80199e+01    3.79896e+01    3.79547e+01    3.76131e+01    3.73412e+01    3.70692e+01    3.68435e+01    3.66664e+01    3.66434e+01    3.64926e+01    3.64092e+01    
1.02220e+03    3.87299e+01    3.87857e+01    3.88171e+01    3.87426e+01    3.86808e+01    3.86274e+01    3.85701e+01    3.85097e+01    3.84532e+01    3.84003e+01    3.83566e+01    3.83071e+01    3.82625e+01    3.82156e+01    3.81634e+01    3.81140e+01    3.80778e+01    3.80183e+01    3.79877e+01    3.79520e+01    3.75882e+01    3.72957e+01    3.70027e+01    3.67602e+01    3.66088e+01    3.66317e+01    3.65003e+01    3.64079e+01    
1.02240e+03    3.87061e+01    3.87615e+01    3.87854e+01    3.87057e+01    3.86490e+01    3.85991e+01    3.85401e+01    3.84796e+01    3.84233e+01    3.83710e+01    3.83278e+01    3.82785e+01    3.82337e+01    3.81857e+01    3.81317e+01    3.80807e+01    3.80432e+01    3.79824e+01    3.79509e+01    3.79149e+01    3.75733e+01    3.72923e+01    3.70066e+01    3.67700e+01    3.66091e+01    3.66159e+01    3.64792e+01    3.63922e+01    
1.02260e+03    3.86813e+01    3.87353e+01    3.87548e+01    3.86735e+01    3.86179e+01    3.85699e+01    3.85100e+01    3.84465e+01    3.83890e+01    3.83387e+01    3.82984e+01    3.82514e+01    3.82075e+01    3.81583e+01    3.81015e+01    3.80478e+01    3.80080e+01    3.79449e+01    3.79116e+01    3.78747e+01    3.75554e+01    3.72840e+01    3.70018e+01    3.67634e+01    3.65606e+01    3.65144e+01    3.63856e+01    3.63589e+01    
1.02280e+03    3.86631e+01    3.87149e+01    3.87388e+01    3.86630e+01    3.86064e+01    3.85596e+01    3.85059e+01    3.84410e+01    3.83826e+01    3.83328e+01    3.82937e+01    3.82475e+01    3.82036e+01    3.81533e+01    3.80945e+01    3.80388e+01    3.79971e+01    3.79321e+01    3.78972e+01    3.78590e+01    3.75429e+01    3.72882e+01    3.70290e+01    3.68134e+01    3.66206e+01    3.65647e+01    3.64209e+01    3.63814e+01    
1.02300e+03    3.86561e+01    3.87062e+01    3.87366e+01    3.86687e+01    3.86161e+01    3.85733e+01    3.85236e+01    3.84606e+01    3.84020e+01    3.83492e+01    3.83062e+01    3.82567e+01    3.82110e+01    3.81608e+01    3.81033e+01    3.80490e+01    3.80086e+01    3.79447e+01    3.79108e+01    3.78729e+01    3.75426e+01    3.72943e+01    3.70498e+01    3.68477e+01    3.66634e+01    3.66063e+01    3.64352e+01    3.63555e+01    
1.02320e+03    3.86429e+01    3.86964e+01    3.87156e+01    3.86467e+01    3.85988e+01    3.85565e+01    3.85132e+01    3.84436e+01    3.83796e+01    3.83251e+01    3.82827e+01    3.82335e+01    3.81873e+01    3.81357e+01    3.80759e+01    3.80192e+01    3.79768e+01    3.79106e+01    3.78749e+01    3.78357e+01    3.75139e+01    3.72428e+01    3.69619e+01    3.67296e+01    3.65622e+01    3.65567e+01    3.64202e+01    3.63465e+01    
1.02340e+03    3.86307e+01    3.86865e+01    3.86978e+01    3.86323e+01    3.85908e+01    3.85472e+01    3.85068e+01    3.84343e+01    3.83672e+01    3.83100e+01    3.82657e+01    3.82147e+01    3.81664e+01    3.81123e+01    3.80497e+01    3.79902e+01    3.79452e+01    3.78763e+01    3.78385e+01    3.77980e+01    3.74942e+01    3.72178e+01    3.69202e+01    3.66711e+01    3.65046e+01    3.65153e+01    3.63902e+01    3.63220e+01    
1.02360e+03    3.86122e+01    3.86729e+01    3.86713e+01    3.86020e+01    3.85650e+01    3.85221e+01    3.84853e+01    3.84073e+01    3.83363e+01    3.82801e+01    3.82388e+01    3.81901e+01    3.81429e+01    3.80877e+01    3.80225e+01    3.79605e+01    3.79133e+01    3.78423e+01    3.78029e+01    3.77620e+01    3.74942e+01    3.72252e+01    3.69243e+01    3.66695e+01    3.64897e+01    3.64898e+01    3.63606e+01    3.62959e+01    
1.02380e+03    3.85712e+01    3.86290e+01    3.86013e+01    3.85292e+01    3.85033e+01    3.84651e+01    3.84320e+01    3.83447e+01    3.82670e+01    3.82122e+01    3.81763e+01    3.81323e+01    3.80884e+01    3.80345e+01    3.79694e+01    3.79078e+01    3.78614e+01    3.77914e+01    3.77529e+01    3.77139e+01    3.74841e+01    3.72246e+01    3.69262e+01    3.66735e+01    3.64891e+01    3.64814e+01    3.63502e+01    3.62891e+01    
1.02400e+03    3.85210e+01    3.85750e+01    3.85127e+01    3.84260e+01    3.84172e+01    3.83933e+01    3.83610e+01    3.82669e+01    3.81837e+01    3.81279e+01    3.80944e+01    3.80528e+01    3.80118e+01    3.79614e+01    3.79010e+01    3.78444e+01    3.78033e+01    3.77390e+01    3.77050e+01    3.76709e+01    3.74663e+01    3.72062e+01    3.68998e+01    3.66353e+01    3.64247e+01    3.63952e+01    3.62708e+01    3.62409e+01    
1.02420e+03    3.84635e+01    3.85073e+01    3.84179e+01    3.83141e+01    3.83238e+01    3.83242e+01    3.82912e+01    3.81861e+01    3.80949e+01    3.80414e+01    3.80157e+01    3.79809e+01    3.79457e+01    3.79002e+01    3.78450e+01    3.77934e+01    3.77576e+01    3.76988e+01    3.76688e+01    3.76391e+01    3.74490e+01    3.71620e+01    3.68016e+01    3.64637e+01    3.62131e+01    3.62236e+01    3.61496e+01    3.61606e+01    
1.02440e+03    3.84263e+01    3.84543e+01    3.83746e+01    3.82767e+01    3.82886e+01    3.83028e+01    3.82792e+01    3.81821e+01    3.80946e+01    3.80356e+01    3.80008e+01    3.79592e+01    3.79199e+01    3.78740e+01    3.78213e+01    3.77724e+01    3.77393e+01    3.76839e+01    3.76564e+01    3.76295e+01    3.74638e+01    3.72143e+01    3.69164e+01    3.66649e+01    3.64860e+01    3.64837e+01    3.63418e+01    3.62597e+01    
1.02460e+03    3.83925e+01    3.84166e+01    3.83188e+01    3.82134e+01    3.82259e+01    3.82468e+01    3.82263e+01    3.81328e+01    3.80491e+01    3.79934e+01    3.79608e+01    3.79212e+01    3.78837e+01    3.78389e+01    3.77875e+01    3.77401e+01    3.77086e+01    3.76552e+01    3.76292e+01    3.76046e+01    3.74645e+01    3.72204e+01    3.69241e+01    3.66716e+01    3.64740e+01    3.64485e+01    3.63017e+01    3.62343e+01    
1.02480e+03    3.83359e+01    3.83400e+01    3.82061e+01    3.81063e+01    3.81157e+01    3.81457e+01    3.81225e+01    3.80369e+01    3.79624e+01    3.79145e+01    3.78871e+01    3.78520e+01    3.78181e+01    3.77757e+01    3.77267e+01    3.76818e+01    3.76535e+01    3.76036e+01    3.75802e+01    3.75596e+01    3.74596e+01    3.72137e+01    3.69045e+01    3.66381e+01    3.64400e+01    3.64288e+01    3.62976e+01    3.62416e+01    
1.02500e+03    3.82858e+01    3.82765e+01    3.80985e+01    3.80073e+01    3.79997e+01    3.80196e+01    3.80078e+01    3.79332e+01    3.78698e+01    3.78319e+01    3.78110e+01    3.77815e+01    3.77522e+01    3.77130e+01    3.76671e+01    3.76256e+01    3.76010e+01    3.75552e+01    3.75347e+01    3.75180e+01    3.74513e+01    3.72323e+01    3.69582e+01    3.67230e+01    3.64856e+01    3.63764e+01    3.61904e+01    3.61565e+01    
1.02520e+03    3.82340e+01    3.82065e+01    3.79986e+01    3.79110e+01    3.78984e+01    3.79104e+01    3.78946e+01    3.78411e+01    3.77944e+01    3.77604e+01    3.77362e+01    3.77046e+01    3.76741e+01    3.76348e+01    3.75902e+01    3.75505e+01    3.75286e+01    3.74855e+01    3.74671e+01    3.74543e+01    3.74287e+01    3.71857e+01    3.68656e+01    3.65880e+01    3.63993e+01    3.64109e+01    3.62903e+01    3.62322e+01    
1.02540e+03    3.82006e+01    3.81707e+01    3.79641e+01    3.78686e+01    3.78571e+01    3.78635e+01    3.78156e+01    3.77754e+01    3.77381e+01    3.77030e+01    3.76731e+01    3.76378e+01    3.76056e+01    3.75671e+01    3.75264e+01    3.74908e+01    3.74735e+01    3.74355e+01    3.74206e+01    3.74132e+01    3.74268e+01    3.71840e+01    3.68553e+01    3.65609e+01    3.63209e+01    3.62867e+01    3.61736e+01    3.61665e+01    
1.02560e+03    3.81753e+01    3.81521e+01    3.79388e+01    3.78387e+01    3.78337e+01    3.78408e+01    3.77829e+01    3.77416e+01    3.77068e+01    3.76789e+01    3.76568e+01    3.76277e+01    3.75999e+01    3.75635e+01    3.75234e+01    3.74883e+01    3.74716e+01    3.74341e+01    3.74197e+01    3.74125e+01    3.74264e+01    3.71880e+01    3.68668e+01    3.65805e+01    3.63304e+01    3.62703e+01    3.61528e+01    3.61615e+01    
1.02580e+03    3.81529e+01    3.81239e+01    3.79306e+01    3.78686e+01    3.78603e+01    3.78649e+01    3.78057e+01    3.77682e+01    3.77370e+01    3.77115e+01    3.76906e+01    3.76620e+01    3.76343e+01    3.75972e+01    3.75555e+01    3.75185e+01    3.74997e+01    3.74598e+01    3.74436e+01    3.74339e+01    3.74275e+01    3.71754e+01    3.68343e+01    3.65301e+01    3.63373e+01    3.63717e+01    3.62704e+01    3.62249e+01    
1.02600e+03    3.81648e+01    3.81582e+01    3.80038e+01    3.79526e+01    3.79611e+01    3.79584e+01    3.78796e+01    3.78193e+01    3.77765e+01    3.77562e+01    3.77460e+01    3.77243e+01    3.76990e+01    3.76588e+01    3.76090e+01    3.75640e+01    3.75374e+01    3.74894e+01    3.74676e+01    3.74522e+01    3.74263e+01    3.71733e+01    3.68334e+01    3.65275e+01    3.63093e+01    3.63171e+01    3.62158e+01    3.61913e+01    
1.02620e+03    3.82066e+01    3.82235e+01    3.81234e+01    3.80669e+01    3.80702e+01    3.80559e+01    3.79932e+01    3.79213e+01    3.78655e+01    3.78349e+01    3.78185e+01    3.77918e+01    3.77629e+01    3.77210e+01    3.76696e+01    3.76227e+01    3.75933e+01    3.75420e+01    3.75177e+01    3.74976e+01    3.74248e+01    3.71709e+01    3.68389e+01    3.65367e+01    3.62610e+01    3.61835e+01    3.60755e+01    3.61122e+01    
1.02640e+03    3.82405e+01    3.82752e+01    3.82131e+01    3.81521e+01    3.81319e+01    3.80995e+01    3.80507e+01    3.79639e+01    3.78966e+01    3.78662e+01    3.78554e+01    3.78321e+01    3.78045e+01    3.77610e+01    3.77052e+01    3.76539e+01    3.76200e+01    3.75639e+01    3.75361e+01    3.75121e+01    3.74228e+01    3.71802e+01    3.68725e+01    3.66049e+01    3.63810e+01    3.63354e+01    3.62082e+01    3.61907e+01    
1.02660e+03    3.82897e+01    3.83467e+01    3.83245e+01    3.82568e+01    3.82142e+01    3.81621e+01    3.81114e+01    3.80236e+01    3.79552e+01    3.79237e+01    3.79116e+01    3.78868e+01    3.78570e+01    3.78102e+01    3.77495e+01    3.76931e+01    3.76540e+01    3.75928e+01    3.75610e+01    3.75335e+01    3.74387e+01    3.71879e+01    3.68662e+01    3.65832e+01    3.63661e+01    3.63488e+01    3.62303e+01    3.62005e+01    
1.02680e+03    3.83295e+01    3.84043e+01    3.83994e+01    3.83236e+01    3.82663e+01    3.82021e+01    3.81752e+01    3.80904e+01    3.80226e+01    3.79903e+01    3.79767e+01    3.79503e+01    3.79188e+01    3.78701e+01    3.78066e+01    3.77470e+01    3.77043e+01    3.76387e+01    3.76037e+01    3.75719e+01    3.74439e+01    3.71818e+01    3.68476e+01    3.65496e+01    3.63360e+01    3.63402e+01    3.62275e+01    3.61894e+01    
1.02700e+03    3.83602e+01    3.84412e+01    3.84545e+01    3.83819e+01    3.83321e+01    3.82724e+01    3.82418e+01    3.81642e+01    3.81007e+01    3.80645e+01    3.80445e+01    3.80132e+01    3.79785e+01    3.79291e+01    3.78658e+01    3.78063e+01    3.77628e+01    3.76960e+01    3.76598e+01    3.76249e+01    3.74417e+01    3.71747e+01    3.68477e+01    3.65549e+01    3.63088e+01    3.62634e+01    3.61440e+01    3.61394e+01    
1.02720e+03    3.83887e+01    3.84755e+01    3.85008e+01    3.84224e+01    3.83645e+01    3.83077e+01    3.82863e+01    3.82134e+01    3.81512e+01    3.81112e+01    3.80853e+01    3.80489e+01    3.80098e+01    3.79562e+01    3.78884e+01    3.78241e+01    3.77759e+01    3.77038e+01    3.76636e+01    3.76249e+01    3.74400e+01    3.71773e+01    3.68573e+01    3.65744e+01    3.63406e+01    3.63002e+01    3.61784e+01    3.61651e+01    
