                                             NORMALIZED SPECTRUM
               |-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
WAVELENGTH [A]    1 Myr          2 Myr          3 Myr          4 Myr          5 Myr          6 Myr          7 Myr          8 Myr          9 Myr          10 Myr         11 Myr         12 Myr         13 Myr        14 Myr         15 Myr         16 Myr          17 Myr        18 Myr         19 Myr         20 Myr
1.36000e+03    9.66500e-01    9.61500e-01    9.69600e-01    9.77900e-01    9.74400e-01    9.74800e-01    9.69400e-01    9.67800e-01    9.66000e-01    9.62900e-01    9.60700e-01    9.58500e-01    9.58400e-01    9.57700e-01    9.56000e-01    9.53200e-01    9.51700e-01    9.50500e-01    9.50500e-01    9.48400e-01    
1.36075e+03    9.55500e-01    9.44100e-01    9.52300e-01    9.67700e-01    9.66100e-01    9.61300e-01    9.60400e-01    9.60500e-01    9.59300e-01    9.55100e-01    9.53500e-01    9.51500e-01    9.52100e-01    9.51400e-01    9.49700e-01    9.47000e-01    9.45000e-01    9.43300e-01    9.43200e-01    9.40600e-01    
1.36150e+03    8.54300e-01    8.25200e-01    8.51600e-01    8.77900e-01    9.17500e-01    9.36500e-01    9.44800e-01    9.45600e-01    9.43300e-01    9.38400e-01    9.37000e-01    9.34700e-01    9.33900e-01    9.33300e-01    9.31700e-01    9.28900e-01    9.26800e-01    9.25000e-01    9.25000e-01    9.22600e-01    
1.36225e+03    8.90100e-01    8.84600e-01    9.05700e-01    9.17300e-01    9.21200e-01    9.28400e-01    9.28500e-01    9.27700e-01    9.23600e-01    9.18200e-01    9.16800e-01    9.13900e-01    9.10800e-01    9.10300e-01    9.08900e-01    9.05900e-01    9.03700e-01    9.02000e-01    9.02300e-01    9.00200e-01    
1.36300e+03    8.23600e-01    8.09300e-01    8.28700e-01    8.55600e-01    8.96200e-01    9.17100e-01    9.24400e-01    9.22600e-01    9.17300e-01    9.11800e-01    9.09000e-01    9.04900e-01    9.02100e-01    9.01700e-01    9.00900e-01    8.97700e-01    8.95200e-01    8.93500e-01    8.93300e-01    8.90700e-01    
1.36375e+03    8.60000e-01    8.56800e-01    8.71800e-01    8.88900e-01    9.15800e-01    9.30300e-01    9.26500e-01    9.23600e-01    9.18100e-01    9.12700e-01    9.09400e-01    9.04800e-01    9.03000e-01    9.02700e-01    9.02700e-01    8.99600e-01    8.96500e-01    8.95000e-01    8.94500e-01    8.91500e-01    
1.36450e+03    9.21300e-01    9.16700e-01    9.43800e-01    9.45700e-01    9.50000e-01    9.45800e-01    9.33200e-01    9.31700e-01    9.27100e-01    9.21800e-01    9.19000e-01    9.14700e-01    9.14800e-01    9.15000e-01    9.15900e-01    9.13000e-01    9.09100e-01    9.07800e-01    9.07300e-01    9.04300e-01    
1.36525e+03    8.61100e-01    8.51300e-01    8.82100e-01    8.95800e-01    9.33900e-01    9.52100e-01    9.42200e-01    9.39600e-01    9.34400e-01    9.29500e-01    9.25800e-01    9.20900e-01    9.20000e-01    9.19300e-01    9.18800e-01    9.15100e-01    9.11000e-01    9.09200e-01    9.08700e-01    9.05600e-01    
1.36600e+03    9.07600e-01    9.08600e-01    9.45100e-01    9.55900e-01    9.62800e-01    9.69200e-01    9.51600e-01    9.47400e-01    9.41900e-01    9.37000e-01    9.32600e-01    9.27200e-01    9.24900e-01    9.23100e-01    9.20800e-01    9.16000e-01    9.11900e-01    9.09500e-01    9.08800e-01    9.05500e-01    
1.36675e+03    9.61600e-01    9.63800e-01    1.00330e+00    9.82300e-01    9.76100e-01    9.73400e-01    9.58900e-01    9.55400e-01    9.50300e-01    9.45000e-01    9.40500e-01    9.35200e-01    9.31800e-01    9.28800e-01    9.24500e-01    9.18900e-01    9.14700e-01    9.11100e-01    9.10100e-01    9.06400e-01    
1.36750e+03    9.69600e-01    9.72200e-01    1.00920e+00    1.00020e+00    9.86000e-01    9.75400e-01    9.64300e-01    9.60600e-01    9.56100e-01    9.51100e-01    9.46600e-01    9.41400e-01    9.37400e-01    9.33400e-01    9.27500e-01    9.21400e-01    9.17100e-01    9.12900e-01    9.11700e-01    9.08100e-01    
1.36825e+03    1.00200e+00    1.00650e+00    1.04330e+00    1.04500e+00    1.01660e+00    9.96200e-01    9.69300e-01    9.64400e-01    9.60200e-01    9.56000e-01    9.51600e-01    9.46600e-01    9.41900e-01    9.37200e-01    9.30300e-01    9.23800e-01    9.19600e-01    9.15000e-01    9.13800e-01    9.10500e-01    
1.36900e+03    9.69500e-01    9.74200e-01    1.01560e+00    1.01670e+00    9.96000e-01    9.84300e-01    9.71600e-01    9.66100e-01    9.61200e-01    9.57100e-01    9.52600e-01    9.47600e-01    9.42500e-01    9.38600e-01    9.32900e-01    9.26700e-01    9.22600e-01    9.18900e-01    9.18200e-01    9.15300e-01    
1.36975e+03    9.74300e-01    9.74500e-01    1.01740e+00    1.03410e+00    1.00620e+00    9.83700e-01    9.65700e-01    9.61000e-01    9.56700e-01    9.52500e-01    9.49100e-01    9.45000e-01    9.41400e-01    9.38900e-01    9.34800e-01    9.29800e-01    9.26500e-01    9.23600e-01    9.23200e-01    9.20600e-01    
1.37050e+03    8.99900e-01    8.94500e-01    9.37000e-01    9.81500e-01    9.70400e-01    9.62300e-01    9.55200e-01    9.54000e-01    9.50900e-01    9.46400e-01    9.44300e-01    9.41300e-01    9.39700e-01    9.38500e-01    9.36100e-01    9.32400e-01    9.29900e-01    9.27700e-01    9.27600e-01    9.25100e-01    
1.37125e+03    8.32300e-01    8.23000e-01    8.41600e-01    8.85500e-01    9.28100e-01    9.45200e-01    9.49800e-01    9.51400e-01    9.49200e-01    9.43200e-01    9.42100e-01    9.39600e-01    9.38400e-01    9.37200e-01    9.34700e-01    9.31400e-01    9.29000e-01    9.26600e-01    9.26300e-01    9.23500e-01    
1.37200e+03    9.04200e-01    8.98900e-01    8.92300e-01    9.05400e-01    9.30800e-01    9.43900e-01    9.45300e-01    9.47300e-01    9.45700e-01    9.38200e-01    9.37700e-01    9.35600e-01    9.34600e-01    9.33700e-01    9.31600e-01    9.28600e-01    9.26300e-01    9.24200e-01    9.23900e-01    9.21100e-01    
1.37275e+03    9.64500e-01    9.49600e-01    9.43800e-01    9.60500e-01    9.51400e-01    9.43500e-01    9.39400e-01    9.41700e-01    9.40400e-01    9.31500e-01    9.31200e-01    9.29600e-01    9.28600e-01    9.28100e-01    9.26900e-01    9.24100e-01    9.22100e-01    9.20800e-01    9.20600e-01    9.17900e-01    
1.37350e+03    8.54800e-01    8.30900e-01    8.32100e-01    8.82200e-01    9.23100e-01    9.42000e-01    9.47100e-01    9.48700e-01    9.47200e-01    9.39000e-01    9.37900e-01    9.36100e-01    9.34700e-01    9.34000e-01    9.32900e-01    9.29200e-01    9.26400e-01    9.26000e-01    9.26200e-01    9.24200e-01    
1.37425e+03    8.63600e-01    8.53200e-01    8.70800e-01    9.15900e-01    9.42400e-01    9.56800e-01    9.58300e-01    9.57500e-01    9.56200e-01    9.49100e-01    9.47100e-01    9.45200e-01    9.43200e-01    9.41800e-01    9.40000e-01    9.35300e-01    9.32200e-01    9.32100e-01    9.32300e-01    9.30900e-01    
1.37500e+03    9.12300e-01    9.04600e-01    9.20700e-01    9.49400e-01    9.60000e-01    9.69600e-01    9.70000e-01    9.68100e-01    9.67900e-01    9.62100e-01    9.59400e-01    9.57700e-01    9.54900e-01    9.51800e-01    9.47700e-01    9.42200e-01    9.39500e-01    9.38600e-01    9.38300e-01    9.36900e-01    
1.37575e+03    9.16600e-01    9.04500e-01    9.27900e-01    9.43100e-01    9.54900e-01    9.59700e-01    9.56500e-01    9.55900e-01    9.56800e-01    9.50900e-01    9.49100e-01    9.48100e-01    9.45300e-01    9.41800e-01    9.37200e-01    9.32500e-01    9.30400e-01    9.29100e-01    9.28300e-01    9.27000e-01    
1.37650e+03    8.49100e-01    8.41500e-01    8.50700e-01    8.75000e-01    9.13700e-01    9.34400e-01    9.33900e-01    9.35500e-01    9.36800e-01    9.30400e-01    9.29900e-01    9.29600e-01    9.26600e-01    9.23400e-01    9.19300e-01    9.15700e-01    9.14400e-01    9.12900e-01    9.11900e-01    9.10600e-01    
1.37725e+03    9.36000e-01    9.47800e-01    9.55800e-01    9.46900e-01    9.32400e-01    9.25900e-01    9.18000e-01    9.16800e-01    9.14600e-01    9.08200e-01    9.07100e-01    9.05600e-01    9.00500e-01    8.98600e-01    8.95900e-01    8.92700e-01    8.91900e-01    8.91300e-01    8.91200e-01    8.90300e-01    
1.37800e+03    9.06100e-01    8.97700e-01    9.23900e-01    9.30200e-01    9.36800e-01    9.30700e-01    9.19400e-01    9.17200e-01    9.13500e-01    9.06500e-01    9.05100e-01    9.02900e-01    8.96600e-01    8.95100e-01    8.92600e-01    8.89300e-01    8.88400e-01    8.87700e-01    8.87800e-01    8.86700e-01    
1.37875e+03    8.67800e-01    8.54900e-01    8.66000e-01    8.97400e-01    9.32900e-01    9.42200e-01    9.35800e-01    9.34600e-01    9.31000e-01    9.22800e-01    9.21400e-01    9.18800e-01    9.12500e-01    9.10200e-01    9.07000e-01    9.03100e-01    9.01400e-01    8.99900e-01    8.99400e-01    8.97700e-01    
1.37950e+03    8.99000e-01    8.97200e-01    9.18600e-01    9.34500e-01    9.43700e-01    9.49200e-01    9.41900e-01    9.41400e-01    9.39000e-01    9.30900e-01    9.29700e-01    9.27600e-01    9.22500e-01    9.20300e-01    9.17500e-01    9.13500e-01    9.11500e-01    9.10300e-01    9.09700e-01    9.08100e-01    
1.38025e+03    9.14800e-01    9.04600e-01    9.37100e-01    9.47400e-01    9.58200e-01    9.57600e-01    9.42200e-01    9.41900e-01    9.40500e-01    9.32600e-01    9.31400e-01    9.29900e-01    9.25200e-01    9.22800e-01    9.19800e-01    9.15500e-01    9.13800e-01    9.12600e-01    9.12100e-01    9.10700e-01    
1.38100e+03    9.73200e-01    9.68700e-01    9.81100e-01    9.73200e-01    9.63300e-01    9.51000e-01    9.32200e-01    9.30800e-01    9.29900e-01    9.22400e-01    9.21100e-01    9.20000e-01    9.14100e-01    9.10800e-01    9.06400e-01    9.01300e-01    9.00700e-01    8.99100e-01    8.98600e-01    8.97200e-01    
1.38175e+03    9.16400e-01    9.11100e-01    8.98100e-01    8.87200e-01    9.12700e-01    9.22500e-01    9.19700e-01    9.19100e-01    9.18000e-01    9.10000e-01    9.08900e-01    9.07700e-01    9.01900e-01    8.98900e-01    8.95100e-01    8.90800e-01    8.90400e-01    8.89100e-01    8.88300e-01    8.86800e-01    
1.38250e+03    9.29700e-01    8.95900e-01    8.88000e-01    9.13700e-01    9.31300e-01    9.28000e-01    9.10400e-01    9.10700e-01    9.10900e-01    9.02100e-01    9.01900e-01    9.01600e-01    8.96500e-01    8.93700e-01    8.90200e-01    8.86500e-01    8.86600e-01    8.85500e-01    8.84600e-01    8.83100e-01    
1.38325e+03    9.57000e-01    8.94300e-01    8.73200e-01    9.34300e-01    9.31700e-01    9.16400e-01    9.03700e-01    9.07300e-01    9.10900e-01    9.01000e-01    9.02900e-01    9.04700e-01    9.01200e-01    8.98300e-01    8.94600e-01    8.91500e-01    8.92300e-01    8.91400e-01    8.90500e-01    8.89400e-01    
1.38400e+03    8.97700e-01    8.23900e-01    7.73500e-01    8.38900e-01    8.84700e-01    8.86600e-01    8.89500e-01    8.94400e-01    8.98400e-01    8.88200e-01    8.90700e-01    8.93200e-01    8.90300e-01    8.88500e-01    8.86500e-01    8.84000e-01    8.85300e-01    8.85600e-01    8.85200e-01    8.84700e-01    
1.38475e+03    8.94500e-01    8.30800e-01    7.51400e-01    8.01900e-01    8.77100e-01    8.81300e-01    8.76600e-01    8.82000e-01    8.86000e-01    8.75300e-01    8.78400e-01    8.81400e-01    8.78900e-01    8.78200e-01    8.78000e-01    8.76000e-01    8.77600e-01    8.79100e-01    8.79200e-01    8.79200e-01    
1.38550e+03    8.19000e-01    7.65500e-01    6.94800e-01    7.43200e-01    8.41100e-01    8.63300e-01    8.71700e-01    8.81300e-01    8.87300e-01    8.73700e-01    8.78600e-01    8.82900e-01    8.81200e-01    8.80800e-01    8.80600e-01    8.79200e-01    8.80300e-01    8.81700e-01    8.81700e-01    8.81600e-01    
1.38625e+03    8.66200e-01    8.09600e-01    7.13500e-01    7.33000e-01    8.41100e-01    8.57000e-01    8.66800e-01    8.79100e-01    8.86600e-01    8.70100e-01    8.76600e-01    8.82000e-01    8.80600e-01    8.80300e-01    8.80200e-01    8.79000e-01    8.80200e-01    8.81600e-01    8.81700e-01    8.81400e-01    
1.38700e+03    8.16600e-01    7.62300e-01    6.83300e-01    7.07800e-01    8.19600e-01    8.43200e-01    8.60900e-01    8.76100e-01    8.84800e-01    8.65200e-01    8.73000e-01    8.79500e-01    8.77900e-01    8.78000e-01    8.77800e-01    8.76800e-01    8.78200e-01    8.79800e-01    8.80000e-01    8.79500e-01    
1.38775e+03    7.80300e-01    7.40900e-01    6.77000e-01    7.01200e-01    8.02400e-01    8.29700e-01    8.52200e-01    8.69300e-01    8.78700e-01    8.58200e-01    8.67300e-01    8.74800e-01    8.73500e-01    8.74300e-01    8.75400e-01    8.75400e-01    8.77400e-01    8.79700e-01    8.80000e-01    8.79900e-01    
1.38850e+03    7.98400e-01    7.62500e-01    6.95000e-01    7.19100e-01    8.06900e-01    8.26700e-01    8.39200e-01    8.55400e-01    8.64700e-01    8.44900e-01    8.54600e-01    8.62600e-01    8.60900e-01    8.62400e-01    8.64500e-01    8.65500e-01    8.68500e-01    8.71600e-01    8.72100e-01    8.72800e-01    
1.38925e+03    8.32300e-01    7.97300e-01    7.19700e-01    7.34800e-01    8.10000e-01    8.13500e-01    8.18100e-01    8.30900e-01    8.38800e-01    8.21900e-01    8.31200e-01    8.39200e-01    8.36000e-01    8.38000e-01    8.40900e-01    8.42500e-01    8.47300e-01    8.51400e-01    8.52600e-01    8.54400e-01    
1.39000e+03    8.44000e-01    8.10900e-01    7.39800e-01    7.39600e-01    7.92100e-01    7.86000e-01    7.82800e-01    7.94800e-01    8.01200e-01    7.86500e-01    7.96200e-01    8.04400e-01    8.02000e-01    8.06300e-01    8.12600e-01    8.16000e-01    8.21900e-01    8.27900e-01    8.30000e-01    8.32900e-01    
1.39075e+03    8.43500e-01    8.12900e-01    7.49500e-01    7.41300e-01    7.75500e-01    7.59400e-01    7.47100e-01    7.57800e-01    7.62800e-01    7.50100e-01    7.60100e-01    7.68300e-01    7.67000e-01    7.73700e-01    7.83600e-01    7.88800e-01    7.95600e-01    8.03400e-01    8.06200e-01    8.10000e-01    
1.39150e+03    8.48800e-01    8.22500e-01    7.64200e-01    7.40500e-01    7.53300e-01    7.32800e-01    7.19800e-01    7.29100e-01    7.32800e-01    7.22200e-01    7.31500e-01    7.38900e-01    7.38100e-01    7.45500e-01    7.56900e-01    7.63100e-01    7.69900e-01    7.78600e-01    7.81400e-01    7.85600e-01    
1.39225e+03    7.87300e-01    7.42800e-01    7.01300e-01    6.88100e-01    7.10600e-01    7.07100e-01    7.03600e-01    7.10300e-01    7.12300e-01    7.04000e-01    7.11400e-01    7.17500e-01    7.15800e-01    7.22600e-01    7.33900e-01    7.40200e-01    7.46700e-01    7.55900e-01    7.58300e-01    7.62900e-01    
1.39300e+03    7.07700e-01    6.63000e-01    6.40700e-01    6.45100e-01    6.66100e-01    6.80100e-01    6.97000e-01    7.01100e-01    7.01400e-01    6.95000e-01    7.00100e-01    7.04500e-01    7.01500e-01    7.07100e-01    7.17400e-01    7.23000e-01    7.29200e-01    7.38400e-01    7.40300e-01    7.44800e-01    
1.39375e+03    5.42900e-01    5.04700e-01    5.24000e-01    5.38300e-01    5.91700e-01    6.54300e-01    6.96900e-01    7.00200e-01    6.99700e-01    6.93400e-01    6.96700e-01    6.99800e-01    6.96600e-01    7.01500e-01    7.11100e-01    7.16300e-01    7.22700e-01    7.31600e-01    7.32900e-01    7.36600e-01    
1.39450e+03    7.01400e-01    6.74200e-01    6.52600e-01    6.72900e-01    6.90300e-01    7.02000e-01    7.10200e-01    7.09200e-01    7.07000e-01    7.01100e-01    7.02900e-01    7.04600e-01    7.00500e-01    7.04900e-01    7.13800e-01    7.18200e-01    7.24700e-01    7.33000e-01    7.34000e-01    7.37000e-01    
1.39525e+03    8.43200e-01    8.19900e-01    7.57100e-01    7.44700e-01    7.69200e-01    7.44800e-01    7.30200e-01    7.25400e-01    7.21400e-01    7.16100e-01    7.16500e-01    7.17000e-01    7.11800e-01    7.15800e-01    7.23800e-01    7.27400e-01    7.34000e-01    7.41300e-01    7.42300e-01    7.44600e-01    
1.39600e+03    8.64200e-01    8.37300e-01    7.62400e-01    7.51800e-01    7.97100e-01    7.78200e-01    7.74000e-01    7.72900e-01    7.70800e-01    7.65000e-01    7.66800e-01    7.68400e-01    7.64600e-01    7.68600e-01    7.76000e-01    7.79100e-01    7.84800e-01    7.91400e-01    7.92500e-01    7.94800e-01    
1.39675e+03    9.00900e-01    8.90200e-01    8.07200e-01    7.88700e-01    8.32000e-01    8.13200e-01    8.09800e-01    8.12400e-01    8.13500e-01    8.06600e-01    8.10300e-01    8.13500e-01    8.10800e-01    8.13900e-01    8.19600e-01    8.21900e-01    8.27000e-01    8.32600e-01    8.33600e-01    8.35900e-01    
1.39750e+03    8.79700e-01    8.66900e-01    7.95300e-01    7.78900e-01    8.30100e-01    8.30200e-01    8.35200e-01    8.42500e-01    8.48400e-01    8.39800e-01    8.45800e-01    8.51500e-01    8.49400e-01    8.50500e-01    8.53400e-01    8.54500e-01    8.59600e-01    8.63600e-01    8.64200e-01    8.66400e-01    
1.39825e+03    8.55400e-01    8.42800e-01    7.63800e-01    7.49600e-01    8.02200e-01    8.09400e-01    8.16000e-01    8.25400e-01    8.31600e-01    8.23800e-01    8.31500e-01    8.38200e-01    8.37300e-01    8.39900e-01    8.44200e-01    8.46300e-01    8.51800e-01    8.55900e-01    8.57300e-01    8.59900e-01    
1.39900e+03    9.07700e-01    9.07600e-01    8.38400e-01    8.04300e-01    8.18400e-01    8.00000e-01    7.89600e-01    7.99600e-01    8.05200e-01    7.98200e-01    8.07200e-01    8.14500e-01    8.14600e-01    8.19200e-01    8.25700e-01    8.29200e-01    8.35100e-01    8.39800e-01    8.42000e-01    8.45100e-01    
1.39975e+03    8.72100e-01    8.72500e-01    8.27800e-01    7.97100e-01    7.96400e-01    7.72000e-01    7.59500e-01    7.69800e-01    7.74100e-01    7.67100e-01    7.76600e-01    7.83900e-01    7.84500e-01    7.90900e-01    7.99800e-01    8.04700e-01    8.11100e-01    8.16800e-01    8.19600e-01    8.23000e-01    
1.40050e+03    7.96400e-01    8.09200e-01    8.03100e-01    7.64700e-01    7.56600e-01    7.52400e-01    7.43300e-01    7.52600e-01    7.55200e-01    7.48500e-01    7.57400e-01    7.63700e-01    7.64600e-01    7.72100e-01    7.82900e-01    7.88800e-01    7.95400e-01    8.02000e-01    8.04800e-01    8.08000e-01    
1.40125e+03    8.14700e-01    8.30300e-01    8.35400e-01    7.67900e-01    7.48100e-01    7.44100e-01    7.35200e-01    7.43100e-01    7.43900e-01    7.37700e-01    7.45200e-01    7.50200e-01    7.51300e-01    7.59300e-01    7.71400e-01    7.78200e-01    7.84800e-01    7.92100e-01    7.94500e-01    7.97400e-01    
1.40200e+03    7.63800e-01    7.82400e-01    8.40800e-01    7.61700e-01    7.38200e-01    7.48300e-01    7.52200e-01    7.55800e-01    7.54200e-01    7.50200e-01    7.54700e-01    7.57700e-01    7.56700e-01    7.63400e-01    7.74600e-01    7.80200e-01    7.86100e-01    7.93900e-01    7.96200e-01    7.99600e-01    
1.40275e+03    6.07500e-01    6.26600e-01    7.28900e-01    6.96200e-01    6.87700e-01    7.45900e-01    7.76900e-01    7.76700e-01    7.73700e-01    7.72100e-01    7.73400e-01    7.74500e-01    7.71800e-01    7.76700e-01    7.85700e-01    7.89700e-01    7.94800e-01    8.02300e-01    8.04000e-01    8.07200e-01    
1.40350e+03    8.19700e-01    8.87400e-01    1.03770e+00    9.82300e-01    8.26000e-01    8.20500e-01    8.14500e-01    8.07300e-01    8.03600e-01    8.04800e-01    8.02600e-01    8.01900e-01    7.98200e-01    8.00300e-01    8.05900e-01    8.07600e-01    8.12100e-01    8.18000e-01    8.18800e-01    8.21300e-01    
1.40425e+03    9.00100e-01    9.67600e-01    1.12530e+00    1.07330e+00    8.96800e-01    8.67400e-01    8.43500e-01    8.36300e-01    8.32900e-01    8.34800e-01    8.31900e-01    8.30300e-01    8.27500e-01    8.28200e-01    8.31200e-01    8.32400e-01    8.36200e-01    8.39700e-01    8.39500e-01    8.40500e-01    
1.40500e+03    9.13100e-01    9.72800e-01    1.11750e+00    1.04700e+00    9.03900e-01    8.77500e-01    8.59800e-01    8.52800e-01    8.49200e-01    8.51300e-01    8.48300e-01    8.46100e-01    8.43400e-01    8.43200e-01    8.44700e-01    8.45300e-01    8.48500e-01    8.50300e-01    8.49600e-01    8.49800e-01    
1.40575e+03    9.00800e-01    9.36500e-01    1.07860e+00    1.02450e+00    8.98100e-01    8.77300e-01    8.65100e-01    8.58400e-01    8.54300e-01    8.56600e-01    8.53300e-01    8.50700e-01    8.47000e-01    8.46200e-01    8.46900e-01    8.46900e-01    8.49600e-01    8.50500e-01    8.49600e-01    8.49600e-01    
1.40650e+03    8.37300e-01    8.58300e-01    9.77500e-01    9.63700e-01    8.82700e-01    8.74800e-01    8.69900e-01    8.65600e-01    8.61900e-01    8.62600e-01    8.60100e-01    8.57800e-01    8.54700e-01    8.54000e-01    8.54700e-01    8.54300e-01    8.55800e-01    8.56100e-01    8.55400e-01    8.55100e-01    
1.40725e+03    8.03300e-01    8.28000e-01    9.34800e-01    9.48400e-01    8.78100e-01    8.81100e-01    8.74400e-01    8.71900e-01    8.68700e-01    8.67500e-01    8.65500e-01    8.63200e-01    8.60700e-01    8.59900e-01    8.60500e-01    8.59400e-01    8.59700e-01    8.59500e-01    8.58700e-01    8.57900e-01    
1.40800e+03    8.51900e-01    8.69200e-01    9.55000e-01    9.38600e-01    8.88600e-01    8.88900e-01    8.78100e-01    8.76200e-01    8.73400e-01    8.70000e-01    8.67700e-01    8.65000e-01    8.62700e-01    8.61300e-01    8.61100e-01    8.58900e-01    8.58500e-01    8.57500e-01    8.56300e-01    8.54600e-01    
1.40875e+03    8.38800e-01    8.54300e-01    9.00100e-01    9.01500e-01    8.88500e-01    8.94400e-01    8.85000e-01    8.82700e-01    8.79900e-01    8.74900e-01    8.72200e-01    8.69100e-01    8.64900e-01    8.62100e-01    8.59700e-01    8.55900e-01    8.54600e-01    8.53000e-01    8.51600e-01    8.49700e-01    
1.40950e+03    7.75900e-01    7.83700e-01    8.35000e-01    8.41300e-01    8.68800e-01    8.96900e-01    8.92200e-01    8.89800e-01    8.86800e-01    8.80400e-01    8.77400e-01    8.74100e-01    8.67600e-01    8.63300e-01    8.58800e-01    8.53400e-01    8.51500e-01    8.49100e-01    8.47600e-01    8.45700e-01    
1.41025e+03    8.94600e-01    9.20400e-01    9.57700e-01    9.36200e-01    9.10900e-01    9.09400e-01    8.96500e-01    8.94600e-01    8.91400e-01    8.84600e-01    8.81900e-01    8.78400e-01    8.72900e-01    8.69100e-01    8.65200e-01    8.60600e-01    8.58600e-01    8.56000e-01    8.54300e-01    8.51800e-01    
1.41100e+03    9.40700e-01    9.47500e-01    9.73300e-01    9.31100e-01    9.27000e-01    9.22400e-01    9.01100e-01    8.99000e-01    8.95500e-01    8.88800e-01    8.86100e-01    8.82400e-01    8.77300e-01    8.74000e-01    8.70500e-01    8.66300e-01    8.64200e-01    8.61700e-01    8.60000e-01    8.57500e-01    
1.41175e+03    9.10000e-01    9.16800e-01    9.44000e-01    9.21500e-01    9.28700e-01    9.29300e-01    9.06700e-01    9.03100e-01    8.99100e-01    8.92900e-01    8.89900e-01    8.86100e-01    8.81000e-01    8.78000e-01    8.74900e-01    8.70600e-01    8.68600e-01    8.66300e-01    8.65000e-01    8.62600e-01    
1.41250e+03    9.77700e-01    9.95700e-01    1.01780e+00    9.93600e-01    9.56100e-01    9.33500e-01    9.08600e-01    9.05100e-01    9.01000e-01    8.94100e-01    8.91600e-01    8.88300e-01    8.81600e-01    8.78600e-01    8.75200e-01    8.70300e-01    8.68100e-01    8.66400e-01    8.65800e-01    8.64200e-01    
1.41325e+03    9.92400e-01    1.00250e+00    1.02390e+00    1.01100e+00    9.65200e-01    9.37000e-01    9.08400e-01    9.04800e-01    9.01300e-01    8.93700e-01    8.91800e-01    8.89200e-01    8.81700e-01    8.78600e-01    8.75000e-01    8.69700e-01    8.67400e-01    8.66100e-01    8.65900e-01    8.64900e-01    
1.41400e+03    9.70700e-01    9.69700e-01    9.79100e-01    9.71500e-01    9.38200e-01    9.16600e-01    9.02500e-01    9.00300e-01    8.98300e-01    8.90800e-01    8.89200e-01    8.87300e-01    8.81000e-01    8.77800e-01    8.74100e-01    8.69000e-01    8.67100e-01    8.65800e-01    8.65400e-01    8.64300e-01    
1.41475e+03    8.75900e-01    8.55100e-01    8.62100e-01    8.81600e-01    8.98900e-01    9.00400e-01    8.93000e-01    8.91400e-01    8.89500e-01    8.82600e-01    8.81100e-01    8.79500e-01    8.73100e-01    8.69900e-01    8.66100e-01    8.61400e-01    8.60100e-01    8.58800e-01    8.58200e-01    8.57300e-01    
1.41550e+03    8.71700e-01    8.61500e-01    8.92500e-01    9.27100e-01    9.09700e-01    8.98300e-01    8.82800e-01    8.80400e-01    8.78400e-01    8.72000e-01    8.70700e-01    8.69200e-01    8.62500e-01    8.59500e-01    8.55700e-01    8.51500e-01    8.50900e-01    8.49500e-01    8.49000e-01    8.48100e-01    
1.41625e+03    8.66100e-01    8.58700e-01    8.68200e-01    8.80200e-01    8.77300e-01    8.71500e-01    8.67100e-01    8.66800e-01    8.65300e-01    8.58400e-01    8.58000e-01    8.57000e-01    8.51600e-01    8.49500e-01    8.46800e-01    8.43400e-01    8.42800e-01    8.42000e-01    8.41800e-01    8.41000e-01    
1.41700e+03    8.83300e-01    8.79100e-01    8.70100e-01    8.41300e-01    8.61600e-01    8.68200e-01    8.69000e-01    8.69700e-01    8.69200e-01    8.63000e-01    8.62600e-01    8.62000e-01    8.57600e-01    8.55200e-01    8.52400e-01    8.48800e-01    8.47700e-01    8.46900e-01    8.46600e-01    8.45900e-01    
1.41775e+03    8.60700e-01    8.51100e-01    8.69300e-01    8.74400e-01    8.76700e-01    8.76900e-01    8.73800e-01    8.74400e-01    8.74500e-01    8.69200e-01    8.68800e-01    8.68400e-01    8.64500e-01    8.61900e-01    8.58700e-01    8.54900e-01    8.53500e-01    8.52500e-01    8.52100e-01    8.51500e-01    
1.41850e+03    8.78900e-01    8.80200e-01    8.83000e-01    8.89600e-01    8.82100e-01    8.78000e-01    8.70400e-01    8.69600e-01    8.68500e-01    8.64000e-01    8.63500e-01    8.62600e-01    8.58300e-01    8.56100e-01    8.53400e-01    8.50100e-01    8.49200e-01    8.48300e-01    8.47900e-01    8.47400e-01    
1.41925e+03    8.28200e-01    8.09100e-01    8.10200e-01    8.17300e-01    8.53900e-01    8.71800e-01    8.74300e-01    8.74600e-01    8.73400e-01    8.69500e-01    8.69100e-01    8.68200e-01    8.64400e-01    8.62500e-01    8.60500e-01    8.57600e-01    8.57000e-01    8.56100e-01    8.55700e-01    8.55300e-01    
1.42000e+03    8.41200e-01    8.29200e-01    8.38600e-01    8.52400e-01    8.74700e-01    8.86200e-01    8.85100e-01    8.86100e-01    8.85500e-01    8.82100e-01    8.82000e-01    8.81400e-01    8.78700e-01    8.77200e-01    8.75800e-01    8.73300e-01    8.72800e-01    8.72000e-01    8.71500e-01    8.71100e-01    
