                                                   LOG (TOTAL) [ERG/SEC/A]
               |-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
WAVELENGTH [A]    1Myr             2Myr           3Myr             4Myr           5Myr            6Myr             7Myr           8Myr             9Myr            10Myr            11Myr          12Myr           13Myr           14Myr           15Myr          16Myr           17Myr           18Myr           19Myr           20Myr           30Myr           40Myr           50Myr           60Myr           70Myr           80Myr           90Myr          100Myr           200Myr           300Myr         400Myr          500Myr          600Myr          700Myr          800Myr          900Myr
91.000000       23.566080       20.602240       38.367290       38.568710       37.451480       8.8182300      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
94.000000       24.007220       21.106400       38.436000       38.631330       37.515180       9.6707200      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
96.000000       24.428820       21.590790       38.486650       38.677190       37.561260       10.488000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
98.000000       24.678870       21.873570       38.532710       38.718230       37.602490       10.963960      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
100.00000       24.963340       22.197240       38.568840       38.744990       37.629670       11.512920      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
102.00000       25.312280       22.593910       38.595890       38.762510       37.647470       12.182130      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
104.00000       25.560010       22.875890       38.606770       38.765580       37.650090       12.660490      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
106.00000       25.799600       23.148170       38.619440       38.768670       37.651980       13.122410      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
108.00000       26.071680       23.457250       38.631920       38.771880       37.654090       13.644610      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
110.00000       26.411100       23.841170       38.642560       38.774760       37.656700       14.290550      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000      -15.000000    
