   10000.00      -2.455200      -2.754803      -3.545002    
   110000.0      -2.464603      -2.761200      -3.540604    
   210000.0      -2.478203      -2.770401      -3.536201    
   310000.0      -2.487999      -2.777199      -3.532402    
   410000.0      -2.497799      -2.784801      -3.533604    
   510000.0      -2.495201      -2.786804      -3.522202    
   610000.0      -2.510601      -2.796200      -3.517002    
   710000.0      -2.526203      -2.806801      -3.513199    
   810000.0      -2.540401      -2.815201      -3.509800    
   910000.0      -2.540203      -2.820801      -3.511002    
   1010000.      -2.558201      -2.834801      -3.508400    
   1110000.      -2.575203      -2.846401      -3.543201    
   1210000.      -2.597000      -2.861599      -3.544403    
   1310000.      -2.581802      -2.857204      -3.541000    
   1410000.      -2.601002      -2.870804      -3.536201    
   1510000.      -2.622601      -2.886803      -3.533600    
   1610000.      -2.647598      -2.905399      -3.534401    
   1710000.      -2.648800      -2.910202      -3.526604    
   1810000.      -2.632801      -2.902401      -3.523602    
   1910000.      -2.613800      -2.892799      -3.521400    
   2010000.      -2.569000      -2.867203      -3.516998    
   2110000.      -2.511600      -2.825600      -3.510201    
   2210000.      -2.463604      -2.789001      -3.503601    
   2310000.      -2.399200      -2.740601      -3.502804    
   2410000.      -2.313602      -2.671204      -3.506203    
   2510000.      -2.283001      -2.651600      -3.534405    
   2610000.      -2.250202      -2.625603      -3.533600    
   2710000.      -2.237400      -2.614201      -3.536800    
   2810000.      -2.189602      -2.566200      -3.536201    
   2910000.      -2.154404      -2.532001      -3.532604    
   3010000.      -2.134003      -2.511200      -3.536201    
   3110000.      -2.130001      -2.506401      -3.535801    
   3210000.      -2.068401      -2.449001      -3.525600    
   3310000.      -2.031803      -2.417801      -3.532600    
   3410000.      -2.023201      -2.419201      -3.539200    
   3510000.      -2.013603      -2.414200      -3.544601    
   3610000.      -1.981400      -2.390400      -3.538799    
   3710000.      -1.914001      -2.317001      -3.549400    
   3810000.      -1.847000      -2.242401      -3.576202    
   3910000.      -1.776604      -2.165604      -3.568203    
   4010000.      -1.721001      -2.111000      -3.578598    
   4110000.      -1.429600      -1.838203      -3.589001    
   4210000.      -1.419601      -1.820404      -3.608799    
   4310000.      -1.423401      -1.812401      -3.618801    
   4410000.      -1.392200      -1.770401      -3.632999    
   4510000.      -1.385803      -1.749401      -3.647800    
   4610000.      -1.427803      -1.784599      -3.663200    
   4710000.      -1.484802      -1.833801      -3.687000    
   4810000.      -1.505600      -1.856403      -3.712204    
   4910000.      -1.517803      -1.865803      -3.740204    
   5010000.      -1.521400      -1.864403      -3.762802    
   5110000.      -1.679802      -2.038002      -3.784199    
   5210000.      -1.685200      -2.025402      -3.013603    
   5310000.      -1.672604      -1.997002      -2.554401    
   5410000.      -1.691399      -1.996601      -2.314404    
   5510000.      -1.656803      -1.964603      -2.147800    
   5610000.      -1.671799      -1.961201      -1.932800    
   5710000.      -1.616199      -1.899200      -1.670601    
   5810000.      -1.615002      -1.888000      -1.659405    
   5910000.      -1.574001      -1.840805      -1.612404    
   6010000.      -1.577801      -1.837200      -1.610203    
   6110000.      -1.547001      -1.800602      -1.575401    
   6210000.      -1.523998      -1.779602      -1.558403    
   6310000.      -1.394001      -1.635201      -1.407799    
   6410000.      -1.615402      -1.838604      -1.615200    
   6510000.      -1.610199      -1.829601      -1.610004    
   6610000.      -1.596401      -1.814800      -1.597202    
   6710000.      -1.625999      -1.844803      -1.626801    
   6810000.      -1.678001      -1.894402      -1.677803    
   6910000.      -1.714199      -1.931400      -1.715004    
   7010000.      -1.729401      -1.943802      -1.729198    
   7110000.      -1.752804      -1.964203      -1.752602    
   7210000.      -1.731201      -1.941601      -1.731003    
   7310000.      -1.706001      -1.914803      -1.705803    
   7410000.      -1.724201      -1.931602      -1.725002    
   7510000.      -1.702404      -1.907799      -1.702202    
   7610000.      -1.699001      -1.903202      -1.698803    
   7710000.      -1.672600      -1.875801      -1.672405    
   7810000.      -1.656002      -1.859802      -1.655804    
   7910000.      -1.663803      -1.867004      -1.663601    
   8010000.      -1.707600      -1.909000      -1.707401    
   8110000.      -1.543201      -1.745998      -1.542999    
   8210000.      -1.412800      -1.615200      -1.412601    
   8310000.      -1.338001      -1.538803      -1.337799    
   8410000.      -1.254002      -1.456600      -1.253799    
   8510000.      -1.235001      -1.437603      -1.235802    
   8610000.      -1.189003      -1.390800      -1.188801    
   8710000.      -1.166599      -1.368401      -1.166405    
   8810000.      -1.151001      -1.352600      -1.150803    
   8910000.      -1.135803      -1.336201      -1.136600    
   9010000.      -1.123600      -1.321404      -1.123402    
   9110000.      -1.137001      -1.333603      -1.136803    
   9210000.      -1.123802      -1.319401      -1.123604    
   9310000.      -1.106400      -1.301601      -1.106201    
   9410000.      -1.090603      -1.285000      -1.090401    
   9510000.      -1.070404      -1.265198      -1.070202    
   9610000.      -1.055401      -1.248604      -1.055202    
   9710000.      -1.011402      -1.205002      -1.012199    
   9810000.      -1.024204      -1.216000      -1.024002    
   9910000.     -0.9791985      -1.171600     -0.9790039    
  1.0010000E+07 -0.9582024      -1.150799     -0.9580002    
  1.0110000E+07 -0.9218025      -1.114601     -0.9216003    
  1.0210000E+07 -0.9074020      -1.098999     -0.9071999    
  1.0310000E+07 -0.9412041      -1.131599     -0.9410019    
  1.0410000E+07 -0.8772011      -1.068802     -0.8770027    
  1.0510000E+07 -0.9109993      -1.101002     -0.9118004    
  1.0610000E+07 -0.8926010      -1.084000     -0.8924026    
  1.0710000E+07 -0.8794022      -1.069202     -0.8792000    
  1.0810000E+07 -0.8390045      -1.027802     -0.8388023    
