                                             NORMALIZED SPECTRUM
               |-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
WAVELENGTH [A]    1 Myr          2 Myr          3 Myr          4 Myr          5 Myr          6 Myr          7 Myr          8 Myr          9 Myr          10 Myr         11 Myr         12 Myr         13 Myr        14 Myr         15 Myr         16 Myr          17 Myr        18 Myr         19 Myr         20 Myr          30Myr          40Myr          50Myr           60Myr         70Myr           80Myr         90Myr           100Myr
1.01920e+03    9.72000e-01    9.70100e-01    9.33000e-01    9.21300e-01    9.14000e-01    9.14900e-01    9.03800e-01    8.63900e-01    8.44100e-01    8.60500e-01    8.92900e-01    9.20000e-01    9.39700e-01    9.48500e-01    9.49600e-01    9.50200e-01    9.50800e-01    9.49800e-01    9.49200e-01    9.47200e-01    8.88600e-01    8.28800e-01    7.82100e-01    7.53100e-01    7.68700e-01    8.26800e-01    8.54000e-01    8.22700e-01    
1.01940e+03    9.55300e-01    9.60400e-01    9.16300e-01    8.92700e-01    8.74300e-01    8.55600e-01    8.52600e-01    8.23500e-01    8.07700e-01    8.16400e-01    8.35200e-01    8.49700e-01    8.57400e-01    8.55200e-01    8.45700e-01    8.36600e-01    8.29200e-01    8.20100e-01    8.13700e-01    8.07600e-01    7.66700e-01    6.90000e-01    6.20100e-01    5.76000e-01    5.90800e-01    6.63000e-01    7.25800e-01    7.37200e-01    
1.01960e+03    9.71500e-01    9.81800e-01    9.59600e-01    9.32400e-01    9.02900e-01    8.74900e-01    8.60800e-01    8.49700e-01    8.47500e-01    8.58500e-01    8.71600e-01    8.79000e-01    8.76700e-01    8.60100e-01    8.32300e-01    8.07000e-01    7.85800e-01    7.63400e-01    7.47500e-01    7.34500e-01    7.29700e-01    6.82800e-01    6.32000e-01    6.00300e-01    6.12800e-01    6.67600e-01    7.10800e-01    7.13500e-01    
1.01980e+03    9.64700e-01    9.76600e-01    9.56200e-01    9.26200e-01    8.94000e-01    8.63400e-01    8.42000e-01    8.24900e-01    8.20100e-01    8.34200e-01    8.52500e-01    8.64300e-01    8.64900e-01    8.48900e-01    8.20300e-01    7.94300e-01    7.72500e-01    7.49800e-01    7.33700e-01    7.20900e-01    7.29100e-01    6.77400e-01    6.18400e-01    5.82700e-01    6.06500e-01    6.86200e-01    7.43700e-01    7.35800e-01    
1.02000e+03    9.72300e-01    9.78300e-01    9.83700e-01    9.60500e-01    9.32200e-01    9.15800e-01    9.11200e-01    9.11200e-01    9.09700e-01    9.04700e-01    8.96900e-01    8.87800e-01    8.75900e-01    8.59900e-01    8.40100e-01    8.21900e-01    8.06800e-01    7.90400e-01    7.78800e-01    7.69000e-01    7.52000e-01    6.91200e-01    6.30100e-01    5.92100e-01    6.09800e-01    6.80700e-01    7.23600e-01    7.03500e-01    
1.02020e+03    9.41300e-01    9.29900e-01    9.39500e-01    9.40300e-01    9.26600e-01    9.13500e-01    9.21400e-01    9.22300e-01    9.19300e-01    9.10200e-01    8.98400e-01    8.86800e-01    8.75200e-01    8.63700e-01    8.51400e-01    8.39900e-01    8.30500e-01    8.19300e-01    8.11500e-01    8.04200e-01    7.65300e-01    6.88200e-01    6.17000e-01    5.73100e-01    5.96200e-01    6.83300e-01    7.44300e-01    7.32100e-01    
1.02040e+03    8.38500e-01    8.12000e-01    7.73300e-01    7.36800e-01    7.26800e-01    7.54700e-01    7.85900e-01    7.94000e-01    7.93800e-01    7.83300e-01    7.69500e-01    7.57800e-01    7.49700e-01    7.46700e-01    7.47300e-01    7.47600e-01    7.48700e-01    7.48200e-01    7.47800e-01    7.47300e-01    7.28300e-01    6.37800e-01    5.49800e-01    4.96000e-01    5.27600e-01    6.40700e-01    7.26500e-01    7.21100e-01    
1.02060e+03    7.59900e-01    7.23700e-01    6.45700e-01    6.31000e-01    6.52400e-01    6.64400e-01    6.82000e-01    6.69300e-01    6.59200e-01    6.57200e-01    6.60600e-01    6.64200e-01    6.68800e-01    6.74600e-01    6.82000e-01    6.88300e-01    6.94800e-01    6.99300e-01    7.02600e-01    7.05200e-01    6.85900e-01    5.75800e-01    4.67900e-01    3.99000e-01    4.16500e-01    5.19100e-01    6.01800e-01    6.07000e-01    
1.02080e+03    7.91500e-01    7.70600e-01    7.45700e-01    7.28300e-01    7.01000e-01    6.89100e-01    6.95700e-01    6.91900e-01    6.86900e-01    6.81000e-01    6.75400e-01    6.70100e-01    6.65100e-01    6.60400e-01    6.56000e-01    6.51900e-01    6.49600e-01    6.45500e-01    6.42700e-01    6.41000e-01    6.45500e-01    5.50900e-01    4.51300e-01    3.86000e-01    3.89300e-01    4.62000e-01    5.35800e-01    5.68100e-01    
1.02100e+03    7.87000e-01    7.71500e-01    7.30100e-01    6.94700e-01    6.72000e-01    6.59900e-01    6.59200e-01    6.55500e-01    6.49200e-01    6.38400e-01    6.26500e-01    6.15500e-01    6.05200e-01    5.95800e-01    5.86900e-01    5.79000e-01    5.73600e-01    5.66800e-01    5.62000e-01    5.59200e-01    5.90700e-01    5.22400e-01    4.43300e-01    3.94900e-01    4.20300e-01    5.15900e-01    5.96400e-01    6.08300e-01    
1.02120e+03    7.76700e-01    7.70500e-01    7.15400e-01    6.72300e-01    6.46800e-01    6.30000e-01    6.45600e-01    6.43000e-01    6.34800e-01    6.19200e-01    6.02100e-01    5.87100e-01    5.74700e-01    5.66100e-01    5.60300e-01    5.54900e-01    5.51800e-01    5.46800e-01    5.43400e-01    5.41400e-01    5.59300e-01    4.80700e-01    3.94400e-01    3.38900e-01    3.47600e-01    4.19700e-01    4.92700e-01    5.25700e-01    
1.02140e+03    7.84900e-01    7.75800e-01    7.37800e-01    7.12700e-01    6.84700e-01    6.71800e-01    6.75600e-01    6.56300e-01    6.42800e-01    6.41200e-01    6.44600e-01    6.45500e-01    6.42000e-01    6.31900e-01    6.16800e-01    6.03100e-01    5.92500e-01    5.80300e-01    5.71600e-01    5.65200e-01    5.79000e-01    5.08500e-01    4.30500e-01    3.81200e-01    3.96200e-01    4.73200e-01    5.39300e-01    5.53200e-01    
1.02160e+03    8.24100e-01    8.19200e-01    8.05300e-01    8.01500e-01    7.89400e-01    7.84000e-01    7.94200e-01    7.74900e-01    7.65500e-01    7.75100e-01    7.90000e-01    7.98700e-01    7.97100e-01    7.80600e-01    7.52100e-01    7.25900e-01    7.04100e-01    6.80200e-01    6.63200e-01    6.48500e-01    6.12600e-01    5.39100e-01    4.68400e-01    4.23200e-01    4.32200e-01    4.94100e-01    5.46800e-01    5.58800e-01    
1.02180e+03    8.58000e-01    8.58700e-01    8.75800e-01    8.79600e-01    8.72200e-01    8.77200e-01    8.90500e-01    8.72900e-01    8.61400e-01    8.62300e-01    8.66700e-01    8.66400e-01    8.58100e-01    8.38400e-01    8.08800e-01    7.81500e-01    7.58500e-01    7.32800e-01    7.14700e-01    6.98100e-01    6.29400e-01    5.43800e-01    4.68700e-01    4.20100e-01    4.25700e-01    4.84800e-01    5.34600e-01    5.45400e-01    
1.02200e+03    8.49200e-01    8.55700e-01    8.75000e-01    8.76900e-01    8.71200e-01    8.74800e-01    8.93300e-01    8.67800e-01    8.49900e-01    8.48800e-01    8.54100e-01    8.54600e-01    8.47400e-01    8.29100e-01    8.01100e-01    7.75000e-01    7.53100e-01    7.28100e-01    7.10300e-01    6.93500e-01    6.03300e-01    4.98400e-01    4.09200e-01    3.51900e-01    3.62700e-01    4.40500e-01    5.06200e-01    5.18800e-01    
1.02220e+03    8.27600e-01    8.34400e-01    8.54100e-01    8.52500e-01    8.57800e-01    8.71700e-01    9.06100e-01    8.94300e-01    8.82600e-01    8.75500e-01    8.69600e-01    8.60800e-01    8.47000e-01    8.26300e-01    7.98700e-01    7.72700e-01    7.50900e-01    7.25400e-01    7.07300e-01    6.89300e-01    5.69600e-01    4.48800e-01    3.51100e-01    2.90400e-01    3.17600e-01    4.28800e-01    5.15200e-01    5.17100e-01    
1.02240e+03    7.83500e-01    7.89200e-01    7.94100e-01    7.83100e-01    7.97300e-01    8.16800e-01    8.45700e-01    8.34400e-01    8.23900e-01    8.18400e-01    8.13800e-01    8.06000e-01    7.92600e-01    7.71300e-01    7.42500e-01    7.15700e-01    6.93400e-01    6.67800e-01    6.49700e-01    6.32800e-01    5.50400e-01    4.45400e-01    3.54200e-01    2.97100e-01    3.17800e-01    4.13400e-01    4.90700e-01    4.98900e-01    
1.02260e+03    7.39900e-01    7.43000e-01    7.39900e-01    7.27200e-01    7.42100e-01    7.63600e-01    7.89000e-01    7.73200e-01    7.61400e-01    7.59700e-01    7.60600e-01    7.57200e-01    7.46200e-01    7.24100e-01    6.92500e-01    6.63400e-01    6.39400e-01    6.12600e-01    5.93600e-01    5.76900e-01    5.28200e-01    4.36900e-01    3.50400e-01    2.92600e-01    2.84300e-01    3.27300e-01    3.95600e-01    4.62000e-01    
1.02280e+03    7.09600e-01    7.08900e-01    7.13200e-01    7.09900e-01    7.22700e-01    7.45700e-01    7.81700e-01    7.63600e-01    7.50100e-01    7.49500e-01    7.52400e-01    7.50400e-01    7.39500e-01    7.15900e-01    6.81400e-01    6.49800e-01    6.23600e-01    5.94700e-01    5.74200e-01    5.56400e-01    5.13300e-01    4.41200e-01    3.72900e-01    3.28300e-01    3.26400e-01    3.67500e-01    4.29100e-01    4.86500e-01    
1.02300e+03    6.98200e-01    6.94800e-01    7.09600e-01    7.19200e-01    7.39000e-01    7.69600e-01    8.14100e-01    7.98700e-01    7.84500e-01    7.78300e-01    7.74300e-01    7.66600e-01    7.52200e-01    7.28200e-01    6.95500e-01    6.65300e-01    6.40300e-01    6.12300e-01    5.92400e-01    5.74500e-01    5.12900e-01    4.47500e-01    3.91200e-01    3.55300e-01    3.60300e-01    4.04400e-01    4.43400e-01    4.58400e-01    
1.02320e+03    6.77300e-01    6.79200e-01    6.76100e-01    6.83700e-01    7.10300e-01    7.40400e-01    7.94700e-01    7.68100e-01    7.45000e-01    7.36300e-01    7.33500e-01    7.26600e-01    7.12400e-01    6.87300e-01    6.52900e-01    6.21200e-01    5.95100e-01    5.66000e-01    5.45400e-01    5.27300e-01    4.80100e-01    3.97400e-01    3.19600e-01    2.70700e-01    2.85300e-01    3.60800e-01    4.28400e-01    4.49000e-01    
1.02340e+03    6.58500e-01    6.63900e-01    6.49000e-01    6.61400e-01    6.97300e-01    7.24800e-01    7.83300e-01    7.51900e-01    7.23900e-01    7.11200e-01    7.05400e-01    6.95800e-01    6.78900e-01    6.51400e-01    6.14700e-01    5.81100e-01    5.53400e-01    5.23100e-01    5.01600e-01    4.83500e-01    4.58800e-01    3.75100e-01    2.90300e-01    2.36600e-01    2.49900e-01    3.28000e-01    3.99800e-01    4.24300e-01    
1.02360e+03    6.31100e-01    6.43400e-01    6.10500e-01    6.16800e-01    6.57100e-01    6.84100e-01    7.45300e-01    7.06500e-01    6.74400e-01    6.63800e-01    6.63000e-01    6.57400e-01    6.43000e-01    6.15500e-01    5.77300e-01    5.42600e-01    5.14200e-01    4.83700e-01    4.62100e-01    4.45000e-01    4.58800e-01    3.81600e-01    2.93000e-01    2.35700e-01    2.41500e-01    3.09200e-01    3.73500e-01    3.99600e-01    
1.02380e+03    5.74100e-01    5.81500e-01    5.19600e-01    5.21600e-01    5.70000e-01    6.00000e-01    6.59200e-01    6.11600e-01    5.74800e-01    5.67700e-01    5.74200e-01    5.75500e-01    5.67200e-01    5.44600e-01    5.11000e-01    4.80600e-01    4.56200e-01    4.30200e-01    4.11800e-01    3.98400e-01    4.48300e-01    3.81100e-01    2.94300e-01    2.37900e-01    2.41100e-01    3.03300e-01    3.64600e-01    3.93400e-01    
1.02400e+03    5.11600e-01    5.13600e-01    4.23700e-01    4.11300e-01    4.67600e-01    5.08500e-01    5.59800e-01    5.11400e-01    4.74500e-01    4.67600e-01    4.75500e-01    4.79300e-01    4.75500e-01    4.60100e-01    4.36500e-01    4.15300e-01    3.99100e-01    3.81300e-01    3.68800e-01    3.60800e-01    4.30200e-01    3.65300e-01    2.77000e-01    2.17900e-01    2.07900e-01    2.48700e-01    3.03700e-01    3.52100e-01    
1.02420e+03    4.48000e-01    4.39400e-01    3.40700e-01    3.17800e-01    3.77100e-01    4.33700e-01    4.76700e-01    4.24500e-01    3.86700e-01    3.83200e-01    3.96700e-01    4.06200e-01    4.08400e-01    3.99700e-01    3.83700e-01    3.69400e-01    3.59200e-01    3.47500e-01    3.39400e-01    3.35300e-01    4.13500e-01    3.30000e-01    2.20900e-01    1.46700e-01    1.27700e-01    1.67500e-01    2.29800e-01    2.92600e-01    
1.02440e+03    4.11300e-01    3.89000e-01    3.08300e-01    2.91700e-01    3.47700e-01    4.12900e-01    4.63700e-01    4.20600e-01    3.86500e-01    3.78000e-01    3.83300e-01    3.86300e-01    3.84800e-01    3.76300e-01    3.63300e-01    3.51900e-01    3.44400e-01    3.35800e-01    3.29800e-01    3.28000e-01    4.27800e-01    3.72200e-01    2.87800e-01    2.33200e-01    2.39400e-01    3.04900e-01    3.57700e-01    3.67700e-01    
1.02460e+03    3.80500e-01    3.56600e-01    2.71100e-01    2.52100e-01    3.00900e-01    3.62900e-01    4.10600e-01    3.75400e-01    3.48000e-01    3.43000e-01    3.49600e-01    3.54000e-01    3.54000e-01    3.47100e-01    3.36100e-01    3.26700e-01    3.20900e-01    3.14400e-01    3.09800e-01    3.09800e-01    4.28400e-01    3.77400e-01    2.92900e-01    2.36900e-01    2.32900e-01    2.81200e-01    3.26100e-01    3.46700e-01    
1.02480e+03    3.34000e-01    2.99000e-01    2.09200e-01    1.97000e-01    2.33500e-01    2.87500e-01    3.23300e-01    3.01100e-01    2.85000e-01    2.86100e-01    2.95000e-01    3.01800e-01    3.04400e-01    3.00100e-01    2.92200e-01    2.85700e-01    2.82700e-01    2.79100e-01    2.76700e-01    2.79300e-01    4.23700e-01    3.71600e-01    2.80000e-01    2.19300e-01    2.15300e-01    2.68700e-01    3.23100e-01    3.52700e-01    
1.02500e+03    2.97600e-01    2.58300e-01    1.63300e-01    1.56800e-01    1.78800e-01    2.15000e-01    2.48300e-01    2.37100e-01    2.30400e-01    2.36500e-01    2.47600e-01    2.56600e-01    2.61600e-01    2.59700e-01    2.54700e-01    2.51000e-01    2.50500e-01    2.49700e-01    2.49200e-01    2.53800e-01    4.15600e-01    3.87900e-01    3.16900e-01    2.66600e-01    2.39200e-01    2.38200e-01    2.52400e-01    2.89900e-01    
1.02520e+03    2.64200e-01    2.19800e-01    1.29700e-01    1.25600e-01    1.41600e-01    1.67200e-01    1.91300e-01    1.91800e-01    1.93600e-01    2.00600e-01    2.08400e-01    2.15000e-01    2.18500e-01    2.16900e-01    2.13400e-01    2.11100e-01    2.12000e-01    2.12700e-01    2.13300e-01    2.19100e-01    3.94500e-01    3.48500e-01    2.56000e-01    1.95400e-01    1.96100e-01    2.57900e-01    3.17600e-01    3.45100e-01    
1.02540e+03    2.44600e-01    2.02400e-01    1.19800e-01    1.13900e-01    1.28700e-01    1.50100e-01    1.59500e-01    1.64900e-01    1.70100e-01    1.75800e-01    1.80200e-01    1.84300e-01    1.86600e-01    1.85600e-01    1.84300e-01    1.84000e-01    1.86800e-01    1.89500e-01    1.91600e-01    1.99300e-01    3.92800e-01    3.47100e-01    2.50000e-01    1.83600e-01    1.63700e-01    1.93700e-01    2.42800e-01    2.96600e-01    
1.02560e+03    2.30700e-01    1.93900e-01    1.13000e-01    1.06400e-01    1.22000e-01    1.42500e-01    1.47900e-01    1.52500e-01    1.58300e-01    1.66300e-01    1.73600e-01    1.80100e-01    1.84200e-01    1.84100e-01    1.83000e-01    1.83000e-01    1.86000e-01    1.89000e-01    1.91200e-01    1.99000e-01    3.92500e-01    3.50200e-01    2.56700e-01    1.92100e-01    1.67300e-01    1.86600e-01    2.31500e-01    2.93200e-01    
1.02580e+03    2.19100e-01    1.81800e-01    1.10900e-01    1.13900e-01    1.29700e-01    1.50600e-01    1.55900e-01    1.62200e-01    1.69600e-01    1.79200e-01    1.87600e-01    1.94900e-01    1.99400e-01    1.98900e-01    1.97000e-01    1.96100e-01    1.98400e-01    2.00500e-01    2.02100e-01    2.09100e-01    3.93500e-01    3.40300e-01    2.38200e-01    1.71000e-01    1.70000e-01    2.35700e-01    3.03400e-01    3.39300e-01    
1.02600e+03    2.25200e-01    1.96700e-01    1.31300e-01    1.38200e-01    1.63600e-01    1.86800e-01    1.84800e-01    1.82400e-01    1.85800e-01    1.98700e-01    2.13200e-01    2.24900e-01    2.31400e-01    2.29300e-01    2.22800e-01    2.17800e-01    2.16300e-01    2.14600e-01    2.13500e-01    2.18000e-01    3.92400e-01    3.38700e-01    2.37700e-01    1.70000e-01    1.59400e-01    2.07800e-01    2.67600e-01    3.14100e-01    
1.02620e+03    2.48000e-01    2.28600e-01    1.72900e-01    1.79900e-01    2.10300e-01    2.33800e-01    2.40000e-01    2.30700e-01    2.28100e-01    2.38100e-01    2.51900e-01    2.62800e-01    2.68100e-01    2.64600e-01    2.56200e-01    2.49300e-01    2.46100e-01    2.42200e-01    2.39600e-01    2.42100e-01    3.91000e-01    3.36700e-01    2.40800e-01    1.73600e-01    1.42600e-01    1.52800e-01    1.93700e-01    2.61800e-01    
1.02640e+03    2.68100e-01    2.57500e-01    2.12600e-01    2.18900e-01    2.42400e-01    2.58500e-01    2.74000e-01    2.54500e-01    2.45000e-01    2.56000e-01    2.74200e-01    2.88400e-01    2.95000e-01    2.90100e-01    2.78100e-01    2.67900e-01    2.61700e-01    2.54800e-01    2.50000e-01    2.50300e-01    3.89300e-01    3.44000e-01    2.60100e-01    2.03100e-01    1.88000e-01    2.16800e-01    2.62900e-01    3.13600e-01    
1.02660e+03    3.00200e-01    3.03500e-01    2.74700e-01    2.78600e-01    2.92900e-01    2.98600e-01    3.15200e-01    2.92000e-01    2.80400e-01    2.92200e-01    3.12100e-01    3.27100e-01    3.32900e-01    3.24800e-01    3.07900e-01    2.93200e-01    2.83000e-01    2.72300e-01    2.64800e-01    2.63000e-01    4.03800e-01    3.50200e-01    2.56400e-01    1.93200e-01    1.81700e-01    2.23500e-01    2.76700e-01    3.20800e-01    
1.02680e+03    3.29100e-01    3.46700e-01    3.26400e-01    3.24900e-01    3.30300e-01    3.27400e-01    3.65000e-01    3.40500e-01    3.27500e-01    3.40600e-01    3.62600e-01    3.78600e-01    3.83900e-01    3.72900e-01    3.51200e-01    3.31900e-01    3.17700e-01    3.02700e-01    2.92100e-01    2.87300e-01    4.08600e-01    3.45300e-01    2.45600e-01    1.78900e-01    1.69500e-01    2.19100e-01    2.74900e-01    3.12700e-01    
1.02700e+03    3.53200e-01    3.77300e-01    3.70500e-01    3.71500e-01    3.84300e-01    3.84900e-01    4.25400e-01    4.03700e-01    3.91900e-01    4.04100e-01    4.23900e-01    4.37500e-01    4.40400e-01    4.27100e-01    4.02500e-01    3.80500e-01    3.63600e-01    3.45300e-01    3.32400e-01    3.24500e-01    4.06500e-01    3.39700e-01    2.45700e-01    1.81100e-01    1.59200e-01    1.83600e-01    2.26800e-01    2.78700e-01    
1.02720e+03    3.77100e-01    4.08400e-01    4.12300e-01    4.07900e-01    4.14100e-01    4.17500e-01    4.71400e-01    4.52100e-01    4.40400e-01    4.49900e-01    4.65600e-01    4.75100e-01    4.73300e-01    4.54700e-01    4.24000e-01    3.96400e-01    3.74700e-01    3.51600e-01    3.35300e-01    3.24500e-01    4.05000e-01    3.41800e-01    2.51200e-01    1.89400e-01    1.71300e-01    1.99800e-01    2.45500e-01    2.95700e-01    
